AflNum,AflNom,AflAnoIni,AflAnoFin,AflIBlo,AflHid,AflEtaTip,AflDatTip,Sem01,Sem02,Sem03,Sem04,Sem05,Sem06,Sem07,Sem08,Sem09,Sem10,Sem11,Sem12,Sem13,Sem14,Sem15,Sem16,Sem17,Sem18,Sem19,Sem20,Sem21,Sem22,Sem23,Sem24,Sem25,Sem26,Sem27,Sem28,Sem29,Sem30,Sem31,Sem32,Sem33,Sem34,Sem35,Sem36,Sem37,Sem38,Sem39,Sem40,Sem41,Sem42,Sem43,Sem44,Sem45,Sem46,Sem47,Sem48
1960,Riego Melado,*,*,*,1,EtaSem,DatCau,70.75430828,38.93207319,31.41276397,29.30085456,28.71020816,26.18988464,34.001734,31.89817319,31.89928538,53.53119091,129.9929505,80.57657321,68.81916328,64.0032582,92.21602223,74.96155629,60.97121086,67.03428423,59.47383036,64.52067455,68.32479548,68.54467981,71.43278226,91.69774245,158.1687492,180.3562493,171.6128143,145.8621872,214.213892,217.2234562,205.005134,201.1575179,177.3681387,136.6606976,86.2966245,70.0745391,62.22360262,65.26627243,50.69341176,47.41671319,40.51891112,36.21184843,34.77455867,30.89468178,29.57060391,118.865145,65.97240894,39.19184216
1961,Riego Melado,*,*,*,2,EtaSem,DatCau,39.59562387,28.41691164,32.8108231,28.37664138,21.09483423,17.70855821,17.08866615,28.1079414,104.4082629,99.95335683,58.04827286,65.59010745,61.66692171,72.46722761,204.1041368,149.7617139,89.1172161,74.35427018,81.15645419,107.7720595,142.0757061,156.1890911,152.8061273,378.9290756,219.1752906,221.0327903,204.7282994,295.0636196,414.8367938,291.3255464,316.117258,325.3204019,310.6464839,335.0791342,253.3420373,236.9323445,175.8030914,142.727958,130.1520897,110.5168609,100.0915785,78.80626039,62.34431186,52.3578493,48.67544803,44.74470693,40.16715942,36.01268562
1962,Riego Melado,*,*,*,3,EtaSem,DatCau,36.33984519,31.68594738,32.480407,30.29380043,37.24213353,34.73882338,28.41286163,29.60618145,32.7685705,31.43996771,41.17355828,110.6179035,53.99144437,51.86119699,44.41717172,47.73018692,68.9972371,79.15843587,78.55013319,69.29419384,85.5190734,68.24664935,60.42764544,81.8066318,93.18707077,98.50762,127.5716782,173.533631,178.9570854,141.2801722,100.4437757,107.7189667,71.11854261,66.00578335,55.36316314,44.7125109,38.89818224,30.26185954,28.73678275,33.30317547,28.54266028,26.29782783,25.24297819,24.71653369,23.44440432,23.45335029,22.30026942,20.80197597
1963,Riego Melado,*,*,*,4,EtaSem,DatCau,21.08252471,30.82342596,24.55394195,22.74010739,23.55596577,23.10566625,40.01097055,39.32739743,41.90809462,41.63316841,30.80267086,43.65606611,64.66421,145.0073334,73.37143263,76.95702395,66.36665455,59.5426893,103.5409117,186.5497445,171.293627,84.24825895,102.5024146,108.3556995,98.07745005,133.555454,179.5770207,415.1900753,438.1480678,282.7463067,218.4632394,274.6423861,280.3498498,380.0328086,386.3805298,413.2368117,300.2587781,237.7501084,202.3079331,159.6831805,114.50863,99.69446122,82.32309443,63.47381438,58.70616505,52.70336159,48.9310083,44.05946505
1964,Riego Melado,*,*,*,5,EtaSem,DatCau,43.51000765,40.7407411,39.40129305,36.3479582,33.73385265,33.13488225,25.94641312,27.18485198,33.90394661,36.05357449,32.90119485,31.14128404,42.51481976,44.54273655,40.33065419,36.6117895,35.62928522,37.91023775,45.35507734,55.10539969,61.35351563,71.95728407,74.60827156,100.0809287,88.76944835,137.2097823,149.1607503,120.860019,146.3960653,133.8880782,114.5558542,117.1600022,118.0641337,81.57862303,94.72545224,105.6317911,67.33129816,53.3801709,48.88699022,42.40154072,59.96366057,37.86538364,34.4718932,31.6990626,27.33288119,25.15314897,24.85784867,27.85612117
1965,Riego Melado,*,*,*,6,EtaSem,DatCau,38.93846911,163.1415892,144.158299,101.7616428,66.71287358,76.88245734,80.37555506,412.029114,250.6522813,175.3005053,100.8715065,217.175707,134.1870846,101.9597854,183.3408844,252.5122456,131.0240401,316.9541509,163.9347034,108.0871056,89.00467239,83.13515561,109.2807901,134.5793819,160.1385644,216.6498052,236.0946773,227.1169531,288.3677744,361.9370532,448.2179356,281.4772367,272.6177202,307.8820909,256.2070404,268.4931485,238.3665614,201.229363,145.6157919,130.7882838,108.3383963,82.86659668,74.38579586,65.60921121,58.62645088,50.8197418,46.86954613,44.48426118
1966,Riego Melado,*,*,*,7,EtaSem,DatCau,41.05461857,40.3108582,56.51003374,52.52448949,43.34897173,38.86028067,51.22513004,114.9656176,78.29637981,178.0444589,153.4015066,118.2576546,109.0079199,235.3475574,134.9793495,100.6651732,88.3594836,83.22534711,75.83670322,99.37846607,88.01752416,87.2565488,105.4065637,145.7193634,132.8193699,153.7336546,175.9145024,202.3324731,254.3865883,249.8796835,282.9518163,313.1819118,246.4113145,237.2572941,226.641195,266.4901964,225.1961036,186.2158463,135.7692549,141.6187952,110.685936,89.90342444,70.6554961,63.95514342,60.28091733,49.82931045,44.89580822,42.19396399
1967,Riego Melado,*,*,*,8,EtaSem,DatCau,36.24685831,33.99378942,35.09812529,39.86122698,49.62102196,57.76534689,60.02006632,60.59356483,51.40788446,47.90505476,45.31682829,45.77023248,45.45977504,44.63429429,45.82872621,48.07720447,51.54954719,55.5042854,56.8709846,54.47518282,53.57317656,58.64635892,61.28595258,85.29451195,118.4046763,138.1811575,142.2716916,175.5424746,180.0589995,159.6025214,184.5755578,176.5629213,137.8930653,156.4718369,105.1694901,86.86560773,67.21468505,53.93550441,47.39843649,41.05137405,35.94389564,35.13862904,33.36704342,31.1504319,29.57855269,31.35610757,27.50374568,26.36159406
1968,Riego Melado,*,*,*,9,EtaSem,DatCau,24.17377156,23.23717212,24.88694672,25.7021096,28.59331544,29.01400352,27.57434748,26.41833355,23.35799586,22.89735707,22.27281517,23.0718319,23.07131929,22.95895738,25.53917117,26.83055216,26.72991847,29.02964154,42.06208493,35.37835506,31.32641452,32.7748511,35.40447931,44.49425508,45.03063012,43.90305108,41.2884342,48.1778846,52.53379377,62.71880447,76.29415444,60.05324732,39.7766754,47.8787718,36.34016617,39.20438663,45.59148769,32.57183263,28.66631213,25.17036755,22.094323,21.68412735,20.41164659,19.80990305,19.1647245,18.10399787,17.64037827,19.09089935
1969,Riego Melado,*,*,*,10,EtaSem,DatCau,16.71771352,16.77012926,17.86535278,34.64680443,43.27195303,62.96682413,121.848711,72.31251181,233.7869836,320.4329563,126.2032261,127.176834,91.24668405,78.91329402,171.0114715,170.4285504,124.8911891,160.0512835,142.5818719,104.0756555,106.4163361,107.6949239,116.629769,127.2589711,101.5057635,102.385234,106.8308045,124.8781979,148.2379853,177.3676005,213.2518049,205.1426093,228.9199018,220.3628376,166.3827792,132.7344814,120.4071285,90.05070939,71.65613686,59.32602527,52.52105284,46.00246761,45.48242105,36.47405851,34.80897251,37.52782987,33.65962224,32.00357537
1970,Riego Melado,*,*,*,11,EtaSem,DatCau,29.4668202,28.62513112,28.29388291,27.45416577,33.25586548,35.62168934,32.10037329,52.74207189,35.11267704,49.39967863,71.71681863,55.37082569,52.21649588,49.98777757,68.81294034,87.7827862,96.13008859,67.55559067,69.87786229,57.23645845,63.09810857,88.04881641,94.36264659,100.4904284,102.3360052,107.0757715,159.303609,211.2846143,199.5622893,234.3091319,200.4923357,209.6362432,227.3131558,174.557027,174.0726237,155.8971936,123.0836008,91.78126131,72.23410575,55.22103218,46.77852227,40.39838372,38.25753585,35.16555816,33.88146327,30.23393988,27.69896554,25.90563131
1971,Riego Melado,*,*,*,12,EtaSem,DatCau,23.84585149,23.19094182,24.12549102,24.55771568,25.30017757,28.9147787,228.6387846,98.5862591,66.59635488,50.85857967,52.37699383,82.16807162,67.91228267,58.47163349,243.5600042,186.0560797,272.6589783,131.0283238,111.7789358,96.53376215,102.7411177,116.6370752,104.5417246,120.0800824,148.2929307,125.7628042,199.3853491,326.5589161,275.5725671,263.4415645,245.1323628,195.3735056,171.7773544,158.9081908,144.4223735,144.4520813,107.8020744,85.08473051,64.92747244,55.18572268,49.07787178,39.23593722,36.87009291,33.8160981,32.97961965,33.13148558,52.62464113,37.62425363
1972,Riego Melado,*,*,*,13,EtaSem,DatCau,30.53619976,28.50100914,28.50937108,33.45342001,126.4564728,491.0198889,220.9874827,309.4961556,328.4283057,487.7228211,244.1593868,163.6894864,131.1360673,122.5585542,103.872609,130.4327695,211.8900452,496.5723947,298.5705043,156.9670558,136.178886,205.2115256,212.2546892,186.3548992,145.8035094,158.0347677,230.4740101,249.6877129,244.6822932,281.4943889,269.8181776,348.0051404,325.8127879,370.5000148,434.1950847,361.2121125,292.2104775,251.7638303,228.033465,174.4322272,153.3503933,124.2699681,106.1352757,85.72436291,72.76802264,62.12291251,52.64919079,46.13987406
1973,Riego Melado,*,*,*,14,EtaSem,DatCau,29.88179044,27.46166194,39.10811262,64.86843501,55.77718227,61.04671354,178.9237247,201.2123795,129.1397067,59.0994599,41.57943535,55.38139805,108.4532491,221.2627508,113.0781344,109.2058657,88.65949677,73.98790194,75.57626972,65.77633157,80.38886894,67.47956589,67.67274591,92.85881926,104.679792,107.4608531,176.6966551,147.1626997,160.569838,214.311461,241.5106141,235.6080869,193.2543695,175.6926781,161.6227483,125.430204,126.9680773,104.6250958,90.39734042,68.56948644,48.27754095,37.30723224,29.16913373,21.92609308,23.17893711,23.26345149,21.58329521,19.73431619
