AflNum,AflNom,AflAnoIni,AflAnoFin,AflIBlo,AflHid,AflEtaTip,AflDatTip,Sem01,Sem02,Sem03,Sem04,Sem05,Sem06,Sem07,Sem08,Sem09,Sem10,Sem11,Sem12,Sem13,Sem14,Sem15,Sem16,Sem17,Sem18,Sem19,Sem20,Sem21,Sem22,Sem23,Sem24,Sem25,Sem26,Sem27,Sem28,Sem29,Sem30,Sem31,Sem32,Sem33,Sem34,Sem35,Sem36,Sem37,Sem38,Sem39,Sem40,Sem41,Sem42,Sem43,Sem44,Sem45,Sem46,Sem47,Sem48
1985,Boc. Lenca,*,*,*,26,EtaSem,DatCau,13.03429299,14.35,10.2301601,3.941119237,1.937101427,14.35560728,20.1,17.77300884,13.61232995,4.25090032,19.5,9.991638244,15.4,11.9742059,3.677377482,1.630724196,7.781127457,6.549237029,4.501071102,8.208564411,5.200516238,6.0757016,5.495204078,1.548578083,0.228154951,3.871514333,1.289826825,1.530503891,4.427682363,9.52345846,1.169690847,0,0.533911473,0.369846824,0.936577985,0.199663717,0.542823078,1.385309401,1.093680623,10.1381869,3.8454277,7.125515611,2.441629896,4.467426793,3.556921883,9.95,9.95,1.866668535
1986,Boc. Lenca,*,*,*,27,EtaSem,DatCau,8.483300162,6.190459899,12.96636418,6.599875759,2.779361406,2.970923435,17.32837927,11.88133589,7.830668309,10.00124296,10.0808997,11.28718903,15.09649512,8.333823839,2.379136434,7.310544608,4.205091523,3.934021701,4.36147796,6.059408816,2.801881331,4.716139653,3.900636758,2.581342258,5.073015437,3.114734468,1.656251181,0,0.15615679,2.857854033,2.383278962,12,5.300115014,1.746656615,1.497660514,0.095567856,0,0,0,0.360828891,2.994986663,0.650641461,0.076145155,0.438226721,0,0,0,3.073432922
1987,Boc. Lenca,*,*,*,28,EtaSem,DatCau,1.917554926,8.149090491,10.43896388,8.534390703,6.867348568,6.808050548,3.382573284,0.862027599,8.457268356,19.5,10.40073328,2.745933478,13.08167659,15.4,4.430942744,6.931816681,3.675884169,6.585951963,1.441780554,5.816383314,7.365902701,11.8,2.922674219,1.602777132,5.5787598,7.568280177,4.976312378,2.796647646,3.853736539,2.160212939,1.008945044,1.537105478,2.462198262,8.823130904,4.594361983,1.960308851,0.760913867,5.153715388,8.60105215,1.004318595,0,0,0.102801917,0,0.908001413,0,0.097714096,3.344420928
1988,Boc. Lenca,*,*,*,29,EtaSem,DatCau,0.141837622,3.818207402,14.35,1.310052656,0,2.25567456,9.709140231,1.336124106,5.310069303,2.006907444,11.81072895,10.9522943,0.88890025,0.399938651,1.972884566,1.538276534,7.906336687,3.819679998,13.91732131,5.95666201,3.101406598,5.361707382,1.833050497,2.103835523,1.037964287,0.399154869,10.15228303,11.9,7.345546104,7.832829419,4.56004121,2.101583267,2.236496985,6.393541547,10.88501301,4.404948454,1.722793831,0.599963044,10.49,6.524740022,0.95633992,0.284949294,0.735461341,2.743249446,4.718969506,1.627079078,2.409795583,7.324155834
1989,Boc. Lenca,*,*,*,30,EtaSem,DatCau,8.032889118,11.01346432,6.918554484,3.395092079,1.624031941,2.499094788,1.225323295,2.211549977,17.14017994,4.075510166,7.282338202,9.82197169,2.370373104,5.080824761,6.262915748,13.04588639,15.7,8.493686703,6.530275849,9.345386358,10.082035,0.92259239,0.702969577,0.29240303,2.29823804,0.366881378,0.183835925,6.911044657,3.075027623,2.230275471,0.771629923,1.083066983,8.500665084,11.25,2.666655888,2.738009167,0.547830929,2.767249734,2.092251058,3.27266828,0.796665283,0.101550361,2.261220232,2.240564124,0.858874661,0,0,9.95
1990,Boc. Lenca,*,*,*,31,EtaSem,DatCau,9.094133979,14.35,3.542144592,2.551036011,9.347190723,11.87795615,6.063862584,4.630990547,19.5,12.7758176,13.23757746,11.19064867,3.947289953,4.053339035,1.884522666,2.034848345,15.7,6.081483824,2.786185726,2.156453709,6.705130301,7.897681175,3.062229318,3.134959206,3.056667895,10.36319758,4.460825508,3.799309018,2.94176,2.6542,1.21276,1.55128,3.669127282,5.173243311,4.070847712,1.926781695,1.1124,2.64096,4.02696,5.53968,1.43771807,1.58684079,1.19143964,2.2240015,1.961182204,1.961182204,3.893539115,5.384096476
1991,Boc. Lenca,*,*,*,32,EtaSem,DatCau,3.525322974,8.791523547,8.734070145,3.069083335,3.000632954,1.67080742,8.95510031,19.21345932,1.231733635,1.434087988,3.897790175,9.276388202,8.90086406,4.021216834,6.665543091,8.972376015,3.80932541,5.572329702,13.3630197,4.61532519,3.596551629,10.99700004,11.8,3.436949973,0.842573141,11.9,6.493289615,0.249444559,0.911919328,0.099141858,0.986287495,6.562651319,5.096267168,6.804445087,11.25,6.429810612,2.042426988,0.568370877,0,0,0,2.56637579,10.99,4.376722143,0.758949142,8.325432988,4.819550781,0.696067089
1992,Boc. Lenca,*,*,*,33,EtaSem,DatCau,0.721728041,0.24944982,1.065566355,2.123255785,5.257833129,6.321116315,9.338628412,11.68242214,9.675322962,7.45089933,6.211321089,4.462456619,4.608159046,3.425324264,1.784816643,1.221700047,3.516227881,2.273200337,4.80128973,4.849282052,3.117100539,4.392824315,8.206992719,5.283082427,7.629563353,11.9,11.9,11.9,3.018861934,5.629698798,6.279761607,4.271677661,4.21566059,3.079952046,2.91590401,1.908483354,3.631593093,2.924164441,2.160696593,1.523545873,1.000523499,0.752645263,0.652259342,0.514571895,4.96756155,7.029231817,9.924228497,9.558978135
1993,Boc. Lenca,*,*,*,34,EtaSem,DatCau,8.952852321,5.414609987,9.18873209,14.35,15.26472376,7.147968748,16.62172968,7.939771361,17.83896841,6.240437549,2.371157107,16.10677027,15.4,13.82610327,15.4,10.05486498,2.236488883,1.153136232,0.800012935,13.76003937,2.060958245,0.970653138,1.191642234,0.519413051,0,1.22278032,0.61639321,0.955522305,3.526984395,3.495325751,3.181743521,2.879946333,8.389485275,6.420177433,5.505476445,4.175183428,1.865247481,1.486408449,1.304318684,0.701444742,5.491316563,3.605815656,3.509425034,3.232014176,1.844991785,1.631216103,1.49865548,1.534814052
1994,Boc. Lenca,*,*,*,35,EtaSem,DatCau,4.364709324,2.165444105,2.384946835,14.35,13.90033734,10.90873752,13.98350773,17.00225612,15.37824753,18.434441,19.5,17.8826419,5.210208387,4.84897535,15.4,15.4,15.7,15.7,10.20031172,10.37041964,0.930568217,1.462205954,11.8,7.566432757,8.948246706,11.9,7.426298481,6.630247761,8.254814448,9.294815065,8.408087485,7.810283002,9.906373576,7.075227317,4.836495008,3.55222668,7.822036862,8.190740091,6.250039928,5.059763763,0.493007127,0.299652924,0.214987969,0.195209124,2.656774195,2.597868557,4.192461911,4.370959853
