AflNum,AflNom,AflAnoIni,AflAnoFin,AflIBlo,AflHid,AflEtaTip,AflDatTip,Sem01,Sem02,Sem03,Sem04,Sem05,Sem06,Sem07,Sem08,Sem09,Sem10,Sem11,Sem12,Sem13,Sem14,Sem15,Sem16,Sem17,Sem18,Sem19,Sem20,Sem21,Sem22,Sem23,Sem24,Sem25,Sem26,Sem27,Sem28,Sem29,Sem30,Sem31,Sem32,Sem33,Sem34,Sem35,Sem36,Sem37,Sem38,Sem39,Sem40,Sem41,Sem42,Sem43,Sem44,Sem45,Sem46,Sem47,Sem48
2009,Embalse Pangue,*,*,*,50,EtaSem,DatCau,27.74104891,17.69501444,19.71935346,20.56813062,5.011137252,19.06982346,103.6683501,51.34593263,20.54734967,18.66646788,78.53871483,86.77972501,125.7273989,96.10601068,45.96270232,16.19906397,22.57658863,35.08697571,39.8132644,59.99589033,106.6359975,59.53054723,44.90166251,38.50153959,36.8533661,51.30219322,84.75607124,65.88604214,102.8378948,46.97939752,52.37659291,39.77169755,60.47485722,35.37232031,26.94250515,18.40476216,43.1983555,31.4852903,26.91581773,25.63810272,32.65215691,27.24673125,27.43405479,22.65977018,41.78176953,22.92235586,15.92844038,12.24324164
2010,Embalse Pangue,*,*,*,51,EtaSem,DatCau,17.28514949,10.82377317,30.59548778,21.27164524,25.81629214,21.07484106,17.55392973,5.907371399,3.39451964,0.697871197,46.78464124,69.41595462,134.3515524,33.1122038,0.968730052,2.697021844,12.01588299,10.29433419,30.14220705,37.6195159,24.46192389,22.26544611,26.00080449,14.03179935,6.69396944,24.5970203,50.78076336,46.90750192,54.69239407,24.47358612,25.79749931,25.24479275,27.12759867,31.30111977,83.19668745,19.60340075,24.34290129,13.46374414,28.43907207,15.78499834,16.47508048,26.1204264,19.15729743,4.849500408,26.5885179,13.7713821,9.08899497,12.63924776
2011,Embalse Pangue,*,*,*,52,EtaSem,DatCau,5.446658902,16.28973847,15.46659999,16.55734368,15.98473672,7.706906887,7.111593875,16.992943,9.089003503,44.42449073,12.00520484,10.11787298,14.41107369,23.08386197,16.31019604,16.04539775,6.229801808,75.17665721,31.90540048,12.73924042,20.69588233,35.72868022,46.23683889,51.62635174,46.44725435,59.29033896,48.28162663,29.04040797,34.31476218,37.1731507,59.76770351,30.50004967,44.16009511,31.93363875,20.37691255,18.05020727,22.40945666,17.80774984,21.49112309,19.87706912,7.772158951,19.28593335,24.93052923,26.33172425,26.04828639,15.29373688,9.533176467,13.40827311
2012,Embalse Pangue,*,*,*,53,EtaSem,DatCau,8.19804631,6.153884751,4.550528683,3.447698131,3.764498308,3.170516076,18.6658723,81.35735245,31.05346682,28.135011,44.48543932,56.18383357,43.79446908,29.37447924,25.18227259,21.37182566,17.18421569,15.54197741,16.32971791,14.51404557,11.82369345,6.90061439,3.149060633,9.730424826,12.58092737,13.47479507,13.00655439,10.96150905,3.892271358,4.930497142,6.480892025,2.563024807,7.954788724,6.149870382,24.88688423,32.53963023,12.66232542,8.916114501,6.660378294,5.247835669,8.822455132,17.91204054,12.75991066,5.779337333,9.517362922,11.05613246,7.565647649,0.236586701
2013,Embalse Pangue,*,*,*,54,EtaSem,DatCau,4.223642238,6.01554321,9.563338108,8.646836085,15.52384103,2.865616565,1.284443202,25.23033014,27.77572563,15.10388108,14.34793419,19.62425198,31.25124455,33.98402147,28.35371929,20.57733779,34.17632724,38.68411878,14.53504653,8.695394591,45.7089403,72.38964508,73.96079169,19.05446774,19.75169041,18.66095825,19.90520718,21.45683812,21.18812893,13.48263345,4.656330809,6.481128726,4.907315343,9.263691309,11.6619914,6.281550803,19.87572177,11.13438898,9.96682064,12.56538289,15.49959194,14.68800998,5.917531857,7.127744308,6.6871453,5.906881055,1.87665984,4.956728899
2014,Embalse Pangue,*,*,*,55,EtaSem,DatCau,2.789735521,7.931022397,4.193472436,6.790638609,26.3768425,19.26504869,10.93598456,1.295718355,3.425678748,42.8193539,31.05503385,28.60579375,20.23775919,17.49133841,23.85020094,59.06922472,114.0544195,47.13860484,39.55901471,33.50824726,98.45270979,77.65247357,33.68688581,56.85569136,33.56815419,27.20799078,28.09814415,29.89806717,25.66919703,15.13800795,14.52988206,4.21569997,10.59665926,4.738723482,3.278696646,7.553319135,10.94253769,11.06410492,3.454394645,5.020794156,8.484211396,8.829662876,11.07657295,10.14286406,9.728077253,7.760970474,3.798661872,6.243522846
2015,Embalse Pangue,*,*,*,56,EtaSem,DatCau,5.921420891,5.435541251,6.60620493,5.473787201,5.036275765,4.838896245,6.783179167,6.281786197,61.47980281,38.21243959,21.21423845,16.95130553,19.22585216,33.66016815,27.57807233,36.12386072,46.46962842,35.99153626,28.31702471,51.33476001,47.72956907,35.92059299,24.55135441,26.21817657,34.26191662,26.55034103,25.36895088,28.74506206,26.72846493,24.88116949,18.3462765,15.06753351,15.46883358,11.79035462,9.375945148,9.661136588,8.239278414,7.130655173,6.295169276,5.921822935,7.150674372,6.342959054,5.801796595,5.253090183,6.236650611,5.86149403,5.324534625,5.313627348
5000,Embalse Pangue,*,*,*,57,EtaSem,DatCau,4.540441584,7.529607669,7.190865321,6.288365426,4.764835077,6.811595868,4.161587477,6.148941579,6.582247005,8.27714321,11.14284229,9.793607491,15.68066635,13.2931426,7.160645235,6.719385812,8.490691666,11.06008546,11.06008546,13.01392055,10.3011596,11.98624938,11.21777399,11.91241703,7.702097861,13.96386737,15.03625258,12.47290219,14.86454642,15.41329671,11.1936956,10.58678127,10.69092494,10.35082642,9.305352937,11.71097571,15.09674929,12.29961466,9.129697362,9.188658682,7.783502278,8.058921327,8.645804219,8.194492176,8.173118889,6.108063703,4.84615917,4.649938239
6000,Embalse Pangue,*,*,*,58,EtaSem,DatCau,24.4133475,25.02796318,19.2713225,20.16863681,22.76678942,69.52343998,97.9340243,23.73226212,74.30017529,231.1551705,62.9397767,68.20410046,111.9883031,187.8073099,199.9674484,160.5362865,69.79219325,47.36237126,47.36237126,175.9306115,117.0582023,140.4032858,119.5261305,89.99683984,105.3262465,54.51544936,95.40410801,86.06664522,62.96263894,32.3541474,43.84123302,55.56252614,52.05171702,36.30558661,3.677363095,2.260425306,10.80461355,15.87480974,16.13865057,19.0291981,11.32635873,11.12933413,15.17503605,24.33125266,32.70894468,30.70602103,22.0152754,21.02073957
7000,Embalse Pangue,*,*,*,59,EtaSem,DatCau,10.58221362,11.86375078,15.07534092,17.19869468,19.6888157,32.08226878,22.55385405,20.71506146,12.53058449,7.476531341,6.044291197,6.708592968,12.6295062,13.98970802,11.53687088,12.24391489,9.440912781,9.618520501,9.618520501,12.95948213,11.09612378,15.06407949,14.41422624,24.22557049,22.09400967,17.4514165,15.13687565,13.71769818,11.781519,13.43878032,13.49336209,11.68633859,9.074367442,11.87654436,11.18559846,11.06348974,11.77035563,10.17525265,9.235145278,8.419246444,7.484712602,7.757799273,7.314542477,7.322945648,8.249133316,8.039951978,7.443455025,7.22745968
1960,Angostura,*,*,*,1,EtaSem,DatCau,208.9745602,179.9956661,143.6700101,126.6636169,113.269381,122.8701248,304.1205298,209.5354245,306.5241332,524.6018755,1254.115809,887.6287364,629.2835875,500.6829009,623.6127179,756.7866865,500.7887169,429.2474716,367.6425104,443.1582693,475.5657186,495.0916833,445.4812692,467.7553327,628.3673005,1345.639657,1086.792192,813.2583467,865.2025319,835.9118212,690.3595203,665.5750727,568.0220317,433.4774086,313.1830755,248.2485079,282.5399057,288.1532813,307.8000959,265.6413062,222.9086115,184.3726507,165.4508017,146.5289527,157.7646694,240.8581704,185.9760599,154.5806168
1961,Angostura,*,*,*,2,EtaSem,DatCau,163.6576711,195.9016882,156.9928791,138.8806896,125.7768144,180.8349984,147.171204,581.7794221,890.987328,706.6500458,410.0826292,450.7767619,448.2718303,567.6034518,1458.958781,2430.214414,949.8211077,533.8050939,653.7059303,635.638681,736.7712064,760.0376656,778.1338005,1349.293058,931.6332945,1205.807216,1184.219875,1178.052063,978.2147434,745.7034739,664.1855786,578.7307395,487.9903057,438.8523929,355.8262645,288.8970386,265.9938411,235.6047598,198.422825,189.1273413,178.7058952,143.1211327,133.7361404,116.9213625,115.1244288,115.048689,104.4451232,100.2036969
1962,Angostura,*,*,*,3,EtaSem,DatCau,88.67477099,81.00850499,88.28413323,80.49579294,116.1589223,95.13109478,83.07222361,91.49429236,128.1412464,162.317002,355.0283086,526.4065235,256.9902665,293.8285727,230.7840222,203.9274989,365.6694094,489.082835,1263.337022,826.5652274,742.632968,472.7675048,364.4189642,390.2846635,406.7679327,414.4160763,451.0988391,459.0302472,366.2293129,284.4548225,227.563858,240.9086521,186.5363979,157.6152504,140.2775729,122.9398953,113.7157525,109.9935101,101.0751174,95.12952227,93.26107119,110.1995136,97.44586284,91.46758905,82.09972392,80.68677577,93.70077186,76.17525712
1963,Angostura,*,*,*,4,EtaSem,DatCau,80.88864725,103.0229332,95.49032282,113.3657868,126.3792767,118.7199266,169.9418304,206.5630981,284.570776,374.2724337,233.9018594,597.4955243,477.3455287,780.7182639,653.1408566,619.8597939,510.2614242,460.3575576,737.1481938,1935.177674,1148.36535,664.0457932,1049.530627,806.1207071,720.5627887,783.277361,979.8606258,1540.072002,1597.390641,1017.923415,739.2062896,764.406504,660.4931773,731.5810004,584.915597,549.1222545,363.0812362,288.2707957,263.049122,223.4381602,198.5652915,176.9036233,147.2993435,140.8911,133.6117142,117.884502,107.4924798,97.10045756
1964,Angostura,*,*,*,5,EtaSem,DatCau,102.96286,101.6782945,97.23172188,89.74665793,111.5549532,112.9890568,203.7647641,203.1239944,366.6084986,471.2759064,290.5610851,244.2239515,254.1236349,334.8767779,330.5903551,266.8298166,263.1587524,331.4729286,353.4283245,631.8870044,831.0960761,655.6244241,668.7726237,753.3431424,546.7122954,789.406822,802.1391901,765.7609955,736.3971724,609.8443116,501.7753156,549.4636867,584.0422233,879.591471,558.5310853,815.9493235,397.9490892,293.3568614,247.317286,205.7653226,288.3036691,188.4715282,162.8365119,167.5302473,187.890329,150.1767653,130.1531966,121.3709297
1965,Angostura,*,*,*,6,EtaSem,DatCau,143.1656725,411.0487823,341.8295302,304.25775,245.8978821,323.3688709,357.2755098,1473.47369,813.6736069,774.1655974,2605.067919,2197.137468,1167.027916,759.8316599,835.2117848,1206.082,1014.887081,1731.651082,1003.8557,646.7147297,598.4010014,576.2924672,533.1970269,503.361722,560.5175168,709.420877,810.0037617,793.9817093,862.7596792,889.662938,922.1323883,1301.21322,1232.867669,1260.534385,791.6563657,605.6341081,422.9808709,345.6887478,268.7672781,229.2381895,243.518889,195.8576997,180.591225,158.6223956,159.8136436,151.9815854,168.9840915,148.6851811
1966,Angostura,*,*,*,7,EtaSem,DatCau,178.9901228,194.1465444,259.6181619,202.4464896,214.5371822,177.0626221,331.3146425,751.2540821,389.0753358,549.7579502,537.5563827,620.7332655,605.4550596,1566.332186,916.7268277,548.7164527,491.0617442,397.4582961,369.1872039,521.3522002,507.7272723,416.7757229,403.2253792,510.3706159,521.8606322,543.5969067,544.7609258,793.8610072,767.6233205,779.2217707,705.3336362,606.0074667,661.5151147,1279.331053,879.0692028,656.8061517,535.1296666,444.7361418,463.0157213,383.670294,249.9229224,303.1472484,204.0265832,183.7781983,181.218564,155.5954474,163.9508115,136.9537017
1967,Angostura,*,*,*,8,EtaSem,DatCau,143.5683483,145.3620053,122.6255082,119.1676659,111.0865301,166.5682244,408.5378892,582.9774433,323.7756047,241.4472918,261.3298003,232.3749768,277.6947568,294.1751578,407.8555905,520.0939881,413.0386801,662.6211757,669.5139063,518.3333468,418.9954642,529.5637117,553.8857419,513.0605428,738.1992865,1035.399317,856.9845298,884.7418205,872.6455225,841.6809845,717.2119995,595.6562184,466.2457877,476.0675988,351.8901849,276.4735356,236.3625808,188.6318878,155.898221,139.3660661,170.409528,188.8737658,141.9438281,131.7404133,129.5550187,130.7419267,117.4553528,119.6811088
1968,Angostura,*,*,*,9,EtaSem,DatCau,103.9154139,97.78171656,108.452539,111.0594795,113.2899877,171.2138726,125.4434574,137.1617303,160.9988305,152.765421,170.9876437,181.0472393,264.5492013,284.5089643,234.9389259,257.5336411,207.1071049,218.7278277,430.2249835,309.7891031,361.4222035,501.8142717,481.1006878,793.5945081,593.8839347,461.2233827,409.4901796,396.6212236,439.9776936,546.2018163,569.4793247,485.9589689,247.9628471,319.9781829,288.5081234,266.2249757,218.900828,178.612332,155.950053,139.1128191,123.0029734,124.7280151,112.2027123,104.8712851,105.6141884,97.29721347,88.75712335,88.35836428
1969,Angostura,*,*,*,10,EtaSem,DatCau,96.33897612,98.71990261,134.2089191,195.11791,290.2272874,294.150126,479.5591673,580.3918094,831.3933962,2037.945692,848.2402735,989.8593361,511.5040698,433.8937825,668.1320849,902.1693244,787.5075828,900.0046087,827.2408166,545.3308243,578.0079585,518.7340841,563.9786391,681.1234559,616.1823854,585.12526,554.7445149,649.0431914,619.8714006,691.3542927,788.9088993,770.7797284,632.5355522,571.1236405,411.3955649,328.4502243,274.6633971,225.1671523,197.1231623,165.6551967,151.8230061,138.1029723,132.3441686,123.6427787,116.2824383,112.7855856,99.34606875,99.65224479
