DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegTasa,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
138,F,2026,2026,Dolores 110,0,EtaMes,0.000612235,0.000588782,0.000397326,0.000376602,0.000385349,0.000373658,0.000411803,0.000419458,0.000361493,0.00063527,0.000604913,0.000594857
139,F,2027,2027,Dolores 110,0,EtaMes,0.000609808,0.000586445,0.000395815,0.000375198,0.000383924,0.000372277,0.000410297,0.000417966,0.000360255,0.000632836,0.000602568,0.000592553
140,F,2028,2028,Dolores 110,0,EtaMes,0.000607427,0.000584151,0.000394335,0.000373824,0.000382529,0.000370926,0.000408822,0.000416506,0.000359045,0.000630475,0.000600291,0.000590317
141,F,2029,2029,Dolores 110,0,EtaMes,0.000605115,0.000581925,0.0003929,0.000372492,0.000381178,0.000369617,0.000407394,0.000415094,0.000357876,0.000628145,0.000598044,0.00058811
142,F,2030,2030,Dolores 110,0,EtaMes,0.000602833,0.000579729,0.00039149,0.000371184,0.00037985,0.00036833,0.000405991,0.000413708,0.000356731,0.000625817,0.000595796,0.000585904
143,F,2031,2031,Dolores 110,0,EtaMes,0.000600551,0.000577534,0.000390082,0.000369879,0.000378528,0.000367048,0.000404593,0.000412328,0.000355594,0.000623582,0.000593635,0.000583784
144,F,2032,*,Dolores 110,0,EtaMes,0.000598359,0.000575425,0.000388734,0.000368631,0.000377262,0.000365821,0.000403256,0.000411011,0.000354509,0.000621428,0.000591551,0.00058174
145,F,2017,2017,El Tesoro 220,0,EtaMes,0.000702633,0.000657185,0.00067753,0.000645665,0.000665549,0.000666432,0.000684672,0.000655386,0.000664993,0.000741958,0.000702099,0.000679491
146,F,2018,2018,El Tesoro 220,0,EtaMes,0.000708741,0.000662884,0.00068333,0.000651199,0.000671216,0.000672123,0.000690575,0.000660989,0.000670662,0.000745128,0.000705124,0.00068239
147,F,2019,2019,El Tesoro 220,0,EtaMes,0.000711732,0.000665669,0.000686146,0.000653891,0.000673973,0.0006749,0.000693459,0.000663741,0.000673453,0.000748568,0.000708406,0.000685533
148,F,2020,2020,El Tesoro 220,0,EtaMes,0.000714974,0.000668687,0.000689196,0.000656805,0.000676953,0.0006779,0.000696576,0.000666711,0.000676463,0.000751197,0.000710912,0.00068793
149,F,2021,2021,El Tesoro 220,0,EtaMes,0.000717443,0.000670987,0.00069152,0.000659022,0.000679215,0.000680172,0.000698937,0.000668959,0.000678742,0.00075392,0.000713509,0.000690418
150,F,2022,2022,El Tesoro 220,0,EtaMes,0.000720006,0.000673378,0.000693938,0.00066133,0.000681574,0.000682544,0.000701405,0.000671311,0.000681128,0.0007564,0.000715875,0.000692683
151,F,2023,2023,El Tesoro 220,0,EtaMes,0.000722338,0.000675551,0.000696134,0.000663425,0.000683715,0.000684697,0.000703644,0.000673443,0.000683291,0.000758726,0.000718094,0.000694807
152,F,2024,2024,El Tesoro 220,0,EtaMes,0.000724524,0.000677593,0.0006982,0.000665395,0.000685725,0.000686717,0.000705747,0.000675447,0.000685324,0.000760349,0.000719642,0.000696288
153,F,2025,2025,El Tesoro 220,0,EtaMes,0.000726047,0.000679014,0.000699636,0.000666763,0.000687121,0.000688119,0.000707207,0.000676837,0.000686736,0.000761305,0.000720556,0.000697161
154,F,2026,2026,El Tesoro 220,0,EtaMes,0.000726942,0.00067985,0.000700478,0.000667566,0.000687939,0.000688941,0.000708065,0.000677655,0.000687567,0.000762162,0.000721374,0.000697942
155,F,2027,2027,El Tesoro 220,0,EtaMes,0.000727743,0.000680598,0.000701234,0.000668285,0.00068867,0.000689676,0.000708831,0.000678385,0.00068831,0.000762976,0.000722152,0.000698685
156,F,2028,2028,El Tesoro 220,0,EtaMes,0.000728504,0.00068131,0.000701952,0.000668968,0.000689365,0.000690373,0.000709559,0.000679079,0.000689017,0.000763739,0.000722881,0.000699381
157,F,2029,2029,El Tesoro 220,0,EtaMes,0.000729216,0.000681977,0.000702626,0.000669607,0.000690015,0.000691025,0.000710241,0.000679729,0.000689678,0.00076445,0.000723559,0.000700028
158,F,2030,2030,El Tesoro 220,0,EtaMes,0.000729877,0.000682598,0.000703253,0.000670203,0.00069062,0.00069163,0.000710874,0.000680332,0.000690293,0.000765137,0.000724215,0.000700654
159,F,2031,2031,El Tesoro 220,0,EtaMes,0.000730517,0.000683199,0.000703862,0.00067078,0.000691205,0.000692215,0.000711487,0.000680915,0.000690887,0.00076575,0.000724799,0.000701212
160,F,2032,*,El Tesoro 220,0,EtaMes,0.000731086,0.000683735,0.000704404,0.000671294,0.000691725,0.000692735,0.000712033,0.000681433,0.000691416,0.000766285,0.00072531,0.000701699
161,F,2017,2017,Esmeralda 110,0,EtaMes,0.000056678,0.00005644,0.000060692,0.000060064,0.0000606,0.000058836,0.000057291,0.000058824,0.000064662,0.000064838,0.000066032,0.000061711
162,F,2018,2018,Esmeralda 110,0,EtaMes,0.00005717,0.00005693,0.000061212,0.000060579,0.000061116,0.000059338,0.000057785,0.000059327,0.000065213,0.000065115,0.000066316,0.000061974
163,F,2019,2019,Esmeralda 110,0,EtaMes,0.000057412,0.000057169,0.000061464,0.000060829,0.000061367,0.000059583,0.000058027,0.000059574,0.000065484,0.000065416,0.000066625,0.000062259
164,F,2020,2020,Esmeralda 110,0,EtaMes,0.000057673,0.000057428,0.000061737,0.0000611,0.000061638,0.000059848,0.000058287,0.00005984,0.000065777,0.000065645,0.000066861,0.000062477
165,F,2021,2021,Esmeralda 110,0,EtaMes,0.000057872,0.000057626,0.000061946,0.000061306,0.000061844,0.000060049,0.000058485,0.000060042,0.000065999,0.000065883,0.000067105,0.000062703
166,F,2022,2022,Esmeralda 110,0,EtaMes,0.000058079,0.000057831,0.000062162,0.000061521,0.000062059,0.000060258,0.000058692,0.000060253,0.000066231,0.0000661,0.000067327,0.000062909
167,F,2023,2023,Esmeralda 110,0,EtaMes,0.000058267,0.000058018,0.000062359,0.000061716,0.000062254,0.000060448,0.000058879,0.000060445,0.000066441,0.000066303,0.000067536,0.000063101
168,F,2024,2024,Esmeralda 110,0,EtaMes,0.000058443,0.000058193,0.000062544,0.000061899,0.000062437,0.000060626,0.000059055,0.000060624,0.000066639,0.000066445,0.000067682,0.000063236
169,F,2025,2025,Esmeralda 110,0,EtaMes,0.000058566,0.000058315,0.000062673,0.000062027,0.000062564,0.00006075,0.000059177,0.000060749,0.000066776,0.000066529,0.000067768,0.000063315
170,F,2026,2026,Esmeralda 110,0,EtaMes,0.000058638,0.000058387,0.000062748,0.000062101,0.000062639,0.000060823,0.000059249,0.000060823,0.000066857,0.000066603,0.000067845,0.000063386
171,F,2027,2027,Esmeralda 110,0,EtaMes,0.000058703,0.000058451,0.000062816,0.000062168,0.000062705,0.000060888,0.000059313,0.000060888,0.000066929,0.000066675,0.000067918,0.000063454
172,F,2028,2028,Esmeralda 110,0,EtaMes,0.000058764,0.000058512,0.00006288,0.000062232,0.000062768,0.000060949,0.000059374,0.00006095,0.000066998,0.000066741,0.000067986,0.000063517
173,F,2029,2029,Esmeralda 110,0,EtaMes,0.000058822,0.000058569,0.00006294,0.000062291,0.000062828,0.000061007,0.000059431,0.000061009,0.000067062,0.000066803,0.00006805,0.000063576
174,F,2030,2030,Esmeralda 110,0,EtaMes,0.000058875,0.000058623,0.000062997,0.000062347,0.000062883,0.00006106,0.000059484,0.000061063,0.000067122,0.000066863,0.000068112,0.000063633
175,F,2031,2031,Esmeralda 110,0,EtaMes,0.000058927,0.000058674,0.000063051,0.0000624,0.000062936,0.000061112,0.000059535,0.000061115,0.00006718,0.000066917,0.000068167,0.000063683
176,F,2032,*,Esmeralda 110,0,EtaMes,0.000058973,0.00005872,0.0000631,0.000062448,0.000062983,0.000061158,0.000059581,0.000061162,0.000067231,0.000066964,0.000068215,0.000063727
177,F,2017,2017,La Negra 110,0,EtaMes,0.041055024,0.041237387,0.038755731,0.041351388,0.040171405,0.040140729,0.039127706,0.03778349,0.035651743,0.042527727,0.041726473,0.04089584
178,F,2018,2018,La Negra 110,0,EtaMes,0.04132309,0.041505841,0.039003657,0.04161638,0.040426609,0.040396728,0.039380399,0.038024763,0.035878601,0.042727765,0.041924246,0.041087951
179,F,2019,2019,La Negra 110,0,EtaMes,0.041515368,0.041698152,0.03918121,0.041806411,0.040610071,0.040581061,0.039561903,0.038199513,0.036043371,0.042944308,0.042138263,0.041295724
180,F,2020,2020,La Negra 110,0,EtaMes,0.041723183,0.041905992,0.03937304,0.042011558,0.040807966,0.040779732,0.039757506,0.038387678,0.036220741,0.043114333,0.042306169,0.0414586
181,F,2021,2021,La Negra 110,0,EtaMes,0.041885868,0.042068869,0.039523438,0.042172104,0.040962563,0.040934636,0.039910063,0.03853424,0.036358914,0.043289643,0.042479432,0.041626838
182,F,2022,2022,La Negra 110,0,EtaMes,0.042054015,0.042237346,0.039679107,0.04233844,0.041122902,0.041095491,0.040068627,0.038686741,0.036502801,0.043450822,0.042638712,0.041781421
183,F,2023,2023,La Negra 110,0,EtaMes,0.042208478,0.042391973,0.039821861,0.042490948,0.041269891,0.041242932,0.040213877,0.038826425,0.036634541,0.043602857,0.042788937,0.041927254
184,F,2024,2024,La Negra 110,0,EtaMes,0.042354122,0.042538051,0.039956897,0.042635115,0.041408734,0.041382102,0.040351153,0.038958377,0.036759085,0.0437142,0.042898942,0.042034006
185,F,2025,2025,La Negra 110,0,EtaMes,0.042460678,0.042644893,0.040055626,0.042740458,0.041510166,0.04148373,0.040451351,0.039054724,0.036850038,0.0437869,0.042970788,0.042103741
186,F,2026,2026,La Negra 110,0,EtaMes,0.042530251,0.042714671,0.040120114,0.042809226,0.041576406,0.041550096,0.040516766,0.039117723,0.036909572,0.043853527,0.043036616,0.042167634
187,F,2027,2027,La Negra 110,0,EtaMes,0.04259396,0.042778643,0.040179285,0.042872276,0.041637095,0.041610851,0.040576687,0.039175413,0.036964115,0.043917402,0.043099717,0.042228877
188,F,2028,2028,La Negra 110,0,EtaMes,0.042655007,0.042839985,0.040236046,0.042932733,0.041695264,0.041669057,0.040634117,0.039230689,0.03701639,0.043978037,0.043159609,0.042287003
189,F,2029,2029,La Negra 110,0,EtaMes,0.04271293,0.042898225,0.040289961,0.042990136,0.041750471,0.041724276,0.040688618,0.039283136,0.037066002,0.044035343,0.043216197,0.042341921
190,F,2030,2030,La Negra 110,0,EtaMes,0.042767622,0.042953291,0.040340984,0.043044415,0.04180263,0.041776399,0.040740102,0.039332653,0.037112864,0.044091047,0.043271186,0.042395285
191,F,2031,2031,La Negra 110,0,EtaMes,0.042820745,0.043006832,0.040390627,0.043097197,0.041853315,0.041827012,0.040790126,0.039380739,0.037158386,0.044142188,0.043321657,0.042444261
192,F,2032,*,La Negra 110,0,EtaMes,0.042869467,0.043056012,0.040436272,0.043145684,0.041899835,0.041873421,0.040836029,0.039424845,0.037200164,0.044188576,0.043367414,0.042488661
193,F,2017,2017,La Portada 110,0,EtaMes,0.058940903,0.059964337,0.060786704,0.062372388,0.061310861,0.06117407,0.057701589,0.075699048,0.081784141,0.06460546,0.066067038,0.060955745
194,F,2018,2018,La Portada 110,0,EtaMes,0.059453231,0.060484392,0.061307017,0.062906972,0.061832941,0.061696498,0.058199025,0.076346135,0.082481402,0.064881447,0.066351649,0.061215767
195,F,2019,2019,La Portada 110,0,EtaMes,0.059704198,0.060738519,0.061559629,0.063167059,0.062086852,0.061951384,0.058442134,0.076664035,0.082824578,0.065181028,0.066660463,0.061497738
196,F,2020,2020,La Portada 110,0,EtaMes,0.059976159,0.061013897,0.061833289,0.063448565,0.062361432,0.062226765,0.058704753,0.077007128,0.083194843,0.06540996,0.066896288,0.061712806
197,F,2021,2021,La Portada 110,0,EtaMes,0.06018321,0.061223772,0.062041849,0.063662677,0.062569815,0.062435329,0.058903778,0.077266724,0.08347503,0.065647018,0.06714069,0.061935961
198,F,2022,2022,La Portada 110,0,EtaMes,0.060398212,0.061441902,0.062258792,0.063885643,0.062787081,0.06265308,0.059111773,0.077538365,0.083768486,0.065862983,0.067363335,0.062139116
199,F,2023,2023,La Portada 110,0,EtaMes,0.060593873,0.061640204,0.062455796,0.064088078,0.062984292,0.06285071,0.059300435,0.07778472,0.084034501,0.066065508,0.067572104,0.062329654
200,F,2024,2024,La Portada 110,0,EtaMes,0.060777263,0.061826472,0.062641102,0.064278346,0.063169484,0.063036145,0.059477721,0.078016091,0.084284556,0.066206834,0.067717821,0.062462524
201,F,2025,2025,La Portada 110,0,EtaMes,0.060904984,0.06195614,0.062769925,0.064410531,0.063298045,0.063164832,0.059600767,0.078176703,0.084458178,0.066290119,0.067803798,0.062540845
202,F,2026,2026,La Portada 110,0,EtaMes,0.060980105,0.062032417,0.062845554,0.064488073,0.063373411,0.063240295,0.059673004,0.07827114,0.084560411,0.066364702,0.067880783,0.062610952
203,F,2027,2027,La Portada 110,0,EtaMes,0.061047271,0.062100724,0.062913323,0.064557482,0.06344079,0.063307691,0.059737596,0.078355537,0.084651842,0.066435594,0.06795395,0.062677573
204,F,2028,2028,La Portada 110,0,EtaMes,0.061111061,0.062165657,0.06297777,0.06462345,0.063504785,0.063371665,0.059798948,0.07843567,0.084738685,0.06650204,0.068022524,0.062739998
205,F,2029,2029,La Portada 110,0,EtaMes,0.061170794,0.062226517,0.063038197,0.064685266,0.063564706,0.063431532,0.059856402,0.078510687,0.084820017,0.066563893,0.068086338,0.062798076
206,F,2030,2030,La Portada 110,0,EtaMes,0.061226305,0.062283185,0.063094516,0.064742812,0.063620411,0.063487114,0.059909815,0.078580367,0.084895618,0.066623744,0.068148066,0.062854249
207,F,2031,2031,La Portada 110,0,EtaMes,0.061279958,0.062338036,0.063149079,0.064798517,0.063674276,0.063540806,0.05996146,0.07864769,0.084968693,0.066677107,0.068203091,0.062904299
208,F,2032,*,La Portada 110,0,EtaMes,0.061327689,0.062386946,0.063197778,0.064848162,0.063722197,0.063588502,0.060007416,0.078707546,0.085033729,0.066723683,0.068251098,0.062947938
209,F,2017,2017,Lagunas 023,0,EtaMes,0.002572858,0.002457093,0.002588935,0.002582452,0.002695819,0.0027431,0.00268975,0.002622003,0.0025687,0.002586991,0.002535404,0.00250225
210,F,2018,2018,Lagunas 023,0,EtaMes,0.002535869,0.002421721,0.00255138,0.002545018,0.002656596,0.002703255,0.002650892,0.002583938,0.002531353,0.002566737,0.002515644,0.002482644
211,F,2019,2019,Lagunas 023,0,EtaMes,0.002515888,0.002402593,0.002531022,0.002524747,0.002635362,0.002681715,0.00262989,0.002563432,0.002511256,0.00254467,0.002494107,0.002461273
212,F,2020,2020,Lagunas 023,0,EtaMes,0.002494104,0.002381739,0.002508833,0.002502641,0.002612199,0.002658204,0.002606959,0.002541035,0.002489302,0.002526435,0.002476298,0.002443599
213,F,2021,2021,Lagunas 023,0,EtaMes,0.002476083,0.002364501,0.002490509,0.002484366,0.002593039,0.002638733,0.002587963,0.002522471,0.002471108,0.002507717,0.002458022,0.002425474
214,F,2022,2022,Lagunas 023,0,EtaMes,0.002457611,0.002346839,0.002471743,0.00246566,0.002573437,0.002618826,0.00256855,0.002503511,0.002452534,0.002491237,0.002441933,0.002409511
215,F,2023,2023,Lagunas 023,0,EtaMes,0.002441338,0.002331271,0.002455193,0.002449161,0.002556147,0.002601265,0.002551421,0.00248678,0.00243614,0.002474365,0.002425454,0.002393173
216,F,2024,2024,Lagunas 023,0,EtaMes,0.002424687,0.00231536,0.002438302,0.002432317,0.002538494,0.002583327,0.002533926,0.002469691,0.002419401,0.002462776,0.002414136,0.002381946
217,F,2025,2025,Lagunas 023,0,EtaMes,0.00241324,0.00230442,0.002426682,0.002420725,0.002526343,0.002570978,0.002521881,0.002457926,0.00240788,0.002456195,0.002407713,0.002375572
218,F,2026,2026,Lagunas 023,0,EtaMes,0.002406733,0.002298201,0.00242007,0.002414126,0.002519423,0.002563945,0.002515027,0.002451236,0.002401331,0.002449861,0.002401528,0.002369436
219,F,2027,2027,Lagunas 023,0,EtaMes,0.002400469,0.002292219,0.002413716,0.002407783,0.00251277,0.002557182,0.002508434,0.0024448,0.002395034,0.002443604,0.002395418,0.002363374
220,F,2028,2028,Lagunas 023,0,EtaMes,0.002394283,0.002286313,0.002407445,0.002401522,0.002506203,0.002550503,0.002501924,0.002438445,0.002388815,0.002437486,0.002389442,0.002357447
221,F,2029,2029,Lagunas 023,0,EtaMes,0.002388234,0.002280541,0.002401321,0.002395405,0.002499788,0.002543977,0.002495563,0.002432234,0.002382739,0.002431332,0.002383428,0.002351485
222,F,2030,2030,Lagunas 023,0,EtaMes,0.002382151,0.002274739,0.00239517,0.002389261,0.002493342,0.002537418,0.002489168,0.00242599,0.002376631,0.002424993,0.002377232,0.002345343
223,F,2031,2031,Lagunas 023,0,EtaMes,0.002375886,0.002268766,0.002388844,0.002382939,0.002486712,0.002530667,0.002482586,0.002419563,0.002370344,0.002418864,0.002371239,0.002339405
224,F,2032,*,Lagunas 023,0,EtaMes,0.002369829,0.002262995,0.002382735,0.002376834,0.002480306,0.002524144,0.002476226,0.002413351,0.002364269,0.002412868,0.002365373,0.002333594
225,F,2017,2017,Mantos Blancos 220,0,EtaMes,0.001764092,0.001744199,0.001768059,0.001839236,0.001875694,0.001874865,0.001814717,0.00182516,0.001850749,0.001591731,0.001638961,0.001609347
226,F,2018,2018,Mantos Blancos 220,0,EtaMes,0.001779426,0.001759326,0.001783193,0.001855,0.001891666,0.001890877,0.001830362,0.001840762,0.001866528,0.001598531,0.001646021,0.001616212
227,F,2019,2019,Mantos Blancos 220,0,EtaMes,0.001786937,0.001766718,0.001790541,0.001862669,0.001899434,0.001898688,0.001838007,0.001848426,0.001874294,0.001605912,0.001653682,0.001623657
228,F,2020,2020,Mantos Blancos 220,0,EtaMes,0.001795077,0.001774728,0.0017985,0.00187097,0.001907835,0.001907128,0.001846267,0.001856699,0.001882673,0.001611552,0.001659532,0.001629335
229,F,2021,2021,Mantos Blancos 220,0,EtaMes,0.001801274,0.001780833,0.001804567,0.001877284,0.00191421,0.00191352,0.001852526,0.001862958,0.001889013,0.001617393,0.001665595,0.001635227
230,F,2022,2022,Mantos Blancos 220,0,EtaMes,0.001807709,0.001787177,0.001810877,0.001883859,0.001920857,0.001920194,0.001859068,0.001869507,0.001895654,0.001622713,0.001671119,0.001640591
231,F,2023,2023,Mantos Blancos 220,0,EtaMes,0.001813565,0.001792946,0.001816607,0.001889828,0.00192689,0.001926251,0.001865001,0.001875447,0.001901674,0.001627703,0.001676298,0.001645621
232,F,2024,2024,Mantos Blancos 220,0,EtaMes,0.001819054,0.001798364,0.001821997,0.001895439,0.001932555,0.001931934,0.001870577,0.001881025,0.001907332,0.001631185,0.001679912,0.001649129
233,F,2025,2025,Mantos Blancos 220,0,EtaMes,0.001822877,0.001802135,0.001825744,0.001899337,0.001936489,0.001935878,0.001874446,0.001884898,0.001911261,0.001633237,0.001682045,0.001651197
234,F,2026,2026,Mantos Blancos 220,0,EtaMes,0.001825125,0.001804354,0.001827943,0.001901623,0.001938794,0.001938191,0.001876718,0.001887175,0.001913575,0.001635075,0.001683955,0.001653048
235,F,2027,2027,Mantos Blancos 220,0,EtaMes,0.001827135,0.001806341,0.001829915,0.00190367,0.001940856,0.001940257,0.00187875,0.00188921,0.001915644,0.001636821,0.00168577,0.001654807
236,F,2028,2028,Mantos Blancos 220,0,EtaMes,0.001829044,0.001808229,0.001831789,0.001905615,0.001942813,0.001942217,0.001880679,0.001891142,0.001917609,0.001638458,0.001687471,0.001656455
237,F,2029,2029,Mantos Blancos 220,0,EtaMes,0.001830832,0.00181,0.001833547,0.001907438,0.001944647,0.001944052,0.001882486,0.001892951,0.00191945,0.001639982,0.001689054,0.001657988
238,F,2030,2030,Mantos Blancos 220,0,EtaMes,0.001832494,0.001811648,0.001835185,0.001909135,0.001946351,0.001945755,0.001884166,0.001894631,0.001921161,0.001641457,0.001690586,0.001659471
239,F,2031,2031,Mantos Blancos 220,0,EtaMes,0.0018341,0.001813244,0.001836772,0.001910778,0.001947999,0.001947401,0.00188579,0.001896254,0.001922814,0.001642772,0.001691951,0.001660793
240,F,2032,*,Mantos Blancos 220,0,EtaMes,0.001835528,0.001814666,0.001838188,0.001912242,0.001949465,0.001948863,0.001887236,0.001897697,0.001924286,0.001643919,0.001693142,0.001661945
241,F,2017,2017,Mejillones 110,0,EtaMes,0.011757383,0.012997602,0.013790838,0.011799175,0.011188913,0.010543762,0.010716874,0.01032062,0.010432021,0.010625984,0.010673006,0.010635155
242,F,2018,2018,Mejillones 110,0,EtaMes,0.011834555,0.0130826,0.013879477,0.011875173,0.011260365,0.010611365,0.010786379,0.010386784,0.010498584,0.010675873,0.010723505,0.010685032
243,F,2019,2019,Mejillones 110,0,EtaMes,0.011889541,0.013143138,0.013942576,0.01192932,0.011311391,0.010659713,0.010836034,0.010434466,0.010546762,0.01072988,0.010778153,0.010738978
244,F,2020,2020,Mejillones 110,0,EtaMes,0.011948971,0.013208568,0.01401075,0.011987777,0.011366434,0.010711823,0.010889548,0.01048581,0.010598624,0.010772264,0.010821007,0.010781248
245,F,2021,2021,Mejillones 110,0,EtaMes,0.011995477,0.013259825,0.014064181,0.012033507,0.011409417,0.010752437,0.010931271,0.01052579,0.010639016,0.01081597,0.010865232,0.010824914
246,F,2022,2022,Mejillones 110,0,EtaMes,0.012043548,0.013312848,0.014119488,0.012080889,0.011454,0.010794614,0.01097464,0.010567392,0.010681081,0.010856145,0.010905881,0.010865029
247,F,2023,2023,Mejillones 110,0,EtaMes,0.012087701,0.013361506,0.0141702,0.012124327,0.011494865,0.010833269,0.011014364,0.010605494,0.010719592,0.010894038,0.010944216,0.01090287
248,F,2024,2024,Mejillones 110,0,EtaMes,0.012129329,0.013407471,0.014218167,0.012165385,0.011533462,0.010869752,0.011051904,0.010641484,0.010755998,0.010921765,0.010972265,0.010930549
249,F,2025,2025,Mejillones 110,0,EtaMes,0.012159765,0.013441071,0.014253217,0.012195368,0.01156164,0.010896376,0.011079289,0.01066775,0.010782576,0.010939839,0.010990555,0.010948604
250,F,2026,2026,Mejillones 110,0,EtaMes,0.012179611,0.013462989,0.014276083,0.012214915,0.011580019,0.010913738,0.011097149,0.010684908,0.01079996,0.010956398,0.011007308,0.010965142
251,F,2027,2027,Mejillones 110,0,EtaMes,0.012197779,0.01348308,0.014297059,0.012232832,0.011596852,0.010929628,0.011113505,0.010700616,0.010815885,0.01097227,0.011023365,0.010980991
252,F,2028,2028,Mejillones 110,0,EtaMes,0.012215186,0.013502342,0.014317179,0.012250011,0.011612984,0.01094485,0.01112918,0.010715667,0.010831147,0.010987335,0.011038603,0.010996032
253,F,2029,2029,Mejillones 110,0,EtaMes,0.0122317,0.013520628,0.014336287,0.012266319,0.011628293,0.010959288,0.011144054,0.010729945,0.010845631,0.011001569,0.011052996,0.011010239
254,F,2030,2030,Mejillones 110,0,EtaMes,0.01224729,0.013537915,0.014354368,0.012281738,0.011642754,0.010972915,0.011158102,0.010743424,0.01085931,0.011015405,0.011066983,0.011024044
255,F,2031,2031,Mejillones 110,0,EtaMes,0.012262432,0.013554723,0.014371959,0.01229673,0.011656806,0.010986145,0.011171751,0.010756512,0.010872598,0.011028101,0.011079815,0.011036709
256,F,2032,*,Mejillones 110,0,EtaMes,0.012276315,0.013570157,0.014388129,0.012310498,0.011669698,0.010998273,0.011184273,0.010768515,0.01088479,0.011039612,0.011091443,0.011048185
257,F,2017,2017,Pacifico 110,0,EtaMes,0.060498984,0.06402209,0.063743645,0.065206085,0.057264486,0.056151925,0.059783303,0.054837902,0.057781547,0.062581004,0.063889517,0.059785287
258,F,2018,2018,Pacifico 110,0,EtaMes,0.059643008,0.063115047,0.062833503,0.064275775,0.056444371,0.055349101,0.058933281,0.054054301,0.05695461,0.062043038,0.063342576,0.059270993
259,F,2019,2019,Pacifico 110,0,EtaMes,0.059127318,0.062568108,0.062283974,0.063714522,0.055949937,0.054865621,0.058421164,0.053583873,0.056458756,0.061446968,0.06273632,0.058700901
260,F,2020,2020,Pacifico 110,0,EtaMes,0.058555632,0.06196184,0.061675032,0.06309229,0.055401657,0.05432919,0.057852766,0.053061567,0.05590816,0.060940216,0.062220513,0.058215922
261,F,2021,2021,Pacifico 110,0,EtaMes,0.058069252,0.061446406,0.061157908,0.062563385,0.054935415,0.053872518,0.057368682,0.052616566,0.055439108,0.060416881,0.061687981,0.057715512
262,F,2022,2022,Pacifico 110,0,EtaMes,0.057567604,0.060914999,0.060625003,0.062018578,0.054455408,0.053402609,0.056870742,0.052159069,0.054957062,0.059948426,0.061211276,0.057267448
263,F,2023,2023,Pacifico 110,0,EtaMes,0.057118379,0.060438927,0.060147408,0.061530277,0.054025161,0.052981388,0.05642426,0.051748834,0.054524734,0.059470546,0.060724794,0.056810451
264,F,2024,2024,Pacifico 110,0,EtaMes,0.056660325,0.059953964,0.059661521,0.061033332,0.053587304,0.05255252,0.055969712,0.051331177,0.054084734,0.059122591,0.060370542,0.056477641
265,F,2025,2025,Pacifico 110,0,EtaMes,0.056326692,0.05960069,0.059307557,0.060671224,0.053268242,0.052239949,0.055638332,0.051026748,0.05376404,0.058895726,0.06013959,0.056260697
266,F,2026,2026,Pacifico 110,0,EtaMes,0.05610918,0.0593704,0.059076849,0.060435152,0.053060275,0.052036206,0.055422294,0.050828411,0.053555196,0.058677025,0.059916887,0.05605155
267,F,2027,2027,Pacifico 110,0,EtaMes,0.055899506,0.059148522,0.058854727,0.0602078,0.052859974,0.051839902,0.055214137,0.050637298,0.053353989,0.058461657,0.059697545,0.055845586
268,F,2028,2028,Pacifico 110,0,EtaMes,0.055693036,0.058930092,0.058636139,0.059984036,0.052662828,0.051646652,0.055009216,0.050449144,0.053155911,0.058251856,0.059483841,0.05564494
269,F,2029,2029,Pacifico 110,0,EtaMes,0.055491912,0.058717369,0.058423338,0.059766168,0.052470871,0.051458457,0.054809649,0.050265901,0.052963015,0.058043156,0.059271203,0.055445336
270,F,2030,2030,Pacifico 110,0,EtaMes,0.055291851,0.058505865,0.05821189,0.059549634,0.052280075,0.051271337,0.054611221,0.050083682,0.052771219,0.057832431,0.05905646,0.055243785
271,F,2031,2031,Pacifico 110,0,EtaMes,0.055089857,0.058292385,0.057998561,0.059331143,0.052087541,0.05108247,0.054410939,0.049899739,0.052577617,0.057629068,0.058849173,0.055049268
272,F,2032,*,Pacifico 110,0,EtaMes,0.054894929,0.058086454,0.057792894,0.059120454,0.051901871,0.050900283,0.054217737,0.049722289,0.052390871,0.057431477,0.058647713,0.05486026
273,F,2017,2017,Palafitos 110,0,EtaMes,0.053218183,0.052795878,0.050999728,0.049383891,0.051638682,0.052271371,0.051383428,0.052139105,0.051676166,0.054109284,0.054042103,0.052570736
274,F,2018,2018,Palafitos 110,0,EtaMes,0.05246482,0.052047487,0.050271161,0.048678948,0.050898748,0.051523634,0.050652452,0.051393675,0.050936217,0.053645513,0.053580831,0.052119834
275,F,2019,2019,Palafitos 110,0,EtaMes,0.052012522,0.051597774,0.049832771,0.048255117,0.05045418,0.051074875,0.050213575,0.050947703,0.050494049,0.05313191,0.053069793,0.051620263
276,F,2020,2020,Palafitos 110,0,EtaMes,0.051511362,0.051099526,0.049347225,0.047785471,0.049961439,0.050577209,0.049726705,0.050452792,0.050003306,0.052695631,0.052635358,0.051195628
277,F,2021,2021,Palafitos 110,0,EtaMes,0.051085333,0.050676276,0.048935229,0.047386591,0.049542765,0.050153882,0.049312393,0.050031472,0.04958558,0.052245152,0.052186916,0.050757559
278,F,2022,2022,Palafitos 110,0,EtaMes,0.05064601,0.050239989,0.048510735,0.046975792,0.049111808,0.049718365,0.048886302,0.049598403,0.049156364,0.051842105,0.051785676,0.050365499
