CenINum,CenAñoFRlt,CenAñoIni,CenAñoFin,CenIBlo,CenNom,CenDatTip,CenEtaTip,abr,may,jun,jul,ago,sep,oct,nov,dic,ene,feb,mar
3,F,*,*,13,LA HUAYCA,CenPotMax,EtaMes,3.953713731,1.308751274,11.44337854,3.933937422,7.375380213,8.782013504,11.04030167,0.761407644,3.363679874,3.734229254,3.204097933,0.924362137
3,F,*,*,14,LA HUAYCA,CenPotMax,EtaMes,3.953713731,1.308751274,11.44337854,3.933937422,7.375380213,8.782013504,11.04030167,0.761407644,3.363679874,3.734229254,3.204097933,0.924362137
3,F,*,*,15,LA HUAYCA,CenPotMax,EtaMes,0,0,0.18076743,0,0,0,0.019626835,0,0,0,0,0
3,F,*,*,16,LA HUAYCA,CenPotMax,EtaMes,0,0,0.18076743,0,0,0,0.019626835,0,0,0,0,0
4,F,*,*,1,POZO ALMONTE 3,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
4,F,*,*,2,POZO ALMONTE 3,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
4,F,*,*,3,POZO ALMONTE 3,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
4,F,*,*,4,POZO ALMONTE 3,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
4,F,*,*,5,POZO ALMONTE 3,CenPotMax,EtaMes,0,0.166564854,0.036285417,0.003319371,0.459481672,1.908703265,3.336489475,2.149756887,1.818494315,0.261169851,0.003408743,0
4,F,*,*,6,POZO ALMONTE 3,CenPotMax,EtaMes,0,0.166564854,0.036285417,0.003319371,0.459481672,1.908703265,3.336489475,2.149756887,1.818494315,0.261169851,0.003408743,0
4,F,*,*,7,POZO ALMONTE 3,CenPotMax,EtaMes,8.742213335,9.375454537,8.674355795,8.757442198,10.45915987,12.4444848,13.18220652,13.03726057,12.41047942,10.59410089,9.015324894,8.384216318
4,F,*,*,8,POZO ALMONTE 3,CenPotMax,EtaMes,8.742213335,9.375454537,8.674355795,8.757442198,10.45915987,12.4444848,13.18220652,13.03726057,12.41047942,10.59410089,9.015324894,8.384216318
4,F,*,*,9,POZO ALMONTE 3,CenPotMax,EtaMes,11.12059532,9.924085047,9.301969856,9.51782481,10.90992086,12.30038701,13.34533753,13.76740297,13.67818684,13.20724605,12.92427522,12.3867613
4,F,*,*,10,POZO ALMONTE 3,CenPotMax,EtaMes,11.12059532,9.924085047,9.301969856,9.51782481,10.90992086,12.30038701,13.34533753,13.76740297,13.67818684,13.20724605,12.92427522,12.3867613
4,F,*,*,11,POZO ALMONTE 3,CenPotMax,EtaMes,10.90616548,9.528289912,9.353287603,9.274189785,10.72409301,11.69411146,12.54704008,11.92766038,12.18981333,11.35832732,11.43788804,10.56129842
4,F,*,*,12,POZO ALMONTE 3,CenPotMax,EtaMes,10.90616548,9.528289912,9.353287603,9.274189785,10.72409301,11.69411146,12.54704008,11.92766038,12.18981333,11.35832732,11.43788804,10.56129842
4,F,*,*,13,POZO ALMONTE 3,CenPotMax,EtaMes,2.531389343,0.83793599,7.32669294,2.518727441,4.722132189,5.622737738,7.068620519,0.48749589,2.153616566,2.390863067,2.051443254,0.591828499
4,F,*,*,14,POZO ALMONTE 3,CenPotMax,EtaMes,2.531389343,0.83793599,7.32669294,2.518727441,4.722132189,5.622737738,7.068620519,0.48749589,2.153616566,2.390863067,2.051443254,0.591828499
4,F,*,*,15,POZO ALMONTE 3,CenPotMax,EtaMes,0,0,0.11573745,0,0,0,0.012566201,0,0,0,0,0
4,F,*,*,16,POZO ALMONTE 3,CenPotMax,EtaMes,0,0,0.11573745,0,0,0,0.012566201,0,0,0,0,0
5,F,*,*,1,MARIA ELENA,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
5,F,*,*,2,MARIA ELENA,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
5,F,*,*,3,MARIA ELENA,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
5,F,*,*,4,MARIA ELENA,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
5,F,*,*,5,MARIA ELENA,CenPotMax,EtaMes,0,0.704923282,0.153564421,0.014047992,1.944583871,8.077870804,14.12044052,9.098039867,7.696095253,1.105303455,0.014426225,0
5,F,*,*,6,MARIA ELENA,CenPotMax,EtaMes,0,0.704923282,0.153564421,0.014047992,1.944583871,8.077870804,14.12044052,9.098039867,7.696095253,1.105303455,0.014426225,0
5,F,*,*,7,MARIA ELENA,CenPotMax,EtaMes,36.99813961,39.67809553,36.71095802,37.06259006,44.26447195,52.66661525,55.78874579,55.1753164,52.52270021,44.83555925,38.15398187,35.48305148
5,F,*,*,8,MARIA ELENA,CenPotMax,EtaMes,36.99813961,39.67809553,36.71095802,37.06259006,44.26447195,52.66661525,55.78874579,55.1753164,52.52270021,44.83555925,38.15398187,35.48305148
5,F,*,*,9,MARIA ELENA,CenPotMax,EtaMes,47.06374945,41.99996843,39.36709917,40.28062433,46.17214881,52.05677538,56.47913658,58.2653703,57.88779648,55.89471617,54.69714826,52.42232215
5,F,*,*,10,MARIA ELENA,CenPotMax,EtaMes,47.06374945,41.99996843,39.36709917,40.28062433,46.17214881,52.05677538,56.47913658,58.2653703,57.88779648,55.89471617,54.69714826,52.42232215
5,F,*,*,11,MARIA ELENA,CenPotMax,EtaMes,46.15625557,40.32491394,39.58428229,39.24953045,45.38570214,49.49094148,53.10064198,50.47934967,51.58881374,48.06986103,48.4065719,44.69673508
5,F,*,*,12,MARIA ELENA,CenPotMax,EtaMes,46.15625557,40.32491394,39.58428229,39.24953045,45.38570214,49.49094148,53.10064198,50.47934967,51.58881374,48.06986103,48.4065719,44.69673508
5,F,*,*,13,MARIA ELENA,CenPotMax,EtaMes,10.71315613,3.546249852,31.00748035,10.65956937,19.98465369,23.79612894,29.91528562,2.063143545,9.114374509,10.11843136,8.681964283,2.504692186
5,F,*,*,14,MARIA ELENA,CenPotMax,EtaMes,10.71315613,3.546249852,31.00748035,10.65956937,19.98465369,23.79612894,29.91528562,2.063143545,9.114374509,10.11843136,8.681964283,2.504692186
5,F,*,*,15,MARIA ELENA,CenPotMax,EtaMes,0,0,0.489815356,0,0,0,0.053181732,0,0,0,0,0
5,F,*,*,16,MARIA ELENA,CenPotMax,EtaMes,0,0,0.489815356,0,0,0,0.053181732,0,0,0,0,0
6,F,*,*,1,JAMA 1,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
6,F,*,*,2,JAMA 1,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
6,F,*,*,3,JAMA 1,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
6,F,*,*,4,JAMA 1,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
6,F,*,*,5,JAMA 1,CenPotMax,EtaMes,0,0.312309101,0.068035157,0.00622382,0.861528135,3.578818621,6.255917767,4.030794164,3.409676841,0.48969347,0.006391393,0
6,F,*,*,6,JAMA 1,CenPotMax,EtaMes,0,0.312309101,0.068035157,0.00622382,0.861528135,3.578818621,6.255917767,4.030794164,3.409676841,0.48969347,0.006391393,0
6,F,*,*,7,JAMA 1,CenPotMax,EtaMes,16.39165,17.57897726,16.26441712,16.42020412,19.61092475,23.33340901,24.71663723,24.44486357,23.26964891,19.86393917,16.90373418,15.7204056
6,F,*,*,8,JAMA 1,CenPotMax,EtaMes,16.39165,17.57897726,16.26441712,16.42020412,19.61092475,23.33340901,24.71663723,24.44486357,23.26964891,19.86393917,16.90373418,15.7204056
6,F,*,*,9,JAMA 1,CenPotMax,EtaMes,20.85111622,18.60765946,17.44119348,17.84592152,20.45610161,23.06322564,25.02250786,25.81388057,25.64660032,24.76358634,24.23301603,23.22517743
6,F,*,*,10,JAMA 1,CenPotMax,EtaMes,20.85111622,18.60765946,17.44119348,17.84592152,20.45610161,23.06322564,25.02250786,25.81388057,25.64660032,24.76358634,24.23301603,23.22517743
6,F,*,*,11,JAMA 1,CenPotMax,EtaMes,20.44906027,17.86554358,17.53741426,17.38910585,20.1076744,21.92645899,23.52570014,22.3643632,22.8559,21.29686373,21.44604007,19.80243454
6,F,*,*,12,JAMA 1,CenPotMax,EtaMes,20.44906027,17.86554358,17.53741426,17.38910585,20.1076744,21.92645899,23.52570014,22.3643632,22.8559,21.29686373,21.44604007,19.80243454
6,F,*,*,13,JAMA 1,CenPotMax,EtaMes,4.746355019,1.571129981,13.73754926,4.722613952,8.853997854,10.54263326,13.25366347,0.914054794,4.038031061,4.482868252,3.846456102,1.109678436
6,F,*,*,14,JAMA 1,CenPotMax,EtaMes,4.746355019,1.571129981,13.73754926,4.722613952,8.853997854,10.54263326,13.25366347,0.914054794,4.038031061,4.482868252,3.846456102,1.109678436
6,F,*,*,15,JAMA 1,CenPotMax,EtaMes,0,0,0.217007719,0,0,0,0.023561626,0,0,0,0,0
6,F,*,*,16,JAMA 1,CenPotMax,EtaMes,0,0,0.217007719,0,0,0,0.023561626,0,0,0,0,0
7,F,*,*,1,LOS PUQUIOS,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
7,F,*,*,2,LOS PUQUIOS,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
7,F,*,*,3,LOS PUQUIOS,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
7,F,*,*,4,LOS PUQUIOS,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
7,F,*,*,5,LOS PUQUIOS,CenPotMax,EtaMes,0,0.025713449,0.005601561,0.000512428,0.070932483,0.294656066,0.515070563,0.331868719,0.28073006,0.040318096,0.000526225,0
7,F,*,*,6,LOS PUQUIOS,CenPotMax,EtaMes,0,0.025713449,0.005601561,0.000512428,0.070932483,0.294656066,0.515070563,0.331868719,0.28073006,0.040318096,0.000526225,0
7,F,*,*,7,LOS PUQUIOS,CenPotMax,EtaMes,1.349579184,1.447335794,1.339103676,1.351930139,1.614632804,1.921117342,2.035003132,2.012627101,1.91586776,1.635464325,1.39174078,1.294313394
7,F,*,*,8,LOS PUQUIOS,CenPotMax,EtaMes,1.349579184,1.447335794,1.339103676,1.351930139,1.614632804,1.921117342,2.035003132,2.012627101,1.91586776,1.635464325,1.39174078,1.294313394
7,F,*,*,9,LOS PUQUIOS,CenPotMax,EtaMes,1.716741902,1.532030629,1.435991597,1.469314205,1.684219032,1.898872245,2.060186481,2.125342834,2.111570093,2.038868608,1.995184987,1.912206275
7,F,*,*,10,LOS PUQUIOS,CenPotMax,EtaMes,1.716741902,1.532030629,1.435991597,1.469314205,1.684219032,1.898872245,2.060186481,2.125342834,2.111570093,2.038868608,1.995184987,1.912206275
7,F,*,*,11,LOS PUQUIOS,CenPotMax,EtaMes,1.683639295,1.470929755,1.443913774,1.431703048,1.655531859,1.805278457,1.936949312,1.84133257,1.881802433,1.753441781,1.765723965,1.630400444
7,F,*,*,12,LOS PUQUIOS,CenPotMax,EtaMes,1.683639295,1.470929755,1.443913774,1.431703048,1.655531859,1.805278457,1.936949312,1.84133257,1.881802433,1.753441781,1.765723965,1.630400444
7,F,*,*,13,LOS PUQUIOS,CenPotMax,EtaMes,0.39078323,0.129356368,1.131058223,0.388828549,0.728979157,0.868010138,1.091218293,0.075257178,0.332464557,0.369089486,0.316691552,0.091363525
7,F,*,*,14,LOS PUQUIOS,CenPotMax,EtaMes,0.39078323,0.129356368,1.131058223,0.388828549,0.728979157,0.868010138,1.091218293,0.075257178,0.332464557,0.369089486,0.316691552,0.091363525
7,F,*,*,15,LOS PUQUIOS,CenPotMax,EtaMes,0,0,0.017866969,0,0,0,0.001939907,0,0,0,0,0
7,F,*,*,16,LOS PUQUIOS,CenPotMax,EtaMes,0,0,0.017866969,0,0,0,0.001939907,0,0,0,0,0
8,F,*,*,1,PICA I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
8,F,*,*,2,PICA I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
8,F,*,*,3,PICA I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
8,F,*,*,4,PICA I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
8,F,*,*,5,PICA I,CenPotMax,EtaMes,0,0.006558491,0.001428738,0.0001307,0.018092091,0.075155191,0.131374273,0.084646677,0.071603214,0.010283563,0.000134219,0
8,F,*,*,6,PICA I,CenPotMax,EtaMes,0,0.006558491,0.001428738,0.0001307,0.018092091,0.075155191,0.131374273,0.084646677,0.071603214,0.010283563,0.000134219,0
8,F,*,*,7,PICA I,CenPotMax,EtaMes,0.34422465,0.369158522,0.341552759,0.344824287,0.41182942,0.490001589,0.519049382,0.513342135,0.488662627,0.417142723,0.354978418,0.330128518
8,F,*,*,8,PICA I,CenPotMax,EtaMes,0.34422465,0.369158522,0.341552759,0.344824287,0.41182942,0.490001589,0.519049382,0.513342135,0.488662627,0.417142723,0.354978418,0.330128518
8,F,*,*,9,PICA I,CenPotMax,EtaMes,0.437873441,0.390760849,0.366265063,0.374764352,0.429578134,0.484327739,0.525472665,0.542091492,0.538578607,0.520035313,0.508893337,0.487728726
8,F,*,*,10,PICA I,CenPotMax,EtaMes,0.437873441,0.390760849,0.366265063,0.374764352,0.429578134,0.484327739,0.525472665,0.542091492,0.538578607,0.520035313,0.508893337,0.487728726
8,F,*,*,11,PICA I,CenPotMax,EtaMes,0.429430266,0.375176415,0.368285699,0.365171223,0.422261162,0.460455639,0.494039703,0.469651627,0.4799739,0.447234138,0.450366841,0.415851125
8,F,*,*,12,PICA I,CenPotMax,EtaMes,0.429430266,0.375176415,0.368285699,0.365171223,0.422261162,0.460455639,0.494039703,0.469651627,0.4799739,0.447234138,0.450366841,0.415851125
8,F,*,*,13,PICA I,CenPotMax,EtaMes,0.099673455,0.03299373,0.288488534,0.099174893,0.185933955,0.221395298,0.278326933,0.019195151,0.084798652,0.094140233,0.080775578,0.023303247
8,F,*,*,14,PICA I,CenPotMax,EtaMes,0.099673455,0.03299373,0.288488534,0.099174893,0.185933955,0.221395298,0.278326933,0.019195151,0.084798652,0.094140233,0.080775578,0.023303247
8,F,*,*,15,PICA I,CenPotMax,EtaMes,0,0,0.004557162,0,0,0,0.000494794,0,0,0,0,0
8,F,*,*,16,PICA I,CenPotMax,EtaMes,0,0,0.004557162,0,0,0,0.000494794,0,0,0,0,0
9,F,*,*,1,ANDES SOLAR,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
9,F,*,*,2,ANDES SOLAR,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
9,F,*,*,3,ANDES SOLAR,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
9,F,*,*,4,ANDES SOLAR,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
9,F,*,*,5,ANDES SOLAR,CenPotMax,EtaMes,0,0.222988698,0.048577102,0.004443807,0.615131088,2.555276496,4.466725285,2.877987033,2.434509264,0.349641138,0.004563454,0
9,F,*,*,6,ANDES SOLAR,CenPotMax,EtaMes,0,0.222988698,0.048577102,0.004443807,0.615131088,2.555276496,4.466725285,2.877987033,2.434509264,0.349641138,0.004563454,0
9,F,*,*,7,ANDES SOLAR,CenPotMax,EtaMes,11.7036381,12.55138976,11.61279382,11.72402574,14.00220027,16.66005403,17.64767898,17.45363259,16.61452932,14.18285257,12.0692662,11.2243696
9,F,*,*,8,ANDES SOLAR,CenPotMax,EtaMes,11.7036381,12.55138976,11.61279382,11.72402574,14.00220027,16.66005403,17.64767898,17.45363259,16.61452932,14.18285257,12.0692662,11.2243696
9,F,*,*,9,ANDES SOLAR,CenPotMax,EtaMes,14.88769698,13.28586886,12.45301214,12.74198796,14.60565655,16.46714311,17.86607061,18.43111073,18.31167263,17.68120064,17.30237345,16.58277669
9,F,*,*,10,ANDES SOLAR,CenPotMax,EtaMes,14.88769698,13.28586886,12.45301214,12.74198796,14.60565655,16.46714311,17.86607061,18.43111073,18.31167263,17.68120064,17.30237345,16.58277669
9,F,*,*,11,ANDES SOLAR,CenPotMax,EtaMes,14.60062903,12.75599812,12.52171378,12.41582158,14.35687952,15.65549172,16.7973499,15.96815533,16.3191126,15.20596071,15.31247261,14.13893826
9,F,*,*,12,ANDES SOLAR,CenPotMax,EtaMes,14.60062903,12.75599812,12.52171378,12.41582158,14.35687952,15.65549172,16.7973499,15.96815533,16.3191126,15.20596071,15.31247261,14.13893826
9,F,*,*,13,ANDES SOLAR,CenPotMax,EtaMes,3.388897483,1.121786807,9.808610173,3.371946362,6.321754468,7.527440146,9.46311572,0.652635123,2.883154178,3.200767932,2.746369657,0.792310403
9,F,*,*,14,ANDES SOLAR,CenPotMax,EtaMes,3.388897483,1.121786807,9.808610173,3.371946362,6.321754468,7.527440146,9.46311572,0.652635123,2.883154178,3.200767932,2.746369657,0.792310403
9,F,*,*,15,ANDES SOLAR,CenPotMax,EtaMes,0,0,0.154943511,0,0,0,0.016823001,0,0,0,0,0
9,F,*,*,16,ANDES SOLAR,CenPotMax,EtaMes,0,0,0.154943511,0,0,0,0.016823001,0,0,0,0,0
10,F,*,*,1,FINIS TERRAE I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
10,F,*,*,2,FINIS TERRAE I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
10,F,*,*,3,FINIS TERRAE I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
10,F,*,*,4,FINIS TERRAE I,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
10,F,*,*,5,FINIS TERRAE I,CenPotMax,EtaMes,0,1.429334652,0.311374235,0.02848435,3.942927099,16.37905989,28.63125031,18.44760129,15.60495434,2.241163783,0.029251274,0
10,F,*,*,6,FINIS TERRAE I,CenPotMax,EtaMes,0,1.429334652,0.311374235,0.02848435,3.942927099,16.37905989,28.63125031,18.44760129,15.60495434,2.241163783,0.029251274,0
10,F,*,*,7,FINIS TERRAE I,CenPotMax,EtaMes,75.01911819,80.45311924,74.43681567,75.14980086,89.7526656,106.7892352,113.1198097,111.8759923,106.4974265,90.91062829,77.36275674,71.94705628
10,F,*,*,8,FINIS TERRAE I,CenPotMax,EtaMes,75.01911819,80.45311924,74.43681567,75.14980086,89.7526656,106.7892352,113.1198097,111.8759923,106.4974265,90.91062829,77.36275674,71.94705628
10,F,*,*,9,FINIS TERRAE I,CenPotMax,EtaMes,95.42860855,85.16105482,79.82252882,81.67483414,93.62075836,105.552696,114.5196776,118.1415267,117.3759408,113.3346801,110.9064367,106.2938954
10,F,*,*,10,FINIS TERRAE I,CenPotMax,EtaMes,95.42860855,85.16105482,79.82252882,81.67483414,93.62075836,105.552696,114.5196776,118.1415267,117.3759408,113.3346801,110.9064367,106.2938954
10,F,*,*,11,FINIS TERRAE I,CenPotMax,EtaMes,93.5885325,81.7646378,80.26289925,79.5841411,92.02612317,100.350094,107.6692876,102.3542356,104.6038356,97.46864636,98.1513767,90.62914207
10,F,*,*,12,FINIS TERRAE I,CenPotMax,EtaMes,93.5885325,81.7646378,80.26289925,79.5841411,92.02612317,100.350094,107.6692876,102.3542356,104.6038356,97.46864636,98.1513767,90.62914207
10,F,*,*,13,FINIS TERRAE I,CenPotMax,EtaMes,21.7224848,7.190538214,62.87218378,21.61382985,40.52179686,48.2501182,60.65759983,4.183324109,18.48072216,20.5165937,17.60394743,5.078628307
10,F,*,*,14,FINIS TERRAE I,CenPotMax,EtaMes,21.7224848,7.190538214,62.87218378,21.61382985,40.52179686,48.2501182,60.65759983,4.183324109,18.48072216,20.5165937,17.60394743,5.078628307
