DemIndNum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndTasa,DemIndFPot,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
136,F,2024,2024,Chuquicamata 220,0,F,EtaMes,80.91045515,84.47625473,80.97387969,83.862938,83.82268757,79.8236327,84.39837003,80.78021779,79.06270483,92.67596239,72.72216538,72.738624
137,F,2025,2025,Chuquicamata 220,0,F,EtaMes,84.88993407,82.90130443,80.43448491,79.69699368,88.82446338,85.34803353,91.22614023,78.23758749,81.99023129,96.1644749,75.45957621,75.47665436
138,F,2026,2026,Chuquicamata 220,0,F,EtaMes,88.08536457,86.02187884,83.4622032,82.6969513,92.16799759,88.56070783,94.66007846,81.18261008,85.07651105,98.90017177,77.606258,77.62382199
139,F,2027,2027,Chuquicamata 220,0,F,EtaMes,90.59122608,88.4690381,85.83654454,85.04952267,94.79000227,91.08009195,97.35297811,83.49210132,87.49677639,101.3221842,82.34632217,79.52478795
140,F,2028,2028,Chuquicamata 220,0,F,EtaMes,92.80975684,90.63559761,87.93863569,87.13234008,97.11135882,93.31059478,99.73710057,85.5367783,89.63952573,104.1787114,81.74829031,81.76679173
141,F,2029,2029,Chuquicamata 220,0,F,EtaMes,95.42629731,93.19084306,90.417847,89.58881989,99.84917227,95.94125513,102.5489403,87.94827522,92.16668941,104.4471929,81.95896581,81.97751491
142,F,2030,2030,Chuquicamata 220,0,F,EtaMes,95.67222273,93.43100744,90.65086503,89.81970141,100.106496,96.18850766,102.8132216,88.17492885,92.40421442,104.4065284,81.92705667,81.94559856
143,F,2031,2031,Chuquicamata 220,0,F,EtaMes,95.63497461,93.39463189,90.61557187,89.78473185,100.0675215,96.15105854,102.7731933,88.14059965,92.36823863,106.0725233,83.23435097,83.25318872
144,F,2032,*,Chuquicamata 220,0,F,EtaMes,97.16100352,94.88491208,92.06150714,91.21740956,101.6642797,97.6853225,104.4131254,89.54704226,93.84214086,108.7182438,85.31042896,85.32973658
145,F,2017,2017,Collahuasi 220,0,F,EtaMes,118.2438943,121.220594,118.2438943,121.220594,121.220594,118.2438943,121.220594,118.2438943,121.220594,128.7196666,119.2117602,128.7196666
146,F,2018,2018,Collahuasi 220,0,F,EtaMes,125.5503645,128.7196666,125.5503645,128.7196666,128.7196666,125.5503645,128.7196666,125.5503645,128.7196666,136.627704,126.5092011,136.627704
147,F,2019,2019,Collahuasi 220,0,F,EtaMes,133.2548697,136.627704,133.2548697,136.627704,136.627704,133.2548697,136.627704,133.2548697,136.627704,139.0529537,132.169887,139.0529537
148,F,2020,2020,Collahuasi 220,0,F,EtaMes,135.6114204,139.0529537,135.6114204,139.0529537,139.0529537,135.6114204,139.0529537,135.6114204,139.0529537,144.0302828,133.3091416,144.0302828
149,F,2021,2021,Collahuasi 220,0,F,EtaMes,140.4565691,144.0302828,140.4565691,144.0302828,144.0302828,140.4565691,144.0302828,140.4565691,144.0302828,146.51772,135.5844315,146.51772
150,F,2022,2022,Collahuasi 220,0,F,EtaMes,142.8732905,146.51772,142.8732905,146.51772,146.51772,142.8732905,146.51772,142.8732905,146.51772,150.8536067,139.5694355,150.8536067
151,F,2023,2023,Collahuasi 220,0,F,EtaMes,147.0922163,150.8536067,147.0922163,150.8536067,150.8536067,147.0922163,150.8536067,147.0922163,150.8536067,151.2896771,143.727171,151.2896771
152,F,2024,2024,Collahuasi 220,0,F,EtaMes,147.5084241,151.2896771,147.5084241,151.2896771,151.2896771,147.5084241,151.2896771,147.5084241,151.2896771,153.8549616,142.2918715,153.8549616
153,F,2025,2025,Collahuasi 220,0,F,EtaMes,150.0005983,153.8549616,150.0005983,153.8549616,153.8549616,150.0005983,153.8549616,150.0005983,153.8549616,159.6518139,147.6255024,159.6518139
154,F,2026,2026,Collahuasi 220,0,F,EtaMes,155.6430434,159.6518139,155.6430434,159.6518139,159.6518139,155.6430434,159.6518139,155.6430434,159.6518139,164.1991088,151.8023666,164.1991088
155,F,2027,2027,Collahuasi 220,0,F,EtaMes,160.0668614,164.1991088,160.0668614,164.1991088,164.1991088,160.0668614,164.1991088,160.0668614,164.1991088,168.3073565,159.8173254,168.3073565
156,F,2028,2028,Collahuasi 220,0,F,EtaMes,164.062341,168.3073565,164.062341,168.3073565,168.3073565,164.062341,168.3073565,164.062341,168.3073565,172.9685162,159.8807811,172.9685162
157,F,2029,2029,Collahuasi 220,0,F,EtaMes,168.6059379,172.9685162,168.6059379,172.9685162,172.9685162,168.6059379,172.9685162,168.6059379,172.9685162,173.4142776,160.2928137,173.4142776
158,F,2030,2030,Collahuasi 220,0,F,EtaMes,169.0404563,173.4142776,169.0404563,173.4142776,173.4142776,169.0404563,173.4142776,169.0404563,173.4142776,172.7398988,162.7445548,172.7398988
159,F,2031,2031,Collahuasi 220,0,F,EtaMes,169.4081175,172.7398988,169.4081175,172.7398988,172.7398988,169.4081175,172.7398988,169.4081175,172.7398988,175.4962762,165.3414384,175.4962762
160,F,2032,*,Collahuasi 220,0,F,EtaMes,172.1113303,175.4962762,172.1113303,175.4962762,175.4962762,172.1113303,175.4962762,172.1113303,175.4962762,179.873603,169.4654776,179.873603
161,F,2017,2017,Desalant 110,0,F,EtaMes,7.432583642,7.845999181,7.214447491,7.219869563,7.38887422,7.204225583,7.449318182,7.508172676,7.900995113,9.057422265,7.935965899,8.95294127
162,F,2018,2018,Desalant 110,0,F,EtaMes,8.613299547,9.092388926,8.360511001,8.366794406,8.56264659,8.348665274,8.632692482,8.700896407,9.156121332,8.989047286,7.876056855,8.885355023
163,F,2019,2019,Desalant 110,0,F,EtaMes,8.548277275,9.023749981,8.297397043,8.303633014,8.498006699,8.28564074,8.567523811,8.635212861,9.087001267,10.3695645,9.410130824,10.24994741
164,F,2020,2020,Desalant 110,0,F,EtaMes,9.861102039,10.40959675,9.571692199,9.578885876,9.803111024,9.55813039,9.883304414,9.961388993,10.48256202,10.57282383,9.594583791,10.45086207
165,F,2021,2021,Desalant 110,0,F,EtaMes,10.05439473,10.61364078,9.759312017,9.766646701,9.995267005,9.745484376,10.07703231,10.15664747,10.68803628,11.55623695,10.48700759,11.42293112
166,F,2022,2022,Desalant 110,0,F,EtaMes,10.98958705,11.60085042,10.66705772,10.67507463,10.92495966,10.65194393,11.01433023,11.10135065,11.68216569,11.02848051,10.00808129,10.90126257
167,F,2023,2023,Desalant 110,0,F,EtaMes,10.48770869,11.07105655,10.1799088,10.18755959,10.42603274,10.16548523,10.51132188,10.5943682,11.14865827,12.00759558,10.89660471,11.86908315
168,F,2024,2024,Desalant 110,0,F,EtaMes,11.41881371,12.05395154,11.08368717,11.0920172,11.35166213,11.06798307,11.44452329,11.53494252,12.13844279,12.94648827,11.74862728,12.79714534
169,F,2025,2025,Desalant 110,0,F,EtaMes,12.31166863,12.99646888,11.95033802,11.95931938,12.23926636,11.93340598,12.33938848,12.43687773,13.08756664,12.53269351,11.37311848,12.38812387
170,F,2026,2026,Desalant 110,0,F,EtaMes,11.91816393,12.58107664,11.56838214,11.57707645,11.84807578,11.55199129,11.9449978,12.03937111,12.66926274,12.90954628,11.71510332,12.76062949
171,F,2027,2027,Desalant 110,0,F,EtaMes,12.27653806,12.95938427,11.91623848,11.92519422,12.20434239,11.89935476,12.30417881,12.40138989,13.05022209,13.39616267,12.156696,13.24163256
172,F,2028,2028,Desalant 110,0,F,EtaMes,12.73929364,13.44787927,12.36541282,12.37470613,12.6643766,12.34789268,12.76797629,12.86885167,13.54214115,13.93215633,12.64309738,13.77144332
173,F,2029,2029,Desalant 110,0,F,EtaMes,13.24900532,13.98594216,12.86016516,12.86983031,13.17109078,12.84194402,13.27883559,13.38374709,14.08397555,14.14692814,12.83799764,13.98373765
174,F,2030,2030,Desalant 110,0,F,EtaMes,13.45324598,14.20154311,13.05841164,13.06822578,13.37413034,13.03990961,13.48353611,13.59006488,14.30108774,14.28909972,12.96701494,14.12426923
175,F,2031,2031,Desalant 110,0,F,EtaMes,13.58844631,14.34426355,13.18964402,13.19955679,13.50853559,13.17095606,13.61904084,13.72664018,14.44480857,14.62953405,13.27595092,14.46077652
176,F,2032,*,Desalant 110,0,F,EtaMes,13.91218774,14.68601215,13.50388409,13.51403303,13.83037317,13.48475089,13.94351118,14.05367405,14.78895263,15.14081165,13.73992307,14.96615632
177,F,2017,2017,Dolores 110,0,F,EtaMes,3.119111491,3.223081874,3.119111491,3.223081874,3.119111491,3.119111491,3.223081874,3.223081874,3.223081874,3.735090109,3.373629776,3.735090109
178,F,2018,2018,Dolores 110,0,F,EtaMes,3.614603331,3.735090109,3.614603331,3.735090109,3.614603331,3.614603331,3.735090109,3.735090109,3.735090109,3.706893708,3.348162059,3.706893708
179,F,2019,2019,Dolores 110,0,F,EtaMes,3.587316492,3.706893708,3.587316492,3.706893708,3.587316492,3.587316492,3.706893708,3.706893708,3.706893708,4.287868327,3.872913327,4.287868327
180,F,2020,2020,Dolores 110,0,F,EtaMes,4.149549993,4.287868327,4.149549993,4.287868327,4.149549993,4.149549993,4.287868327,4.287868327,4.287868327,4.371917109,3.948828356,4.371917109
181,F,2021,2021,Dolores 110,0,F,EtaMes,4.230887525,4.371917109,4.230887525,4.371917109,4.230887525,4.230887525,4.371917109,4.371917109,4.371917109,4.778563498,4.316121869,4.778563498
182,F,2022,2022,Dolores 110,0,F,EtaMes,4.624416288,4.778563498,4.624416288,4.778563498,4.624416288,4.624416288,4.778563498,4.778563498,4.778563498,4.560333493,4.119010897,4.560333493
183,F,2023,2023,Dolores 110,0,F,EtaMes,4.413225961,4.560333493,4.413225961,4.560333493,4.413225961,4.413225961,4.560333493,4.560333493,4.560333493,4.965202616,4.484699137,4.965202616
184,F,2024,2024,Dolores 110,0,F,EtaMes,4.80503479,4.965202616,4.80503479,4.965202616,4.80503479,4.80503479,4.965202616,4.965202616,4.965202616,5.353439581,4.835364783,5.353439581
185,F,2025,2025,Dolores 110,0,F,EtaMes,5.180747981,5.353439581,5.180747981,5.353439581,5.180747981,5.180747981,5.353439581,5.353439581,5.353439581,5.182333317,4.680817189,5.182333317
186,F,2026,2026,Dolores 110,0,F,EtaMes,5.015161274,5.182333317,5.015161274,5.182333317,5.015161274,5.015161274,5.182333317,5.182333317,5.182333317,5.338163878,4.821567374,5.338163878
187,F,2027,2027,Dolores 110,0,F,EtaMes,5.165965043,5.338163878,5.165965043,5.338163878,5.165965043,5.165965043,5.338163878,5.338163878,5.338163878,5.539382259,5.003313008,5.539382259
188,F,2028,2028,Dolores 110,0,F,EtaMes,5.360692509,5.539382259,5.360692509,5.539382259,5.360692509,5.360692509,5.539382259,5.539382259,5.539382259,5.761018397,5.203500487,5.761018397
189,F,2029,2029,Dolores 110,0,F,EtaMes,5.575179094,5.761018397,5.575179094,5.761018397,5.575179094,5.575179094,5.761018397,5.761018397,5.761018397,5.849827647,5.283715294,5.849827647
190,F,2030,2030,Dolores 110,0,F,EtaMes,5.661123529,5.849827647,5.661123529,5.849827647,5.661123529,5.661123529,5.849827647,5.849827647,5.849827647,5.908616329,5.336814749,5.908616329
191,F,2031,2031,Dolores 110,0,F,EtaMes,5.718015802,5.908616329,5.718015802,5.908616329,5.718015802,5.718015802,5.908616329,5.908616329,5.908616329,6.049387679,5.463963065,6.049387679
192,F,2032,*,Dolores 110,0,F,EtaMes,5.854246141,6.049387679,5.854246141,6.049387679,5.854246141,5.854246141,6.049387679,6.049387679,6.049387679,6.260803598,5.654919379,6.260803598
193,F,2017,2017,Domeyko 220,0,F,EtaMes,116.0046963,97.03884911,93.90856366,97.03884911,97.03884911,93.90856366,97.03884911,93.90856366,97.03884911,104.3971193,94.29417229,104.3971193
194,F,2018,2018,Domeyko 220,0,F,EtaMes,101.0294703,104.3971193,101.0294703,104.3971193,104.3971193,101.0294703,104.3971193,101.0294703,104.3971193,110.5055898,99.8115005,110.5055898
195,F,2019,2019,Domeyko 220,0,F,EtaMes,106.9408934,110.5055898,106.9408934,110.5055898,110.5055898,106.9408934,110.5055898,106.9408934,110.5055898,106.9757507,100.0740894,106.9757507
196,F,2020,2020,Domeyko 220,0,F,EtaMes,103.52492,106.9757507,103.52492,106.9757507,106.9757507,103.52492,106.9757507,103.52492,106.9757507,109.6918524,99.07651187,109.6918524
197,F,2021,2021,Domeyko 220,0,F,EtaMes,106.1534056,109.6918524,106.1534056,109.6918524,109.6918524,106.1534056,109.6918524,106.1534056,109.6918524,115.4174053,104.2479789,115.4174053
198,F,2022,2022,Domeyko 220,0,F,EtaMes,111.6942632,115.4174053,111.6942632,115.4174053,115.4174053,111.6942632,115.4174053,111.6942632,115.4174053,118.0467208,106.6228446,118.0467208
199,F,2023,2023,Domeyko 220,0,F,EtaMes,114.238762,118.0467208,114.238762,118.0467208,118.0467208,114.238762,118.0467208,114.238762,118.0467208,116.3873828,108.8785194,116.3873828
200,F,2024,2024,Domeyko 220,0,F,EtaMes,112.6329511,116.3873828,112.6329511,116.3873828,116.3873828,112.6329511,116.3873828,112.6329511,116.3873828,116.1922283,104.9478191,116.1922283
201,F,2025,2025,Domeyko 220,0,F,EtaMes,112.4440919,116.1922283,112.4440919,116.1922283,116.1922283,112.4440919,116.1922283,112.4440919,116.1922283,120.595532,108.9249967,120.595532
202,F,2026,2026,Domeyko 220,0,F,EtaMes,116.7053536,120.595532,116.7053536,120.595532,120.595532,116.7053536,120.595532,116.7053536,120.595532,157.9859562,142.6969927,157.9859562
203,F,2027,2027,Domeyko 220,0,F,EtaMes,152.889635,157.9859562,152.889635,157.9859562,157.9859562,152.889635,157.9859562,152.889635,157.9859562,131.594415,123.1044528,131.594415
204,F,2028,2028,Domeyko 220,0,F,EtaMes,127.3494339,131.594415,127.3494339,131.594415,131.594415,127.3494339,131.594415,127.3494339,131.594415,135.1316562,126.4134849,135.1316562
205,F,2029,2029,Domeyko 220,0,F,EtaMes,130.7725706,135.1316562,130.7725706,135.1316562,135.1316562,130.7725706,135.1316562,130.7725706,135.1316562,133.9900576,125.3455377,133.9900576
206,F,2030,2030,Domeyko 220,0,F,EtaMes,129.6677977,133.9900576,129.6677977,133.9900576,133.9900576,129.6677977,133.9900576,129.6677977,133.9900576,133.9378911,125.2967369,133.9378911
207,F,2031,2031,Domeyko 220,0,F,EtaMes,129.617314,133.9378911,129.617314,133.9378911,133.9378911,129.617314,133.9378911,129.617314,133.9378911,136.0751123,127.2960728,136.0751123
208,F,2032,*,Domeyko 220,0,F,EtaMes,131.6855926,136.0751123,131.6855926,136.0751123,136.0751123,131.6855926,136.0751123,131.6855926,136.0751123,139.4691743,130.4711631,139.4691743
209,F,2017,2017,El Abra 220,0,F,EtaMes,57.70677987,58.33463679,55.79411344,57.02857711,57.82753847,56.96828516,58.480453,57.61996564,59.55464671,63.0217,57.75736238,62.92811396
210,F,2018,2018,El Abra 220,0,F,EtaMes,61.27431386,61.94098599,59.24340305,60.55418342,61.40253797,60.49016412,62.09581682,61.18213262,63.23641906,66.89095251,61.30340794,66.7916207
211,F,2019,2019,El Abra 220,0,F,EtaMes,65.03628462,65.74388747,62.88068491,64.27194137,65.17238112,64.20399157,65.90822421,64.93844387,67.11885437,68.21822348,62.51980913,68.1169207
212,F,2020,2020,El Abra 220,0,F,EtaMes,66.3267547,67.04839802,64.12838292,65.54724512,66.46555167,65.47794703,67.21599559,66.22697256,68.45064744,70.50989281,64.62005041,70.40518694
213,F,2021,2021,El Abra 220,0,F,EtaMes,68.55488352,69.30076915,66.28266136,67.7491877,68.69834312,67.67756166,69.47399686,68.45174937,70.75012464,71.72500842,65.73366481,71.61849813
214,F,2022,2022,El Abra 220,0,F,EtaMes,69.73630794,70.49504761,67.42492797,68.91672735,69.88223982,68.84386696,70.6712606,69.63139645,71.96938023,73.84492043,67.67649602,73.73526211
215,F,2023,2023,El Abra 220,0,F,EtaMes,71.7974417,72.57860677,69.41774634,70.9536375,71.94768676,70.87862365,72.76002792,71.68942944,74.09651491,74.21230262,68.01319,74.10209875
216,F,2024,2024,El Abra 220,0,F,EtaMes,72.15463758,72.93968899,69.76310312,71.30663542,72.30563012,71.23124837,73.12201272,72.04608796,74.4651488,75.30886957,69.01815836,75.19703731
217,F,2025,2025,El Abra 220,0,F,EtaMes,73.22080031,74.01745169,70.79392834,72.36026799,73.37402392,72.28376701,74.20246946,73.11064674,75.56545182,78.14364923,71.6161428,78.02760738
218,F,2026,2026,El Abra 220,0,F,EtaMes,75.97698077,76.80361975,73.45875639,75.08405627,76.13597204,75.00467564,76.99560196,75.86268081,78.40988977,80.3666878,73.65348619,80.24734478
219,F,2027,2027,El Abra 220,0,F,EtaMes,78.13838174,78.98853702,75.54851865,77.22005522,78.301896,77.13841636,79.18598076,78.02083015,80.64050237,82.55045954,75.65484281,82.42787366
220,F,2028,2028,El Abra 220,0,F,EtaMes,80.26160462,81.13486083,77.60136822,79.31832479,80.42956199,79.23446759,81.33766963,80.14085885,82.83171438,84.65605087,77.58454958,84.53033823
221,F,2029,2029,El Abra 220,0,F,EtaMes,82.30881477,83.20434488,79.58072447,81.34147496,82.48105618,81.25547884,83.41232667,82.18498917,84.94447959,84.87422003,77.78449461,84.74818341
222,F,2030,2030,El Abra 220,0,F,EtaMes,82.52093481,83.41877281,79.78581388,81.55110205,82.69362011,81.46488431,83.6272906,82.3967901,85.16339207,84.8411759,77.75421072,84.71518835
223,F,2031,2031,El Abra 220,0,F,EtaMes,82.48880689,83.38629533,79.75475082,81.51935171,82.66142496,81.43316753,83.59473194,82.36471051,85.13023535,86.19497024,78.99491972,86.06697233
224,F,2032,*,El Abra 220,0,F,EtaMes,83.80506492,84.71687442,81.02738205,82.82014034,83.98043743,82.73258094,84.92863701,83.67898836,86.48864216,88.34489366,80.96525543,88.21370316
225,F,2017,2017,El Aguila 066,0,F,EtaMes,1.364875475,1.435583499,1.308575761,1.329779582,1.298677501,1.198131915,1.370363755,1.307177773,1.310230161,1.596074943,1.465926157,1.695174589
226,F,2018,2018,El Aguila 066,0,F,EtaMes,1.581695124,1.663635594,1.516451822,1.541024013,1.504981157,1.388463228,1.588055255,1.514831755,1.518369036,1.584026085,1.4548598,1.682377623
227,F,2019,2019,El Aguila 066,0,F,EtaMes,1.569754821,1.651076717,1.505004044,1.529390738,1.493619972,1.377981643,1.576066939,1.503396206,1.506906784,1.827137613,1.738081109,1.940583847
228,F,2020,2020,El Aguila 066,0,F,EtaMes,1.810676038,1.904478973,1.735987508,1.764116998,1.722856243,1.589470094,1.817956921,1.734132905,1.738182275,1.868203215,1.715864266,1.984199195
229,F,2021,2021,El Aguila 066,0,F,EtaMes,1.85137166,1.947282851,1.775004477,1.803766188,1.761578082,1.625194029,1.858816183,1.773108191,1.777248572,2.04197094,1.875462444,2.168756088
230,F,2022,2022,El Aguila 066,0,F,EtaMes,2.023573827,2.128406033,1.940103481,1.971540414,1.925428253,1.77635867,2.03171079,1.938030815,1.942556307,1.948717114,1.789812818,2.06971217
231,F,2023,2023,El Aguila 066,0,F,EtaMes,1.93116017,2.031204843,1.851501793,1.881503047,1.837496761,1.695234968,1.93892553,1.849523782,1.853842602,2.115761905,2.012637566,2.247128704
232,F,2024,2024,El Aguila 066,0,F,EtaMes,2.096699972,2.205320513,2.010213248,2.042786221,1.9950077,1.84055117,2.105130982,2.008065682,2.012754712,2.287626409,2.101086422,2.429664205
233,F,2025,2025,El Aguila 066,0,F,EtaMes,2.267016065,2.384459913,2.173503977,2.208722871,2.157063273,1.990060155,2.27613193,2.171181963,2.176251886,2.214509453,2.033931644,2.352007447
234,F,2026,2026,El Aguila 066,0,F,EtaMes,2.194557855,2.308247971,2.104034594,2.138127824,2.088119367,1.926453991,2.20338236,2.101786796,2.106694674,2.281098811,2.095091104,2.422731311
235,F,2027,2027,El Aguila 066,0,F,EtaMes,2.260547278,2.377656006,2.167302021,2.202420419,2.150908229,1.984381644,2.269637131,2.164986632,2.170042088,2.360430151,2.245380438,2.506988302
236,F,2028,2028,El Aguila 066,0,F,EtaMes,2.339163883,2.460345382,2.242675771,2.279015506,2.225711841,2.053393847,2.34856986,2.240279858,2.245511132,2.461792578,2.261050554,2.614644281
237,F,2029,2029,El Aguila 066,0,F,EtaMes,2.439613086,2.565998405,2.338981548,2.376881797,2.321289147,2.141571413,2.449422979,2.336482749,2.341938666,2.499742457,2.295905886,2.654950453
238,F,2030,2030,El Aguila 066,0,F,EtaMes,2.477221057,2.605554674,2.375038228,2.41352273,2.357073089,2.174584907,2.487182174,2.372500909,2.378040932,2.524863978,2.318978921,2.681631758
239,F,2031,2031,El Aguila 066,0,F,EtaMes,2.502116245,2.631739569,2.398906516,2.437777773,2.380760834,2.19643871,2.512177468,2.396343697,2.401939395,2.585018249,2.374228031,2.745520984
240,F,2032,*,El Aguila 066,0,F,EtaMes,2.561728557,2.694440126,2.456059881,2.495857237,2.437481883,2.24876833,2.572029486,2.453436004,2.459165018,2.675360287,2.457203305,2.841472322
241,F,2017,2017,El Cobre 220,0,F,EtaMes,9.485839872,10.08651046,8.568830979,9.286319952,9.47298726,9.674066575,9.731463074,10.21858934,9.450843765,9.865450541,9.565330964,9.476599523
242,F,2018,2018,El Cobre 220,0,F,EtaMes,10.07227107,10.71007617,9.098571087,9.860416482,10.05862389,10.27213428,10.33307913,10.85032039,10.03511145,10.47114539,10.15259981,10.05842065
243,F,2019,2019,El Cobre 220,0,F,EtaMes,10.69066379,11.36762729,9.657182946,10.46580227,10.67617873,10.90279771,10.9674843,11.51648188,10.65122272,10.64865219,10.69344614,10.22893094
244,F,2020,2020,El Cobre 220,0,F,EtaMes,10.87189186,11.56033123,9.820891453,10.64321848,10.85716125,11.08762187,11.15340503,11.71170921,10.83178219,11.03765624,10.70187667,10.60260222
245,F,2021,2021,El Cobre 220,0,F,EtaMes,11.26905104,11.98263967,10.17965672,11.03202404,11.25378231,11.49266185,11.56084812,12.13954761,11.22747613,11.22787109,10.88630494,10.78531967
246,F,2022,2022,El Cobre 220,0,F,EtaMes,11.46325357,12.18913967,10.35508544,11.22214182,11.44772171,11.69071792,11.76007927,12.34875164,11.42096219,11.55972324,11.20806173,11.10409173
247,F,2023,2023,El Cobre 220,0,F,EtaMes,11.80206272,12.54940318,10.66114145,11.55382464,11.78607179,12.03625003,12.10766143,12.71373266,11.75852137,11.58430927,11.6330391,11.12770869
248,F,2024,2024,El Cobre 220,0,F,EtaMes,11.82716417,12.57609413,10.68381631,11.57839813,11.81113924,12.06184957,12.13341285,12.74077312,11.78353022,11.78889062,11.43025755,11.32422638
249,F,2025,2025,El Cobre 220,0,F,EtaMes,12.03603439,12.79819061,10.87249476,11.78287509,12.01972645,12.27486438,12.34769149,12.96577787,11.99162985,12.23264854,11.86051579,11.75049339
250,F,2026,2026,El Cobre 220,0,F,EtaMes,12.48909531,13.27994065,11.28175767,12.22640657,12.47217351,12.73691535,12.81248381,13.45383623,12.44301929,12.58064419,12.19792496,12.08477263
251,F,2027,2027,El Cobre 220,0,F,EtaMes,12.84438637,13.65772976,11.60270228,12.57422464,12.82698318,13.09925643,13.17697467,13.83657234,12.79699958,12.92249298,12.52937428,12.41314731
252,F,2028,2028,El Cobre 220,0,F,EtaMes,13.19340173,14.02884577,11.91797785,12.915899,13.17552564,13.45519726,13.53502731,14.21254797,13.14472732,13.25210337,12.8489575,12.72976596
253,F,2029,2029,El Cobre 220,0,F,EtaMes,13.52992211,14.38667559,12.22196635,13.2453412,13.51159007,13.79839519,13.88026144,14.57506343,13.48000617,13.28625569,12.88207086,12.76257215
254,F,2030,2030,El Cobre 220,0,F,EtaMes,13.5647904,14.42375184,12.25346388,13.27947609,13.54641111,13.83395537,13.9160326,14.61262518,13.51474582,13.28108294,12.87705547,12.75760329
255,F,2031,2031,El Cobre 220,0,F,EtaMes,13.55950922,14.41813623,12.24869323,13.27430598,13.54113708,13.82856939,13.91061466,14.60693604,13.50948412,13.49300663,13.08253217,12.96117391
256,F,2032,*,El Cobre 220,0,F,EtaMes,13.7758757,14.64820366,12.44414327,13.48612153,13.7572104,14.04922921,14.13258367,14.84001611,13.72505236,13.82955679,13.40884405,13.2844588
257,F,2017,2017,El Loa 220,0,F,EtaMes,15.07124732,15.57362223,15.07124732,15.57362223,15.57362223,15.07124732,15.57362223,15.07124732,15.57362223,17.8689078,16.13965865,17.8689078
258,F,2018,2018,El Loa 220,0,F,EtaMes,17.29249142,17.8689078,17.29249142,17.8689078,17.8689078,17.29249142,17.8689078,17.29249142,17.8689078,17.55843013,15.85922721,17.55843013
259,F,2019,2019,El Loa 220,0,F,EtaMes,16.99202915,17.55843013,16.99202915,17.55843013,17.55843013,16.99202915,17.55843013,16.99202915,17.55843013,20.05429486,18.76046939,20.05429486
260,F,2020,2020,El Loa 220,0,F,EtaMes,19.40738212,20.05429486,19.40738212,20.05429486,20.05429486,19.40738212,20.05429486,19.40738212,20.05429486,20.30040592,18.33585051,20.30040592
261,F,2021,2021,El Loa 220,0,F,EtaMes,19.64555412,20.30040592,19.64555412,20.30040592,20.30040592,19.64555412,20.30040592,19.64555412,20.30040592,21.9689242,19.84289928,21.9689242
262,F,2022,2022,El Loa 220,0,F,EtaMes,21.26024923,21.9689242,21.26024923,21.9689242,21.9689242,21.26024923,21.9689242,21.26024923,21.9689242,20.75805502,18.74921098,20.75805502
263,F,2023,2023,El Loa 220,0,F,EtaMes,20.08844034,20.75805502,20.08844034,20.75805502,20.75805502,20.08844034,20.75805502,20.08844034,20.75805502,22.31605567,20.87631014,22.31605567
264,F,2024,2024,El Loa 220,0,F,EtaMes,21.59618291,22.31605567,21.59618291,22.31605567,22.31605567,21.59618291,22.31605567,21.59618291,22.31605567,23.88802326,21.57627908,23.88802326
265,F,2025,2025,El Loa 220,0,F,EtaMes,23.11744187,23.88802326,23.11744187,23.88802326,23.88802326,23.11744187,23.88802326,23.11744187,23.88802326,22.89556032,20.67986094,22.89556032
266,F,2026,2026,El Loa 220,0,F,EtaMes,22.15699386,22.89556032,22.15699386,22.89556032,22.89556032,22.15699386,22.89556032,22.15699386,22.89556032,23.35051494,21.09078769,23.35051494
267,F,2027,2027,El Loa 220,0,F,EtaMes,22.59727253,23.35051494,22.59727253,23.35051494,23.35051494,22.59727253,23.35051494,22.59727253,23.35051494,23.9252399,22.38167604,23.9252399
268,F,2028,2028,El Loa 220,0,F,EtaMes,23.15345797,23.9252399,23.15345797,23.9252399,23.9252399,23.15345797,23.9252399,23.15345797,23.9252399,24.7036471,22.31297158,24.7036471
269,F,2029,2029,El Loa 220,0,F,EtaMes,23.90675526,24.7036471,23.90675526,24.7036471,24.7036471,23.90675526,24.7036471,23.90675526,24.7036471,24.83610627,22.43261212,24.83610627
270,F,2030,2030,El Loa 220,0,F,EtaMes,24.03494156,24.83610627,24.03494156,24.83610627,24.83610627,24.03494156,24.83610627,24.03494156,24.83610627,24.83732702,22.43371472,24.83732702
271,F,2031,2031,El Loa 220,0,F,EtaMes,24.03612292,24.83732702,24.03612292,24.83732702,24.83732702,24.03612292,24.83732702,24.03612292,24.83732702,25.17729733,22.74078469,25.17729733
272,F,2032,*,El Loa 220,0,F,EtaMes,24.36512645,25.17729733,24.36512645,25.17729733,25.17729733,24.36512645,25.17729733,24.36512645,25.17729733,25.79920941,23.30251172,25.79920941
273,F,2017,2017,El Tesoro 220,0,F,EtaMes,16.53361876,15.90298729,15.65095325,15.1232537,15.88817788,16.97401894,16.08457468,17.00065339,18.26270899,19.0725805,16.42733939,19.09876985
274,F,2018,2018,El Tesoro 220,0,F,EtaMes,17.55575597,16.88613775,16.61852254,16.05819967,16.87041281,18.02338246,17.0789512,18.0516635,19.39174158,20.2353306,17.42383135,20.28311075
