CenINum,CenAñoFRlt,CenAñoIni,CenAñoFin,CenIBlo,CenNom,CenDatTip,CenEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
1,F,2017,2017,*,Andes_TG,CenCosVar,EtaMes,378.162,378.162,378.162,378.162,378.162,378.162,378.162,378.162,378.162,448.412,448.412,448.412
2,F,2018,2018,*,Andes_TG,CenCosVar,EtaMes,448.412,448.412,448.412,448.412,448.412,448.412,448.412,448.412,448.412,551.433,551.433,551.433
3,F,2019,2019,*,Andes_TG,CenCosVar,EtaMes,551.433,551.433,551.433,551.433,551.433,551.433,551.433,551.433,551.433,602.206,602.206,602.206
4,F,2020,2020,*,Andes_TG,CenCosVar,EtaMes,602.206,602.206,602.206,602.206,602.206,602.206,602.206,602.206,602.206,638.3,638.3,638.3
5,F,2021,2021,*,Andes_TG,CenCosVar,EtaMes,638.3,638.3,638.3,638.3,638.3,638.3,638.3,638.3,638.3,665.776,665.776,665.776
6,F,2022,2022,*,Andes_TG,CenCosVar,EtaMes,665.776,665.776,665.776,665.776,665.776,665.776,665.776,665.776,665.776,685.074,685.074,685.074
7,F,2023,2023,*,Andes_TG,CenCosVar,EtaMes,685.074,685.074,685.074,685.074,685.074,685.074,685.074,685.074,685.074,701.13,701.13,701.13
8,F,2024,2024,*,Andes_TG,CenCosVar,EtaMes,701.13,701.13,701.13,701.13,701.13,701.13,701.13,701.13,701.13,720.336,720.336,720.336
9,F,2025,2025,*,Andes_TG,CenCosVar,EtaMes,720.336,720.336,720.336,720.336,720.336,720.336,720.336,720.336,720.336,744.277,744.277,744.277
10,F,2026,2026,*,Andes_TG,CenCosVar,EtaMes,744.277,744.277,744.277,744.277,744.277,744.277,744.277,744.277,744.277,764.333,764.333,764.333
11,F,2027,2027,*,Andes_TG,CenCosVar,EtaMes,764.333,764.333,764.333,764.333,764.333,764.333,764.333,764.333,764.333,781.222,781.222,781.222
12,F,2028,2028,*,Andes_TG,CenCosVar,EtaMes,781.222,781.222,781.222,781.222,781.222,781.222,781.222,781.222,781.222,803.985,803.985,803.985
13,F,2029,2029,*,Andes_TG,CenCosVar,EtaMes,803.985,803.985,803.985,803.985,803.985,803.985,803.985,803.985,803.985,817.908,817.908,817.908
14,F,2030,2030,*,Andes_TG,CenCosVar,EtaMes,817.908,817.908,817.908,817.908,817.908,817.908,817.908,817.908,817.908,843.31,843.31,843.31
15,F,2031,*,*,Andes_TG,CenCosVar,EtaMes,843.31,843.31,843.31,843.31,843.31,843.31,843.31,843.31,843.31,843.31,843.31,843.31
16,F,2017,2017,*,Antilhue TG,CenCosVar,EtaMes,530.838,530.838,530.838,530.838,530.838,530.838,530.838,530.838,530.838,629.449,629.449,629.449
17,F,2018,2018,*,Antilhue TG,CenCosVar,EtaMes,629.449,629.449,629.449,629.449,629.449,629.449,629.449,629.449,629.449,774.064,774.064,774.064
18,F,2019,2019,*,Antilhue TG,CenCosVar,EtaMes,774.064,774.064,774.064,774.064,774.064,774.064,774.064,774.064,774.064,845.335,845.335,845.335
19,F,2020,2020,*,Antilhue TG,CenCosVar,EtaMes,845.335,845.335,845.335,845.335,845.335,845.335,845.335,845.335,845.335,896.002,896.002,896.002
20,F,2021,2021,*,Antilhue TG,CenCosVar,EtaMes,896.002,896.002,896.002,896.002,896.002,896.002,896.002,896.002,896.002,934.571,934.571,934.571
21,F,2022,2022,*,Antilhue TG,CenCosVar,EtaMes,934.571,934.571,934.571,934.571,934.571,934.571,934.571,934.571,934.571,961.659,961.659,961.659
22,F,2023,2023,*,Antilhue TG,CenCosVar,EtaMes,961.659,961.659,961.659,961.659,961.659,961.659,961.659,961.659,961.659,984.198,984.198,984.198
23,F,2024,2024,*,Antilhue TG,CenCosVar,EtaMes,984.198,984.198,984.198,984.198,984.198,984.198,984.198,984.198,984.198,1011.158,1011.158,1011.158
24,F,2025,2025,*,Antilhue TG,CenCosVar,EtaMes,1011.158,1011.158,1011.158,1011.158,1011.158,1011.158,1011.158,1011.158,1011.158,1044.765,1044.765,1044.765
25,F,2026,2026,*,Antilhue TG,CenCosVar,EtaMes,1044.765,1044.765,1044.765,1044.765,1044.765,1044.765,1044.765,1044.765,1044.765,1072.918,1072.918,1072.918
26,F,2027,2027,*,Antilhue TG,CenCosVar,EtaMes,1072.918,1072.918,1072.918,1072.918,1072.918,1072.918,1072.918,1072.918,1072.918,1096.625,1096.625,1096.625
27,F,2028,2028,*,Antilhue TG,CenCosVar,EtaMes,1096.625,1096.625,1096.625,1096.625,1096.625,1096.625,1096.625,1096.625,1096.625,1128.579,1128.579,1128.579
28,F,2029,2029,*,Antilhue TG,CenCosVar,EtaMes,1128.579,1128.579,1128.579,1128.579,1128.579,1128.579,1128.579,1128.579,1128.579,1148.123,1148.123,1148.123
29,F,2030,2030,*,Antilhue TG,CenCosVar,EtaMes,1148.123,1148.123,1148.123,1148.123,1148.123,1148.123,1148.123,1148.123,1148.123,1183.781,1183.781,1183.781
30,F,2031,*,*,Antilhue TG,CenCosVar,EtaMes,1183.781,1183.781,1183.781,1183.781,1183.781,1183.781,1183.781,1183.781,1183.781,1183.781,1183.781,1183.781
31,F,2017,2017,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
32,F,2018,2018,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
33,F,2019,2019,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
34,F,2020,2020,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
35,F,2021,2021,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
36,F,2022,2022,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
37,F,2023,2023,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
38,F,2024,2024,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
39,F,2025,2025,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
40,F,2026,2026,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
41,F,2027,2027,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
42,F,2028,2028,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
43,F,2029,2029,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
44,F,2030,2030,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
45,F,2031,*,*,Arauco 01,CenCosVar,EtaMes,40,40,40,40,40,40,40,40,40,40,40,40
46,F,2017,2017,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
47,F,2018,2018,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
48,F,2019,2019,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
49,F,2020,2020,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
50,F,2021,2021,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
51,F,2022,2022,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
52,F,2023,2023,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
53,F,2024,2024,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
54,F,2025,2025,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
55,F,2026,2026,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
56,F,2027,2027,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
57,F,2028,2028,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
58,F,2029,2029,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
59,F,2030,2030,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
60,F,2031,*,*,Arauco 02,CenCosVar,EtaMes,70,70,70,70,70,70,70,70,70,70,70,70
61,F,2017,2017,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
62,F,2018,2018,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
63,F,2019,2019,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
64,F,2020,2020,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
65,F,2021,2021,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
66,F,2022,2022,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
67,F,2023,2023,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
68,F,2024,2024,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
69,F,2025,2025,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
70,F,2026,2026,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
71,F,2027,2027,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
72,F,2028,2028,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
73,F,2029,2029,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
74,F,2030,2030,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
75,F,2031,*,*,Arauco 03,CenCosVar,EtaMes,100,100,100,100,100,100,100,100,100,100,100,100
76,F,2017,2017,*,Calle Calle Diesel,CenCosVar,EtaMes,546.2,546.2,546.2,546.2,546.2,546.2,546.2,546.2,546.2,647.665,647.665,647.665
77,F,2018,2018,*,Calle Calle Diesel,CenCosVar,EtaMes,647.665,647.665,647.665,647.665,647.665,647.665,647.665,647.665,647.665,796.464,796.464,796.464
78,F,2019,2019,*,Calle Calle Diesel,CenCosVar,EtaMes,796.464,796.464,796.464,796.464,796.464,796.464,796.464,796.464,796.464,869.798,869.798,869.798
79,F,2020,2020,*,Calle Calle Diesel,CenCosVar,EtaMes,869.798,869.798,869.798,869.798,869.798,869.798,869.798,869.798,869.798,921.931,921.931,921.931
80,F,2021,2021,*,Calle Calle Diesel,CenCosVar,EtaMes,921.931,921.931,921.931,921.931,921.931,921.931,921.931,921.931,921.931,961.617,961.617,961.617
81,F,2022,2022,*,Calle Calle Diesel,CenCosVar,EtaMes,961.617,961.617,961.617,961.617,961.617,961.617,961.617,961.617,961.617,989.489,989.489,989.489
82,F,2023,2023,*,Calle Calle Diesel,CenCosVar,EtaMes,989.489,989.489,989.489,989.489,989.489,989.489,989.489,989.489,989.489,1012.68,1012.68,1012.68
83,F,2024,2024,*,Calle Calle Diesel,CenCosVar,EtaMes,1012.68,1012.68,1012.68,1012.68,1012.68,1012.68,1012.68,1012.68,1012.68,1040.42,1040.42,1040.42
84,F,2025,2025,*,Calle Calle Diesel,CenCosVar,EtaMes,1040.42,1040.42,1040.42,1040.42,1040.42,1040.42,1040.42,1040.42,1040.42,1075,1075,1075
85,F,2026,2026,*,Calle Calle Diesel,CenCosVar,EtaMes,1075,1075,1075,1075,1075,1075,1075,1075,1075,1103.968,1103.968,1103.968
86,F,2027,2027,*,Calle Calle Diesel,CenCosVar,EtaMes,1103.968,1103.968,1103.968,1103.968,1103.968,1103.968,1103.968,1103.968,1103.968,1128.36,1128.36,1128.36
87,F,2028,2028,*,Calle Calle Diesel,CenCosVar,EtaMes,1128.36,1128.36,1128.36,1128.36,1128.36,1128.36,1128.36,1128.36,1128.36,1161.239,1161.239,1161.239
88,F,2029,2029,*,Calle Calle Diesel,CenCosVar,EtaMes,1161.239,1161.239,1161.239,1161.239,1161.239,1161.239,1161.239,1161.239,1161.239,1181.348,1181.348,1181.348
89,F,2030,2030,*,Calle Calle Diesel,CenCosVar,EtaMes,1181.348,1181.348,1181.348,1181.348,1181.348,1181.348,1181.348,1181.348,1181.348,1218.039,1218.039,1218.039
90,F,2031,*,*,Calle Calle Diesel,CenCosVar,EtaMes,1218.039,1218.039,1218.039,1218.039,1218.039,1218.039,1218.039,1218.039,1218.039,1218.039,1218.039,1218.039
91,F,2017,2017,*,Bocamina,CenCosVar,EtaMes,103.458,103.458,103.458,103.458,103.458,103.458,103.458,103.458,103.458,103.138,103.138,103.138
92,F,2018,2018,*,Bocamina,CenCosVar,EtaMes,103.138,103.138,103.138,103.138,103.138,103.138,103.138,103.138,103.138,103.637,103.637,103.637
93,F,2019,2019,*,Bocamina,CenCosVar,EtaMes,103.637,103.637,103.637,103.637,103.637,103.637,103.637,103.637,103.637,104.159,104.159,104.159
94,F,2020,2020,*,Bocamina,CenCosVar,EtaMes,104.159,104.159,104.159,104.159,104.159,104.159,104.159,104.159,104.159,104.091,104.091,104.091
95,F,2021,2021,*,Bocamina,CenCosVar,EtaMes,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,85.137,85.137,85.137
96,F,2022,2022,*,Bocamina,CenCosVar,EtaMes,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.419,85.419,85.419
97,F,2023,2023,*,Bocamina,CenCosVar,EtaMes,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.511,85.511,85.511
98,F,2024,2024,*,Bocamina,CenCosVar,EtaMes,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.866,85.866,85.866
99,F,2025,2025,*,Bocamina,CenCosVar,EtaMes,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,86.073,86.073,86.073
100,F,2026,2026,*,Bocamina,CenCosVar,EtaMes,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,85.799,85.799,85.799
101,F,2027,2027,*,Bocamina,CenCosVar,EtaMes,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.155,85.155,85.155
102,F,2028,2028,*,Bocamina,CenCosVar,EtaMes,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,84.549,84.549,84.549
103,F,2029,2029,*,Bocamina,CenCosVar,EtaMes,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,83.949,83.949,83.949
104,F,2030,2030,*,Bocamina,CenCosVar,EtaMes,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.932,83.932,83.932
105,F,2031,*,*,Bocamina,CenCosVar,EtaMes,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932
106,F,2017,2017,*,Campiche,CenCosVar,EtaMes,95.476,95.476,95.476,95.476,95.476,95.476,95.476,95.476,95.476,95.181,95.181,95.181
107,F,2018,2018,*,Campiche,CenCosVar,EtaMes,95.181,95.181,95.181,95.181,95.181,95.181,95.181,95.181,95.181,95.642,95.642,95.642
108,F,2019,2019,*,Campiche,CenCosVar,EtaMes,95.642,95.642,95.642,95.642,95.642,95.642,95.642,95.642,95.642,96.123,96.123,96.123
109,F,2020,2020,*,Campiche,CenCosVar,EtaMes,96.123,96.123,96.123,96.123,96.123,96.123,96.123,96.123,96.123,96.061,96.061,96.061
110,F,2021,2021,*,Campiche,CenCosVar,EtaMes,96.061,96.061,96.061,96.061,96.061,96.061,96.061,96.061,96.061,85.137,85.137,85.137
111,F,2022,2022,*,Campiche,CenCosVar,EtaMes,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.419,85.419,85.419
112,F,2023,2023,*,Campiche,CenCosVar,EtaMes,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.511,85.511,85.511
113,F,2024,2024,*,Campiche,CenCosVar,EtaMes,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.866,85.866,85.866
114,F,2025,2025,*,Campiche,CenCosVar,EtaMes,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,86.073,86.073,86.073
115,F,2026,2026,*,Campiche,CenCosVar,EtaMes,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,85.799,85.799,85.799
116,F,2027,2027,*,Campiche,CenCosVar,EtaMes,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.799,85.155,85.155,85.155
117,F,2028,2028,*,Campiche,CenCosVar,EtaMes,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,85.155,84.549,84.549,84.549
118,F,2029,2029,*,Campiche,CenCosVar,EtaMes,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,84.549,83.949,83.949,83.949
119,F,2030,2030,*,Campiche,CenCosVar,EtaMes,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.932,83.932,83.932
120,F,2031,*,*,Campiche,CenCosVar,EtaMes,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932,83.932
121,F,2017,2017,*,Candelaria Diesel,CenCosVar,EtaMes,501.645,501.645,501.645,501.645,501.645,501.645,501.645,501.645,501.645,594.832,594.832,594.832
122,F,2018,2018,*,Candelaria Diesel,CenCosVar,EtaMes,594.832,594.832,594.832,594.832,594.832,594.832,594.832,594.832,594.832,731.494,731.494,731.494
123,F,2019,2019,*,Candelaria Diesel,CenCosVar,EtaMes,731.494,731.494,731.494,731.494,731.494,731.494,731.494,731.494,731.494,798.845,798.845,798.845
124,F,2020,2020,*,Candelaria Diesel,CenCosVar,EtaMes,798.845,798.845,798.845,798.845,798.845,798.845,798.845,798.845,798.845,846.726,846.726,846.726
125,F,2021,2021,*,Candelaria Diesel,CenCosVar,EtaMes,846.726,846.726,846.726,846.726,846.726,846.726,846.726,846.726,846.726,883.174,883.174,883.174
126,F,2022,2022,*,Candelaria Diesel,CenCosVar,EtaMes,883.174,883.174,883.174,883.174,883.174,883.174,883.174,883.174,883.174,908.772,908.772,908.772
127,F,2023,2023,*,Candelaria Diesel,CenCosVar,EtaMes,908.772,908.772,908.772,908.772,908.772,908.772,908.772,908.772,908.772,930.072,930.072,930.072
128,F,2024,2024,*,Candelaria Diesel,CenCosVar,EtaMes,930.072,930.072,930.072,930.072,930.072,930.072,930.072,930.072,930.072,955.549,955.549,955.549
129,F,2025,2025,*,Candelaria Diesel,CenCosVar,EtaMes,955.549,955.549,955.549,955.549,955.549,955.549,955.549,955.549,955.549,987.308,987.308,987.308
130,F,2026,2026,*,Candelaria Diesel,CenCosVar,EtaMes,987.308,987.308,987.308,987.308,987.308,987.308,987.308,987.308,987.308,1013.913,1013.913,1013.913
131,F,2027,2027,*,Candelaria Diesel,CenCosVar,EtaMes,1013.913,1013.913,1013.913,1013.913,1013.913,1013.913,1013.913,1013.913,1013.913,1036.315,1036.315,1036.315
132,F,2028,2028,*,Candelaria Diesel,CenCosVar,EtaMes,1036.315,1036.315,1036.315,1036.315,1036.315,1036.315,1036.315,1036.315,1036.315,1066.512,1066.512,1066.512
133,F,2029,2029,*,Candelaria Diesel,CenCosVar,EtaMes,1066.512,1066.512,1066.512,1066.512,1066.512,1066.512,1066.512,1066.512,1066.512,1084.981,1084.981,1084.981
134,F,2030,2030,*,Candelaria Diesel,CenCosVar,EtaMes,1084.981,1084.981,1084.981,1084.981,1084.981,1084.981,1084.981,1084.981,1084.981,1118.678,1118.678,1118.678
135,F,2031,*,*,Candelaria Diesel,CenCosVar,EtaMes,1118.678,1118.678,1118.678,1118.678,1118.678,1118.678,1118.678,1118.678,1118.678,1118.678,1118.678,1118.678
136,F,2017,2017,*,Candelaria GNL,CenCosVar,EtaMes,250.957,250.957,250.957,250.957,250.957,250.957,250.957,250.957,250.957,280.17,280.17,280.17
137,F,2018,2018,*,Candelaria GNL,CenCosVar,EtaMes,280.17,280.17,280.17,280.17,280.17,280.17,280.17,280.17,280.17,367.975,367.975,367.975
138,F,2019,2019,*,Candelaria GNL,CenCosVar,EtaMes,367.975,367.975,367.975,367.975,367.975,367.975,367.975,367.975,367.975,387.511,387.511,387.511
139,F,2020,2020,*,Candelaria GNL,CenCosVar,EtaMes,387.511,387.511,387.511,387.511,387.511,387.511,387.511,387.511,387.511,382.58,382.58,382.58
140,F,2021,2021,*,Candelaria GNL,CenCosVar,EtaMes,382.58,382.58,382.58,382.58,382.58,382.58,382.58,382.58,382.58,347.137,347.137,347.137
141,F,2022,2022,*,Candelaria GNL,CenCosVar,EtaMes,347.137,347.137,347.137,347.137,347.137,347.137,347.137,347.137,347.137,363.578,363.578,363.578
142,F,2023,2023,*,Candelaria GNL,CenCosVar,EtaMes,363.578,363.578,363.578,363.578,363.578,363.578,363.578,363.578,363.578,374.207,374.207,374.207
143,F,2024,2024,*,Candelaria GNL,CenCosVar,EtaMes,374.207,374.207,374.207,374.207,374.207,374.207,374.207,374.207,374.207,379.509,379.509,379.509
144,F,2025,2025,*,Candelaria GNL,CenCosVar,EtaMes,379.509,379.509,379.509,379.509,379.509,379.509,379.509,379.509,379.509,373.803,373.803,373.803
145,F,2026,2026,*,Candelaria GNL,CenCosVar,EtaMes,373.803,373.803,373.803,373.803,373.803,373.803,373.803,373.803,373.803,372.421,372.421,372.421
146,F,2027,2027,*,Candelaria GNL,CenCosVar,EtaMes,372.421,372.421,372.421,372.421,372.421,372.421,372.421,372.421,372.421,374.493,374.493,374.493
147,F,2028,2028,*,Candelaria GNL,CenCosVar,EtaMes,374.493,374.493,374.493,374.493,374.493,374.493,374.493,374.493,374.493,376.567,376.567,376.567
148,F,2029,2029,*,Candelaria GNL,CenCosVar,EtaMes,376.567,376.567,376.567,376.567,376.567,376.567,376.567,376.567,376.567,376.704,376.704,376.704
149,F,2030,2030,*,Candelaria GNL,CenCosVar,EtaMes,376.704,376.704,376.704,376.704,376.704,376.704,376.704,376.704,376.704,374.812,374.812,374.812
150,F,2031,*,*,Candelaria GNL,CenCosVar,EtaMes,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812,374.812
151,F,2017,2017,*,San Gregorio Diesel,CenCosVar,EtaMes,558.747,558.747,558.747,558.747,558.747,558.747,558.747,558.747,558.747,662.542,662.542,662.542
152,F,2018,2018,*,San Gregorio Diesel,CenCosVar,EtaMes,662.542,662.542,662.542,662.542,662.542,662.542,662.542,662.542,662.542,814.759,814.759,814.759
153,F,2019,2019,*,San Gregorio Diesel,CenCosVar,EtaMes,814.759,814.759,814.759,814.759,814.759,814.759,814.759,814.759,814.759,889.778,889.778,889.778
154,F,2020,2020,*,San Gregorio Diesel,CenCosVar,EtaMes,889.778,889.778,889.778,889.778,889.778,889.778,889.778,889.778,889.778,943.108,943.108,943.108
155,F,2021,2021,*,San Gregorio Diesel,CenCosVar,EtaMes,943.108,943.108,943.108,943.108,943.108,943.108,943.108,943.108,943.108,983.705,983.705,983.705
156,F,2022,2022,*,San Gregorio Diesel,CenCosVar,EtaMes,983.705,983.705,983.705,983.705,983.705,983.705,983.705,983.705,983.705,1012.217,1012.217,1012.217
157,F,2023,2023,*,San Gregorio Diesel,CenCosVar,EtaMes,1012.217,1012.217,1012.217,1012.217,1012.217,1012.217,1012.217,1012.217,1012.217,1035.941,1035.941,1035.941
158,F,2024,2024,*,San Gregorio Diesel,CenCosVar,EtaMes,1035.941,1035.941,1035.941,1035.941,1035.941,1035.941,1035.941,1035.941,1035.941,1064.318,1064.318,1064.318
159,F,2025,2025,*,San Gregorio Diesel,CenCosVar,EtaMes,1064.318,1064.318,1064.318,1064.318,1064.318,1064.318,1064.318,1064.318,1064.318,1099.693,1099.693,1099.693
160,F,2026,2026,*,San Gregorio Diesel,CenCosVar,EtaMes,1099.693,1099.693,1099.693,1099.693,1099.693,1099.693,1099.693,1099.693,1099.693,1129.326,1129.326,1129.326
161,F,2027,2027,*,San Gregorio Diesel,CenCosVar,EtaMes,1129.326,1129.326,1129.326,1129.326,1129.326,1129.326,1129.326,1129.326,1129.326,1154.279,1154.279,1154.279
162,F,2028,2028,*,San Gregorio Diesel,CenCosVar,EtaMes,1154.279,1154.279,1154.279,1154.279,1154.279,1154.279,1154.279,1154.279,1154.279,1187.913,1187.913,1187.913
163,F,2029,2029,*,San Gregorio Diesel,CenCosVar,EtaMes,1187.913,1187.913,1187.913,1187.913,1187.913,1187.913,1187.913,1187.913,1187.913,1208.484,1208.484,1208.484
164,F,2030,2030,*,San Gregorio Diesel,CenCosVar,EtaMes,1208.484,1208.484,1208.484,1208.484,1208.484,1208.484,1208.484,1208.484,1208.484,1246.017,1246.017,1246.017
165,F,2031,*,*,San Gregorio Diesel,CenCosVar,EtaMes,1246.017,1246.017,1246.017,1246.017,1246.017,1246.017,1246.017,1246.017,1246.017,1246.017,1246.017,1246.017
166,F,2017,2017,*,Cardones Diesel,CenCosVar,EtaMes,556.219,556.219,556.219,556.219,556.219,556.219,556.219,556.219,556.219,659.545,659.545,659.545
167,F,2018,2018,*,Cardones Diesel,CenCosVar,EtaMes,659.545,659.545,659.545,659.545,659.545,659.545,659.545,659.545,659.545,811.074,811.074,811.074
168,F,2019,2019,*,Cardones Diesel,CenCosVar,EtaMes,811.074,811.074,811.074,811.074,811.074,811.074,811.074,811.074,811.074,885.753,885.753,885.753
169,F,2020,2020,*,Cardones Diesel,CenCosVar,EtaMes,885.753,885.753,885.753,885.753,885.753,885.753,885.753,885.753,885.753,938.843,938.843,938.843
170,F,2021,2021,*,Cardones Diesel,CenCosVar,EtaMes,938.843,938.843,938.843,938.843,938.843,938.843,938.843,938.843,938.843,979.256,979.256,979.256
171,F,2022,2022,*,Cardones Diesel,CenCosVar,EtaMes,979.256,979.256,979.256,979.256,979.256,979.256,979.256,979.256,979.256,1007.639,1007.639,1007.639
172,F,2023,2023,*,Cardones Diesel,CenCosVar,EtaMes,1007.639,1007.639,1007.639,1007.639,1007.639,1007.639,1007.639,1007.639,1007.639,1031.256,1031.256,1031.256
173,F,2024,2024,*,Cardones Diesel,CenCosVar,EtaMes,1031.256,1031.256,1031.256,1031.256,1031.256,1031.256,1031.256,1031.256,1031.256,1059.504,1059.504,1059.504
174,F,2025,2025,*,Cardones Diesel,CenCosVar,EtaMes,1059.504,1059.504,1059.504,1059.504,1059.504,1059.504,1059.504,1059.504,1059.504,1094.719,1094.719,1094.719
175,F,2026,2026,*,Cardones Diesel,CenCosVar,EtaMes,1094.719,1094.719,1094.719,1094.719,1094.719,1094.719,1094.719,1094.719,1094.719,1124.218,1124.218,1124.218
176,F,2027,2027,*,Cardones Diesel,CenCosVar,EtaMes,1124.218,1124.218,1124.218,1124.218,1124.218,1124.218,1124.218,1124.218,1124.218,1149.058,1149.058,1149.058
177,F,2028,2028,*,Cardones Diesel,CenCosVar,EtaMes,1149.058,1149.058,1149.058,1149.058,1149.058,1149.058,1149.058,1149.058,1149.058,1182.54,1182.54,1182.54
178,F,2029,2029,*,Cardones Diesel,CenCosVar,EtaMes,1182.54,1182.54,1182.54,1182.54,1182.54,1182.54,1182.54,1182.54,1182.54,1203.018,1203.018,1203.018
179,F,2030,2030,*,Cardones Diesel,CenCosVar,EtaMes,1203.018,1203.018,1203.018,1203.018,1203.018,1203.018,1203.018,1203.018,1203.018,1240.381,1240.381,1240.381
