CenINum,CenAñoFRlt,CenAñoIni,CenAñoFin,CenIBlo,CenNom,CenDatTip,CenEtaTip,abr,may,jun,jul,ago,sep,oct,nov,dic,ene,feb,mar
369,F,*,*,1,Solar Loma los colorados,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
370,F,*,*,2,Solar Loma los colorados,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
371,F,*,*,3,Solar Loma los colorados,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
372,F,*,*,4,Solar Loma los colorados,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
373,F,*,*,5,Solar Loma los colorados,CenPotMax,EtaMes,0,0.002945054,0,0,0.008630434,0.031588769,0.074363961,0.026449892,0.023971931,0.017465734,0.00022796,0
374,F,*,*,6,Solar Loma los colorados,CenPotMax,EtaMes,0,0.002945054,0,0,0.008630434,0.031588769,0.074363961,0.026449892,0.023971931,0.017465734,0.00022796,0
375,F,*,*,7,Solar Loma los colorados,CenPotMax,EtaMes,0.378540776,0.3703145,0.342242795,0.399836273,0.421560515,0.476624593,0.577862386,0.472816142,0.478242765,0.708480497,0.602899852,0.560694466
376,F,*,*,8,Solar Loma los colorados,CenPotMax,EtaMes,0.378540776,0.3703145,0.342242795,0.399836273,0.421560515,0.476624593,0.577862386,0.472816142,0.478242765,0.708480497,0.602899852,0.560694466
377,F,*,*,9,Solar Loma los colorados,CenPotMax,EtaMes,0.796545046,0.627360332,0.533654181,0.596011595,0.661989496,0.764210435,0.848599316,0.887456672,0.911960219,0.883234579,0.864310905,0.828364662
378,F,*,*,10,Solar Loma los colorados,CenPotMax,EtaMes,0.796545046,0.627360332,0.533654181,0.596011595,0.661989496,0.764210435,0.848599316,0.887456672,0.911960219,0.883234579,0.864310905,0.828364662
379,F,*,*,11,Solar Loma los colorados,CenPotMax,EtaMes,0.466690236,0.337768925,0.38679138,0.282140729,0.396450941,0.466262495,0.567332685,0.463805077,0.547655447,0.75958814,0.764908762,0.706286832
380,F,*,*,12,Solar Loma los colorados,CenPotMax,EtaMes,0.466690236,0.337768925,0.38679138,0.282140729,0.396450941,0.466262495,0.567332685,0.463805077,0.547655447,0.75958814,0.764908762,0.706286832
381,F,*,*,13,Solar Loma los colorados,CenPotMax,EtaMes,0.063753454,0.018594339,0.136385721,0.014941026,0.085686351,0.135492006,0.181934753,0.017955124,0.045521638,0.159888968,0.137190268,0.039578531
382,F,*,*,14,Solar Loma los colorados,CenPotMax,EtaMes,0.063753454,0.018594339,0.136385721,0.014941026,0.085686351,0.135492006,0.181934753,0.017955124,0.045521638,0.159888968,0.137190268,0.039578531
383,F,*,*,15,Solar Loma los colorados,CenPotMax,EtaMes,0,0,0.001642308,0,0,0.001546748,0.00666336,0,0,0,0,0
384,F,*,*,16,Solar Loma los colorados,CenPotMax,EtaMes,0,0,0.001642308,0,0,0.001546748,0.00666336,0,0,0,0,0
385,F,*,*,1,La Chapeana,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
386,F,*,*,2,La Chapeana,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
387,F,*,*,3,La Chapeana,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
388,F,*,*,4,La Chapeana,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
389,F,*,*,5,La Chapeana,CenPotMax,EtaMes,0,0.007706682,0,0,0.022584313,0.082662198,0.194597281,0.069214671,0.062730286,0.045704724,0.00059653,0
390,F,*,*,6,La Chapeana,CenPotMax,EtaMes,0,0.007706682,0,0,0.022584313,0.082662198,0.194597281,0.069214671,0.062730286,0.045704724,0.00059653,0
391,F,*,*,7,La Chapeana,CenPotMax,EtaMes,0.990573994,0.969047289,0.895588623,1.046300526,1.103149012,1.247241925,1.512163254,1.237275885,1.251476395,1.853967656,1.577681856,1.467237856
392,F,*,*,8,La Chapeana,CenPotMax,EtaMes,0.990573994,0.969047289,0.895588623,1.046300526,1.103149012,1.247241925,1.512163254,1.237275885,1.251476395,1.853967656,1.577681856,1.467237856
393,F,*,*,9,La Chapeana,CenPotMax,EtaMes,2.084416944,1.641690588,1.396478231,1.559656511,1.732308961,1.999803008,2.220633724,2.322316525,2.386437956,2.311268058,2.261748163,2.167683227
394,F,*,*,10,La Chapeana,CenPotMax,EtaMes,2.084416944,1.641690588,1.396478231,1.559656511,1.732308961,1.999803008,2.220633724,2.322316525,2.386437956,2.311268058,2.261748163,2.167683227
395,F,*,*,11,La Chapeana,CenPotMax,EtaMes,1.221245476,0.883881298,1.012164359,0.738312188,1.037441714,1.220126155,1.484608896,1.213695529,1.433117058,1.987707282,2.001630406,1.848227224
396,F,*,*,12,La Chapeana,CenPotMax,EtaMes,1.221245476,0.883881298,1.012164359,0.738312188,1.037441714,1.220126155,1.484608896,1.213695529,1.433117058,1.987707282,2.001630406,1.848227224
397,F,*,*,13,La Chapeana,CenPotMax,EtaMes,0.16683147,0.048658084,0.356897214,0.039098012,0.224225966,0.354558521,0.476090943,0.046985372,0.119122043,0.418401037,0.35900257,0.103569987
398,F,*,*,14,La Chapeana,CenPotMax,EtaMes,0.16683147,0.048658084,0.356897214,0.039098012,0.224225966,0.354558521,0.476090943,0.046985372,0.119122043,0.418401037,0.35900257,0.103569987
399,F,*,*,15,La Chapeana,CenPotMax,EtaMes,0,0,0.004297627,0,0,0.004047566,0.017436829,0,0,0,0,0
400,F,*,*,16,La Chapeana,CenPotMax,EtaMes,0,0,0.004297627,0,0,0.004047566,0.017436829,0,0,0,0,0
401,F,*,*,1,Las Mollacas,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
402,F,*,*,2,Las Mollacas,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
403,F,*,*,3,Las Mollacas,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
404,F,*,*,4,Las Mollacas,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
405,F,*,*,5,Las Mollacas,CenPotMax,EtaMes,0,0.007706682,0,0,0.022584313,0.082662198,0.194597281,0.069214671,0.062730286,0.045704724,0.00059653,0
406,F,*,*,6,Las Mollacas,CenPotMax,EtaMes,0,0.007706682,0,0,0.022584313,0.082662198,0.194597281,0.069214671,0.062730286,0.045704724,0.00059653,0
407,F,*,*,7,Las Mollacas,CenPotMax,EtaMes,0.990573994,0.969047289,0.895588623,1.046300526,1.103149012,1.247241925,1.512163254,1.237275885,1.251476395,1.853967656,1.577681856,1.467237856
408,F,*,*,8,Las Mollacas,CenPotMax,EtaMes,0.990573994,0.969047289,0.895588623,1.046300526,1.103149012,1.247241925,1.512163254,1.237275885,1.251476395,1.853967656,1.577681856,1.467237856
409,F,*,*,9,Las Mollacas,CenPotMax,EtaMes,2.084416944,1.641690588,1.396478231,1.559656511,1.732308961,1.999803008,2.220633724,2.322316525,2.386437956,2.311268058,2.261748163,2.167683227
410,F,*,*,10,Las Mollacas,CenPotMax,EtaMes,2.084416944,1.641690588,1.396478231,1.559656511,1.732308961,1.999803008,2.220633724,2.322316525,2.386437956,2.311268058,2.261748163,2.167683227
411,F,*,*,11,Las Mollacas,CenPotMax,EtaMes,1.221245476,0.883881298,1.012164359,0.738312188,1.037441714,1.220126155,1.484608896,1.213695529,1.433117058,1.987707282,2.001630406,1.848227224
412,F,*,*,12,Las Mollacas,CenPotMax,EtaMes,1.221245476,0.883881298,1.012164359,0.738312188,1.037441714,1.220126155,1.484608896,1.213695529,1.433117058,1.987707282,2.001630406,1.848227224
413,F,*,*,13,Las Mollacas,CenPotMax,EtaMes,0.16683147,0.048658084,0.356897214,0.039098012,0.224225966,0.354558521,0.476090943,0.046985372,0.119122043,0.418401037,0.35900257,0.103569987
414,F,*,*,14,Las Mollacas,CenPotMax,EtaMes,0.16683147,0.048658084,0.356897214,0.039098012,0.224225966,0.354558521,0.476090943,0.046985372,0.119122043,0.418401037,0.35900257,0.103569987
415,F,*,*,15,Las Mollacas,CenPotMax,EtaMes,0,0,0.004297627,0,0,0.004047566,0.017436829,0,0,0,0,0
416,F,*,*,16,Las Mollacas,CenPotMax,EtaMes,0,0,0.004297627,0,0,0.004047566,0.017436829,0,0,0,0,0
417,F,*,*,1,Solar Cardones,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
418,F,*,*,2,Solar Cardones,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
419,F,*,*,3,Solar Cardones,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
420,F,*,*,4,Solar Cardones,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
421,F,*,*,5,Solar Cardones,CenPotMax,EtaMes,0,0.000582668,5.15E-05,8.06E-05,0.002484168,0.021581658,0.060965296,0.141004103,0.136642206,0.007182171,9.37E-05,0
422,F,*,*,6,Solar Cardones,CenPotMax,EtaMes,0,0.000582668,5.15E-05,8.06E-05,0.002484168,0.021581658,0.060965296,0.141004103,0.136642206,0.007182171,9.37E-05,0
423,F,*,*,7,Solar Cardones,CenPotMax,EtaMes,0.227474493,0.243808024,0.220593849,0.235074712,0.288649789,0.342010758,0.376838445,0.396351666,0.395511995,0.291337775,0.247921435,0.230565949
424,F,*,*,8,Solar Cardones,CenPotMax,EtaMes,0.227474493,0.243808024,0.220593849,0.235074712,0.288649789,0.342010758,0.376838445,0.396351666,0.395511995,0.291337775,0.247921435,0.230565949
425,F,*,*,9,Solar Cardones,CenPotMax,EtaMes,0.337339509,0.288847538,0.265324992,0.282125523,0.320705612,0.368007508,0.403078596,0.420789275,0.420664072,0.363199266,0.355417569,0.340635936
426,F,*,*,10,Solar Cardones,CenPotMax,EtaMes,0.337339509,0.288847538,0.265324992,0.282125523,0.320705612,0.368007508,0.403078596,0.420789275,0.420664072,0.363199266,0.355417569,0.340635936
427,F,*,*,11,Solar Cardones,CenPotMax,EtaMes,0.339013171,0.297125184,0.284080262,0.293389499,0.321932668,0.37391314,0.402649742,0.333395946,0.357945635,0.312354001,0.314541921,0.290435707
428,F,*,*,12,Solar Cardones,CenPotMax,EtaMes,0.339013171,0.297125184,0.284080262,0.293389499,0.321932668,0.37391314,0.402649742,0.333395946,0.357945635,0.312354001,0.314541921,0.290435707
429,F,*,*,13,Solar Cardones,CenPotMax,EtaMes,0.151496243,0.088553891,0.271623207,0.192747169,0.241960474,0.311485417,0.343066088,0.011659796,0.028218652,0.065748734,0.056414689,0.016275284
430,F,*,*,14,Solar Cardones,CenPotMax,EtaMes,0.151496243,0.088553891,0.271623207,0.192747169,0.241960474,0.311485417,0.343066088,0.011659796,0.028218652,0.065748734,0.056414689,0.016275284
431,F,*,*,15,Solar Cardones,CenPotMax,EtaMes,8.04E-06,0,0.036602539,0.003491664,0.013565505,0.028750597,0.046508702,0,0,0,0,0
432,F,*,*,16,Solar Cardones,CenPotMax,EtaMes,8.04E-06,0,0.036602539,0.003491664,0.013565505,0.028750597,0.046508702,0,0,0,0,0
433,F,*,*,1,La Silla,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
434,F,*,*,2,La Silla,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
435,F,*,*,3,La Silla,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
436,F,*,*,4,La Silla,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
437,F,*,*,5,La Silla,CenPotMax,EtaMes,0,0.002516064,0.00022226,0.000348084,0.01072709,0.093193524,0.263259231,0.608881352,0.590045888,0.03101392,0.000404788,0
438,F,*,*,6,La Silla,CenPotMax,EtaMes,0,0.002516064,0.00022226,0.000348084,0.01072709,0.093193524,0.263259231,0.608881352,0.590045888,0.03101392,0.000404788,0
439,F,*,*,7,La Silla,CenPotMax,EtaMes,0.982276219,1.052807375,0.952564347,1.015095347,1.246442273,1.476864636,1.627256923,1.711518557,1.707892704,1.258049481,1.070569831,0.995625688
440,F,*,*,8,La Silla,CenPotMax,EtaMes,0.982276219,1.052807375,0.952564347,1.015095347,1.246442273,1.476864636,1.627256923,1.711518557,1.707892704,1.258049481,1.070569831,0.995625688
441,F,*,*,9,La Silla,CenPotMax,EtaMes,1.456693333,1.247296188,1.145721556,1.218269305,1.384865145,1.589123332,1.740566664,1.817044597,1.816503947,1.568360468,1.534757682,1.470927904
442,F,*,*,10,La Silla,CenPotMax,EtaMes,1.456693333,1.247296188,1.145721556,1.218269305,1.384865145,1.589123332,1.740566664,1.817044597,1.816503947,1.568360468,1.534757682,1.470927904
443,F,*,*,11,La Silla,CenPotMax,EtaMes,1.46392051,1.283040566,1.226710221,1.2669092,1.390163793,1.614624922,1.738714794,1.43966431,1.545674333,1.34880137,1.358249204,1.254154187
444,F,*,*,12,La Silla,CenPotMax,EtaMes,1.46392051,1.283040566,1.226710221,1.2669092,1.390163793,1.614624922,1.738714794,1.43966431,1.545674333,1.34880137,1.358249204,1.254154187
445,F,*,*,13,La Silla,CenPotMax,EtaMes,0.65418832,0.3823918,1.172918392,0.832317321,1.044829319,1.345050664,1.481421744,0.050349119,0.121853271,0.283914989,0.243608886,0.070279634
446,F,*,*,14,La Silla,CenPotMax,EtaMes,0.65418832,0.3823918,1.172918392,0.832317321,1.044829319,1.345050664,1.481421744,0.050349119,0.121853271,0.283914989,0.243608886,0.070279634
447,F,*,*,15,La Silla,CenPotMax,EtaMes,3.47E-05,0,0.158056419,0.015077642,0.058578316,0.124150307,0.200833031,0,0,0,0,0
448,F,*,*,16,La Silla,CenPotMax,EtaMes,3.47E-05,0,0.158056419,0.015077642,0.058578316,0.124150307,0.200833031,0,0,0,0,0
449,F,*,*,1,Luna,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
450,F,*,*,2,Luna,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
451,F,*,*,3,Luna,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
452,F,*,*,4,Luna,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
453,F,*,*,5,Luna,CenPotMax,EtaMes,0,0.008147064,0,0,0.023874845,0.087385753,0.205717125,0.073169795,0.066314873,0.048316422,0.000630617,0
454,F,*,*,6,Luna,CenPotMax,EtaMes,0,0.008147064,0,0,0.023874845,0.087385753,0.205717125,0.073169795,0.066314873,0.048316422,0.000630617,0
455,F,*,*,7,Luna,CenPotMax,EtaMes,1.047178222,1.02442142,0.946765116,1.106089128,1.166186099,1.318512893,1.598572582,1.307977364,1.322989332,1.959908665,1.667835105,1.551080019
456,F,*,*,8,Luna,CenPotMax,EtaMes,1.047178222,1.02442142,0.946765116,1.106089128,1.166186099,1.318512893,1.598572582,1.307977364,1.322989332,1.959908665,1.667835105,1.551080019
457,F,*,*,9,Luna,CenPotMax,EtaMes,2.203526483,1.735501478,1.476276987,1.64877974,1.831298044,2.114077465,2.347527079,2.455020327,2.522805839,2.443340518,2.390990915,2.29155084
458,F,*,*,10,Luna,CenPotMax,EtaMes,2.203526483,1.735501478,1.476276987,1.64877974,1.831298044,2.114077465,2.347527079,2.455020327,2.522805839,2.443340518,2.390990915,2.29155084
459,F,*,*,11,Luna,CenPotMax,EtaMes,1.291030932,0.934388801,1.070002323,0.780501455,1.096724098,1.289847649,1.56944369,1.283049559,1.515009462,2.101290555,2.116009287,1.953840208
460,F,*,*,12,Luna,CenPotMax,EtaMes,1.291030932,0.934388801,1.070002323,0.780501455,1.096724098,1.289847649,1.56944369,1.283049559,1.515009462,2.101290555,2.116009287,1.953840208
461,F,*,*,13,Luna,CenPotMax,EtaMes,0.176364696,0.051438546,0.37729134,0.041332184,0.237038879,0.374819008,0.50329614,0.04967025,0.125929017,0.442309667,0.379517002,0.109488272
462,F,*,*,14,Luna,CenPotMax,EtaMes,0.176364696,0.051438546,0.37729134,0.041332184,0.237038879,0.374819008,0.50329614,0.04967025,0.125929017,0.442309667,0.379517002,0.109488272
463,F,*,*,15,Luna,CenPotMax,EtaMes,0,0,0.004543206,0,0,0.004278855,0.01843322,0,0,0,0,0
464,F,*,*,16,Luna,CenPotMax,EtaMes,0,0,0.004543206,0,0,0.004278855,0.01843322,0,0,0,0,0
465,F,*,*,1,Sol,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
466,F,*,*,2,Sol,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
467,F,*,*,3,Sol,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
468,F,*,*,4,Sol,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
469,F,*,*,5,Sol,CenPotMax,EtaMes,0,0.008147064,0,0,0.023874845,0.087385753,0.205717125,0.073169795,0.066314873,0.048316422,0.000630617,0
470,F,*,*,6,Sol,CenPotMax,EtaMes,0,0.008147064,0,0,0.023874845,0.087385753,0.205717125,0.073169795,0.066314873,0.048316422,0.000630617,0
471,F,*,*,7,Sol,CenPotMax,EtaMes,1.047178222,1.02442142,0.946765116,1.106089128,1.166186099,1.318512893,1.598572582,1.307977364,1.322989332,1.959908665,1.667835105,1.551080019
472,F,*,*,8,Sol,CenPotMax,EtaMes,1.047178222,1.02442142,0.946765116,1.106089128,1.166186099,1.318512893,1.598572582,1.307977364,1.322989332,1.959908665,1.667835105,1.551080019
473,F,*,*,9,Sol,CenPotMax,EtaMes,2.203526483,1.735501478,1.476276987,1.64877974,1.831298044,2.114077465,2.347527079,2.455020327,2.522805839,2.443340518,2.390990915,2.29155084
474,F,*,*,10,Sol,CenPotMax,EtaMes,2.203526483,1.735501478,1.476276987,1.64877974,1.831298044,2.114077465,2.347527079,2.455020327,2.522805839,2.443340518,2.390990915,2.29155084
475,F,*,*,11,Sol,CenPotMax,EtaMes,1.291030932,0.934388801,1.070002323,0.780501455,1.096724098,1.289847649,1.56944369,1.283049559,1.515009462,2.101290555,2.116009287,1.953840208
476,F,*,*,12,Sol,CenPotMax,EtaMes,1.291030932,0.934388801,1.070002323,0.780501455,1.096724098,1.289847649,1.56944369,1.283049559,1.515009462,2.101290555,2.116009287,1.953840208
477,F,*,*,13,Sol,CenPotMax,EtaMes,0.176364696,0.051438546,0.37729134,0.041332184,0.237038879,0.374819008,0.50329614,0.04967025,0.125929017,0.442309667,0.379517002,0.109488272
478,F,*,*,14,Sol,CenPotMax,EtaMes,0.176364696,0.051438546,0.37729134,0.041332184,0.237038879,0.374819008,0.50329614,0.04967025,0.125929017,0.442309667,0.379517002,0.109488272
479,F,*,*,15,Sol,CenPotMax,EtaMes,0,0,0.004543206,0,0,0.004278855,0.01843322,0,0,0,0,0
480,F,*,*,16,Sol,CenPotMax,EtaMes,0,0,0.004543206,0,0,0.004278855,0.01843322,0,0,0,0,0
481,F,*,*,1,Santa Julia,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
482,F,*,*,2,Santa Julia,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
483,F,*,*,3,Santa Julia,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
484,F,*,*,4,Santa Julia,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
485,F,*,*,5,Santa Julia,CenPotMax,EtaMes,0,0.008257159,0,0,0.024197478,0.088566641,0.208497087,0.074158576,0.06721102,0.048969347,0.000639139,0
486,F,*,*,6,Santa Julia,CenPotMax,EtaMes,0,0.008257159,0,0,0.024197478,0.088566641,0.208497087,0.074158576,0.06721102,0.048969347,0.000639139,0
487,F,*,*,7,Santa Julia,CenPotMax,EtaMes,1.061329279,1.038264953,0.959559239,1.121036278,1.18194537,1.336330634,1.620174915,1.325652734,1.340867566,1.986393917,1.690373418,1.57204056
488,F,*,*,8,Santa Julia,CenPotMax,EtaMes,1.061329279,1.038264953,0.959559239,1.121036278,1.18194537,1.336330634,1.620174915,1.325652734,1.340867566,1.986393917,1.690373418,1.57204056
489,F,*,*,9,Santa Julia,CenPotMax,EtaMes,2.233303868,1.758954201,1.496226676,1.671060548,1.856045315,2.14264608,2.379250418,2.488196277,2.55689781,2.476358634,2.423301603,2.322517743
490,F,*,*,10,Santa Julia,CenPotMax,EtaMes,2.233303868,1.758954201,1.496226676,1.671060548,1.856045315,2.14264608,2.379250418,2.488196277,2.55689781,2.476358634,2.423301603,2.322517743
491,F,*,*,11,Santa Julia,CenPotMax,EtaMes,1.308477296,0.947015677,1.084461813,0.791048772,1.111544694,1.307278023,1.590652389,1.300388067,1.535482562,2.129686373,2.144604007,1.980243454
492,F,*,*,12,Santa Julia,CenPotMax,EtaMes,1.308477296,0.947015677,1.084461813,0.791048772,1.111544694,1.307278023,1.590652389,1.300388067,1.535482562,2.129686373,2.144604007,1.980243454
493,F,*,*,13,Santa Julia,CenPotMax,EtaMes,0.178748003,0.052133661,0.382389872,0.041890727,0.240242107,0.379884129,0.510097439,0.05034147,0.12763076,0.448286825,0.38464561,0.110967844
494,F,*,*,14,Santa Julia,CenPotMax,EtaMes,0.178748003,0.052133661,0.382389872,0.041890727,0.240242107,0.379884129,0.510097439,0.05034147,0.12763076,0.448286825,0.38464561,0.110967844
495,F,*,*,15,Santa Julia,CenPotMax,EtaMes,0,0,0.004604601,0,0,0.004336678,0.018682317,0,0,0,0,0
496,F,*,*,16,Santa Julia,CenPotMax,EtaMes,0,0,0.004604601,0,0,0.004336678,0.018682317,0,0,0,0,0
497,F,*,*,1,Guanaco Solar,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
498,F,*,*,2,Guanaco Solar,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
499,F,*,*,3,Guanaco Solar,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
500,F,*,*,4,Guanaco Solar,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
501,F,*,*,5,Guanaco Solar,CenPotMax,EtaMes,0,0.06621222,0.005848955,0.009160097,0.282291835,2.452461162,6.9278745,16.02319347,15.52752337,0.816155784,0.010652321,0
502,F,*,*,6,Guanaco Solar,CenPotMax,EtaMes,0,0.06621222,0.005848955,0.009160097,0.282291835,2.452461162,6.9278745,16.02319347,15.52752337,0.816155784,0.010652321,0
503,F,*,*,7,Guanaco Solar,CenPotMax,EtaMes,25.84937418,27.70545724,25.06748283,26.71303546,32.80111244,38.86485885,42.82255061,45.03996203,44.94454484,33.10656529,28.17289029,26.20067599
504,F,*,*,8,Guanaco Solar,CenPotMax,EtaMes,25.84937418,27.70545724,25.06748283,26.71303546,32.80111244,38.86485885,42.82255061,45.03996203,44.94454484,33.10656529,28.17289029,26.20067599
505,F,*,*,9,Guanaco Solar,CenPotMax,EtaMes,38.33403508,32.8235839,30.15056726,32.05971857,36.44381959,41.81903504,45.80438588,47.81696307,47.80273545,41.27264389,40.38836006,38.70862905
506,F,*,*,10,Guanaco Solar,CenPotMax,EtaMes,38.33403508,32.8235839,30.15056726,32.05971857,36.44381959,41.81903504,45.80438588,47.81696307,47.80273545,41.27264389,40.38836006,38.70862905
507,F,*,*,11,Guanaco Solar,CenPotMax,EtaMes,38.52422395,33.76422541,32.28184793,33.33971579,36.58325771,42.49012952,45.75565247,37.8859029,40.67564035,35.49477289,35.74340011,33.00405757
508,F,*,*,12,Guanaco Solar,CenPotMax,EtaMes,38.52422395,33.76422541,32.28184793,33.33971579,36.58325771,42.49012952,45.75565247,37.8859029,40.67564035,35.49477289,35.74340011,33.00405757
509,F,*,*,13,Guanaco Solar,CenPotMax,EtaMes,17.2154821,10.06294211,30.86627348,21.9030874,27.4955084,35.39607011,38.98478273,1.324976821,3.20666502,7.471447086,6.41076017,1.84946406
510,F,*,*,14,Guanaco Solar,CenPotMax,EtaMes,17.2154821,10.06294211,30.86627348,21.9030874,27.4955084,35.39607011,38.98478273,1.324976821,3.20666502,7.471447086,6.41076017,1.84946406
511,F,*,*,15,Guanaco Solar,CenPotMax,EtaMes,0.000913612,0,4.159379458,0.396780047,1.541534632,3.267113347,5.285079753,0,0,0,0,0
512,F,*,*,16,Guanaco Solar,CenPotMax,EtaMes,0.000913612,0,4.159379458,0.396780047,1.541534632,3.267113347,5.285079753,0,0,0,0,0
513,F,*,*,1,Chaka,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
514,F,*,*,2,Chaka,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
515,F,*,*,3,Chaka,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
516,F,*,*,4,Chaka,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
517,F,*,*,5,Chaka,CenPotMax,EtaMes,0,0.030457621,0.002690519,0.004213645,0.129854244,1.128132135,3.18682227,7.370668997,7.142660752,0.375431661,0.004900068,0
518,F,*,*,6,Chaka,CenPotMax,EtaMes,0,0.030457621,0.002690519,0.004213645,0.129854244,1.128132135,3.18682227,7.370668997,7.142660752,0.375431661,0.004900068,0
519,F,*,*,7,Chaka,CenPotMax,EtaMes,11.89071212,12.74451033,11.5310421,12.28799631,15.08851172,17.87783507,19.69837328,20.71838254,20.67449063,15.22902003,12.95952953,12.05231096
520,F,*,*,8,Chaka,CenPotMax,EtaMes,11.89071212,12.74451033,11.5310421,12.28799631,15.08851172,17.87783507,19.69837328,20.71838254,20.67449063,15.22902003,12.95952953,12.05231096
521,F,*,*,9,Chaka,CenPotMax,EtaMes,17.63365614,15.09884859,13.86926094,14.74747054,16.76415701,19.23675612,21.07001751,21.99580301,21.98925831,18.98541619,18.57864563,17.80596936
522,F,*,*,10,Chaka,CenPotMax,EtaMes,17.63365614,15.09884859,13.86926094,14.74747054,16.76415701,19.23675612,21.07001751,21.99580301,21.98925831,18.98541619,18.57864563,17.80596936
523,F,*,*,11,Chaka,CenPotMax,EtaMes,17.72114302,15.53154369,14.84965005,15.33626927,16.82829855,19.54545958,21.04760013,17.42751533,18.71079456,16.32759553,16.44196405,15.18186648
524,F,*,*,12,Chaka,CenPotMax,EtaMes,17.72114302,15.53154369,14.84965005,15.33626927,16.82829855,19.54545958,21.04760013,17.42751533,18.71079456,16.32759553,16.44196405,15.18186648
525,F,*,*,13,Chaka,CenPotMax,EtaMes,7.919121768,4.628953369,14.1984858,10.07542021,12.64793386,16.28219225,17.93300006,0.609489337,1.475065909,3.43686566,2.948949678,0.850753467
526,F,*,*,14,Chaka,CenPotMax,EtaMes,7.919121768,4.628953369,14.1984858,10.07542021,12.64793386,16.28219225,17.93300006,0.609489337,1.475065909,3.43686566,2.948949678,0.850753467
527,F,*,*,15,Chaka,CenPotMax,EtaMes,0.000420262,0,1.913314551,0.182518822,0.709105931,1.502872139,2.431136687,0,0,0,0,0
528,F,*,*,16,Chaka,CenPotMax,EtaMes,0.000420262,0,1.913314551,0.182518822,0.709105931,1.502872139,2.431136687,0,0,0,0,0
529,F,*,*,1,Chaka 2,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
530,F,*,*,2,Chaka 2,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
531,F,*,*,3,Chaka 2,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
532,F,*,*,4,Chaka 2,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
533,F,*,*,5,Chaka 2,CenPotMax,EtaMes,0,0.035754599,0.003158436,0.004946452,0.152437591,1.324329028,3.74105223,8.652524475,8.384862622,0.440724123,0.005752253,0
534,F,*,*,6,Chaka 2,CenPotMax,EtaMes,0,0.035754599,0.003158436,0.004946452,0.152437591,1.324329028,3.74105223,8.652524475,8.384862622,0.440724123,0.005752253,0
