DemIndNum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndTasa,DemIndFPot,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
148,F,2029,2029,Charrua 220,0,F,EtaMes,326.6043165,365.5952106,350.2603536,365.1654877,361.9193925,357.2195782,370.6643312,363.3953952,377.3704008,349.3572431,314.0522928,363.9706327
149,F,2030,2030,Charrua 220,0,F,EtaMes,331.59355,366.0198679,351.9721323,364.7057492,364.8088143,357.1204613,373.5379052,366.4950391,379.4487238,348.1265584,320.1912013,367.645131
150,F,2031,*,Charrua 220,0,F,EtaMes,332.8665043,371.3508421,357.1026929,367.801327,357.6356555,353.9586789,371.5413608,363.1445684,376.216397,353.3605905,324.0784417,374.5331519
151,F,2017,2017,Chena 110,0,F,EtaMes,71.82217353,72.97581898,72.37329823,72.97675342,73.32666728,69.85059295,72.8751737,72.88602476,73.9397994,77.7770143,75.42908483,79.47711197
152,F,2018,2018,Chena 110,0,F,EtaMes,76.65675645,77.89498198,77.24341509,77.91933665,78.30621288,74.59380156,77.80959062,77.83206012,78.96265086,71.80967452,69.97076972,73.12488593
153,F,2019,2019,Chena 110,0,F,EtaMes,71.04541806,72.08708081,71.56662098,72.19676827,72.41488602,69.3062696,71.83892369,71.94347889,72.79989834,67.57491362,65.25103046,67.94094122
154,F,2020,2020,Chena 110,0,F,EtaMes,66.09197338,67.04751402,66.46076379,67.57028519,67.97457017,65.55640569,67.42709298,67.59100213,68.22313173,68.43809931,66.0970455,68.80750677
155,F,2021,2021,Chena 110,0,F,EtaMes,66.94553136,67.90700183,67.31700097,68.43520016,68.84150516,66.40387549,68.29008143,68.45445809,69.08666316,69.66990292,67.28940182,70.04609408
156,F,2022,2022,Chena 110,0,F,EtaMes,68.15249001,69.12910572,68.5298982,69.66668993,70.08056636,67.60063855,69.51912601,69.68660151,70.32901272,70.85899399,68.43941036,71.24198514
157,F,2023,2023,Chena 110,0,F,EtaMes,69.31700897,70.30848068,69.70025552,70.85543262,71.27691294,68.75490518,70.70544612,70.87603832,71.52849818,72.41236343,69.94168561,72.80405496
158,F,2024,2024,Chena 110,0,F,EtaMes,70.83815086,71.84940228,71.22913883,72.40843642,72.83961183,70.26300598,72.25528276,72.429838,73.09558627,74.54638517,72.00367028,74.95018344
159,F,2025,2025,Chena 110,0,F,EtaMes,72.92664814,73.96608856,73.32864237,74.54201841,74.98665553,72.33342229,74.3843994,74.564448,75.24905913,77.21516832,74.58296088,77.63384602
160,F,2026,2026,Chena 110,0,F,EtaMes,75.53878786,76.61355167,75.95454761,77.21033152,77.67148359,74.92340733,77.04716511,77.23394348,77.94211672,79.71462685,76.99723534,80.14761303
161,F,2027,2027,Chena 110,0,F,EtaMes,77.98440932,79.09252138,78.41318845,79.70927373,80.18633422,77.34766283,79.540827,79.73409673,80.46458157,82.23122269,79.4302653,82.67819266
162,F,2028,2028,Chena 110,0,F,EtaMes,80.44816195,81.58908861,80.88974348,82.22538811,82.71798626,79.79055643,82.05176138,82.25136803,83.00378286,84.73677496,81.84991983,85.1982712
163,F,2029,2029,Chena 110,0,F,EtaMes,82.89947954,84.07384897,83.35413337,84.73037334,85.23914016,82.22014193,84.55142208,84.75763208,85.53246723,85.38488714,82.47514375,85.85087095
164,F,2030,2030,Chena 110,0,F,EtaMes,83.53347708,84.71559272,83.99126021,85.37804203,85.89191723,82.84716968,85.19767209,85.40600471,86.18632111,85.6923706,82.77107925,86.16103902
165,F,2031,*,Chena 110,0,F,EtaMes,83.83406867,85.01929862,84.29318944,85.68510247,86.20210031,83.14344119,85.50401683,85.71366784,86.49641385,87.18022724,84.20685502,87.65810466
166,F,2017,2017,Colbun 220,0,F,EtaMes,6.826999672,7.825080001,7.155555758,7.681005683,7.347759216,7.344139062,7.6353173,7.478177425,7.982645912,7.932927811,7.125277076,7.678150388
167,F,2018,2018,Colbun 220,0,F,EtaMes,7.207261448,8.260390557,7.553939711,8.108459519,7.757020735,7.752763686,8.060259799,7.894545034,8.426992684,8.175972918,7.343201269,7.912540608
168,F,2019,2019,Colbun 220,0,F,EtaMes,7.427442107,8.51472241,7.785359728,8.357538317,7.994019736,7.991215486,8.307744303,8.136320561,8.685469255,8.320644825,7.473141872,8.052561049
169,F,2020,2020,Colbun 220,0,F,EtaMes,7.558876309,8.66537378,7.923119989,8.50541533,8.135479687,8.132607347,8.454741595,8.280291922,8.839153144,8.378020903,7.524727609,8.108209686
170,F,2021,2021,Colbun 220,0,F,EtaMes,7.611089672,8.724948029,7.977756858,8.563971934,8.191672647,8.188554588,8.512965548,8.3374031,8.900062632,8.45411191,7.593133305,8.18199564
171,F,2022,2022,Colbun 220,0,F,EtaMes,7.680323458,8.803975117,8.050214951,8.641639466,8.26618368,8.262766146,8.590189966,8.413141244,8.98084449,8.520301582,7.652654625,8.246218336
172,F,2023,2023,Colbun 220,0,F,EtaMes,7.740576578,8.872662494,8.113245062,8.709171065,8.331028464,8.327279327,8.657341391,8.479028173,9.051101388,8.628894282,7.750260843,8.351479789
173,F,2024,2024,Colbun 220,0,F,EtaMes,7.839352086,8.985506847,8.216652397,8.820045823,8.437334135,8.433235181,8.767578001,8.587112697,9.16640303,8.800603195,7.904566674,8.517851263
174,F,2025,2025,Colbun 220,0,F,EtaMes,7.99548577,9.164041953,8.380160969,8.995417244,8.605372607,8.600851045,8.941930676,8.758010354,9.34874454,9.032650155,8.113067292,8.742622379
175,F,2026,2026,Colbun 220,0,F,EtaMes,8.206437648,9.405406624,8.601124985,9.232462244,8.832410738,8.827435236,9.177590243,8.988954056,9.59518216,9.236600678,8.296345629,8.940230223
176,F,2027,2027,Colbun 220,0,F,EtaMes,8.39188614,9.617469568,8.795335347,9.440765323,9.031999278,9.026527472,9.384682868,9.191940661,9.811762804,9.442832654,8.481665056,9.140028008
177,F,2028,2028,Colbun 220,0,F,EtaMes,8.579393817,9.83193508,8.991717871,9.651414425,9.233804574,9.227869249,9.594105127,9.397195668,10.03077332,9.637095519,8.656254542,9.328287537
178,F,2029,2029,Colbun 220,0,F,EtaMes,8.756061822,10.03386881,9.176703853,9.849793698,9.423942092,9.417463063,9.791336712,9.590544597,10.23705317,9.617047929,8.638349805,9.309113412
179,F,2030,2030,Colbun 220,0,F,EtaMes,8.73801894,10.01265456,9.157617761,9.829125178,9.404516629,9.397620255,9.770821792,9.570619323,10.21567736,9.557992211,8.585408317,9.252183881
180,F,2031,*,Colbun 220,0,F,EtaMes,8.684536147,9.950822099,9.101387114,9.76858546,9.346947953,9.339655317,9.710672672,9.511874649,10.15286402,9.629035559,8.649330252,9.321197045
181,F,2017,2017,Diego de Almagro 220,0,F,EtaMes,57.74958102,66.32840584,60.9587433,64.94925383,62.16916022,62.75234062,64.93376785,63.65942565,67.60369882,67.46670331,60.25092547,65.12487127
182,F,2018,2018,Diego de Almagro 220,0,F,EtaMes,61.39863937,70.52105779,64.8079109,69.05526418,66.09739327,66.71448705,69.03558742,67.67940964,71.87614721,70.24451141,62.73391682,67.80647929
183,F,2019,2019,Diego de Almagro 220,0,F,EtaMes,63.9248786,73.42420953,67.47165975,71.89862756,68.81687106,69.45631492,71.87481543,70.46147856,74.83423986,72.04696907,64.34597826,69.54660223
184,F,2020,2020,Diego de Almagro 220,0,F,EtaMes,65.56341332,75.30783593,69.19828688,73.74368186,70.58070539,71.23343899,73.71586747,72.26491733,76.75317818,73.09069438,65.28048548,70.55433195
185,F,2021,2021,Diego de Almagro 220,0,F,EtaMes,66.5114351,76.39837533,70.19602353,74.81214073,71.60118159,72.26022578,74.78050264,73.30717385,77.86377917,74.3071497,66.36932422,71.72880335
186,F,2022,2022,Diego de Almagro 220,0,F,EtaMes,67.61659395,77.66945085,71.35953093,76.05740163,72.79081734,73.45765064,76.0217792,74.52255586,79.15835736,75.44786481,67.39057497,72.83016855
187,F,2023,2023,Diego de Almagro 220,0,F,EtaMes,68.65278569,78.86134791,72.45017914,77.22514234,73.90620595,74.58006642,77.18548243,75.66185711,80.37221653,76.98172334,68.7630549,74.31104372
188,F,2024,2024,Diego de Almagro 220,0,F,EtaMes,70.0466595,80.46416254,73.91820816,78.79529214,75.4066442,76.09094838,78.75128499,77.19527743,82.00483969,79.09927098,70.65700911,76.35536814
189,F,2025,2025,Diego de Almagro 220,0,F,EtaMes,71.97156324,82.6770525,75.94649566,80.96288845,77.47874289,78.17854436,80.91405362,79.31380759,84.25918225,81.79348176,73.06621498,78.95636475
190,F,2026,2026,Diego de Almagro 220,0,F,EtaMes,74.4210635,85.49266432,78.52818798,83.72074325,80.11557418,80.83579257,83.66652661,82.010297,87.12773021,84.26399369,75.27573584,81.34143587
191,F,2027,2027,Diego de Almagro 220,0,F,EtaMes,76.6669176,88.07443395,80.89481891,86.24963784,82.53317101,83.27164144,86.18997542,84.48220758,89.7579098,86.794887,77.5393363,83.78480757
192,F,2028,2028,Diego de Almagro 220,0,F,EtaMes,78.96760381,90.71929021,83.31913711,88.84034579,85.00978993,85.7668551,88.77499205,87.01438165,92.45233039,89.24140174,79.72769294,86.14674021
193,F,2029,2029,Diego de Almagro 220,0,F,EtaMes,81.191417,93.27592791,85.66218007,91.34469562,87.40364844,88.17838868,91.27351435,89.46169363,95.05679644,89.72046073,80.1584104,86.60945045
194,F,2030,2030,Diego de Almagro 220,0,F,EtaMes,81.62519255,93.77614964,86.1165292,91.83522434,87.87050452,88.6457415,91.75967816,89.93654895,95.56555735,89.83524081,80.26367396,86.72051312
195,F,2031,*,Diego de Almagro 220,0,F,EtaMes,81.727556,93.89562544,86.22122867,91.95288799,87.98059141,88.75317536,91.87328127,90.04624481,95.68630645,91.17878027,81.46680519,88.01773481
196,F,2017,2017,El Salto 110,0,F,EtaMes,13.51849663,13.51110778,13.60581391,13.96580034,14.30248997,13.50210906,14.52098062,14.5968179,15.54130465,16.11254219,14.11405659,15.51869675
197,F,2018,2018,El Salto 110,0,F,EtaMes,14.16636838,14.1667328,14.25969121,14.63894739,14.99197275,14.14741892,15.21214896,15.29320841,16.27909767,14.32249034,12.46143913,13.67518306
198,F,2019,2019,El Salto 110,0,F,EtaMes,12.45218342,12.37441341,12.50663844,12.74476236,13.05411481,12.40772979,13.36212759,13.42923022,14.32921392,12.09912556,10.47808553,11.4562074
199,F,2020,2020,El Salto 110,0,F,EtaMes,10.45049175,10.38282316,10.55853174,10.7251658,10.99647837,10.4720097,11.25260992,11.32591832,12.1362223,12.17125409,10.54574642,11.53106654
200,F,2021,2021,El Salto 110,0,F,EtaMes,10.52068339,10.45680861,10.62965085,10.79933896,11.07246531,10.54101204,11.32560926,11.39993103,12.21293212,11.13801785,9.60313109,10.49265818
201,F,2022,2022,El Salto 110,0,F,EtaMes,9.556617498,9.460736426,9.65373104,9.789154063,10.038171,9.587695673,10.31082233,10.37360167,11.13571957,11.18432506,9.653821326,10.54984397
202,F,2023,2023,El Salto 110,0,F,EtaMes,9.612587896,9.524910721,9.710694483,9.851068408,10.10143142,9.641014417,10.36588162,10.4301136,11.19112607,10.74578284,9.272248574,10.1352331
203,F,2024,2024,El Salto 110,0,F,EtaMes,9.253952294,9.186394136,9.308248578,9.383602368,9.671891996,9.270057544,9.958773326,10.04075766,10.75455616,10.89331675,9.415173058,10.29394408
204,F,2025,2025,El Salto 110,0,F,EtaMes,9.40382173,9.3471949,9.4607777,9.545231966,9.836538857,9.416365377,10.11303438,10.19732369,10.91539879,11.11808763,9.624627811,10.52535905
205,F,2026,2026,El Salto 110,0,F,EtaMes,9.620036748,9.573768024,9.680028522,9.774065272,10.07046851,9.629162504,10.33874608,10.42592092,11.15344399,11.32939637,9.822076778,10.74358887
206,F,2027,2027,El Salto 110,0,F,EtaMes,9.824089396,9.787967596,9.887001201,9.990324832,10.29148671,9.829871443,10.55154426,10.64147251,11.37768708,7.617974552,6.990611942,7.707597782
207,F,2028,2028,El Salto 110,0,F,EtaMes,7.169858402,7.438728092,7.259481632,7.528351322,7.707597782,7.080235172,7.528351322,7.617974552,7.976467472,7.856111481,7.209137594,7.948536322
208,F,2029,2029,El Salto 110,0,F,EtaMes,7.393987276,7.671261799,7.486412117,7.76368664,7.948536322,7.301562435,7.76368664,7.856111481,8.225810845,7.922966143,7.270486578,8.01617751
209,F,2030,2030,El Salto 110,0,F,EtaMes,7.456909311,7.73654341,7.550120678,7.829754777,8.01617751,7.363697945,7.829754777,7.922966143,8.295811609,7.959014562,7.303566304,8.052650028
210,F,2031,*,El Salto 110,0,F,EtaMes,7.490837235,7.771743631,7.5844727,7.865379097,8.052650028,7.397201769,7.865379097,7.959014562,8.333556424,8.105613503,7.438092391,8.200973662
211,F,2017,2017,Itahue 154,0,F,EtaMes,9.586116077,10.42565799,9.597956356,10.44397974,9.886883688,8.886896677,11.1047177,12.37178456,11.6518213,12.24633832,11.30326107,12.32257492
212,F,2018,2018,Itahue 154,0,F,EtaMes,10.15022477,11.04457017,10.17763236,11.07428264,10.48752351,9.420217053,11.76861683,13.09631902,12.34132888,10.01626642,9.07912549,9.948851299
213,F,2019,2019,Itahue 154,0,F,EtaMes,8.363366988,9.634293321,8.86030611,9.803077045,9.210715718,8.260875228,9.94162232,10.95689801,10.21546426,10.1968555,9.24283995,10.1282868
214,F,2020,2020,Itahue 154,0,F,EtaMes,8.513967511,9.807390362,9.019884718,9.979447103,9.376637788,8.409436273,10.12080739,11.15395303,10.39954958,10.30818936,9.344022017,10.23962872
215,F,2021,2021,Itahue 154,0,F,EtaMes,8.604634486,9.907071425,9.116301506,10.08381809,9.477264303,8.496619184,10.23059916,11.26970566,10.51193227,10.45104552,9.473832555,10.38243938
216,F,2022,2022,Itahue 154,0,F,EtaMes,8.721141433,10.03552156,9.240169554,10.21807858,9.606510783,8.608828479,10.37152914,11.41867673,10.65622013,10.58822228,9.598536688,10.51972791
217,F,2023,2023,Itahue 154,0,F,EtaMes,8.832545601,10.15734475,9.358688599,10.34605866,9.730259049,8.715624583,10.50671008,11.56048629,10.79453249,10.77801255,9.770936011,10.70928812
218,F,2024,2024,Itahue 154,0,F,EtaMes,8.98784368,10.32965479,9.52371555,10.52545786,9.902360966,8.865738169,10.69410088,11.75975233,10.9864858,11.0544119,10.02190102,10.98504585
219,F,2025,2025,Itahue 154,0,F,EtaMes,9.214939356,10.58359516,9.764888228,10.78858348,10.15370978,9.086232587,10.96729414,12.05239512,11.26650697,11.4066621,10.34163259,11.33617956
220,F,2026,2026,Itahue 154,0,F,EtaMes,9.505260876,10.9101452,10.0730606,11.12572935,10.47472667,9.36906635,11.31573945,12.42772785,11.62383262,11.73393369,10.63878352,11.66267701
221,F,2027,2027,Itahue 154,0,F,EtaMes,9.774197969,11.2109652,10.35866131,11.4373716,10.77237046,9.630231854,11.63922842,12.77434749,11.95541481,12.05790529,10.93290388,11.9857842
222,F,2028,2028,Itahue 154,0,F,EtaMes,10.04072036,11.50971102,10.64165001,11.74646619,11.06724005,9.889364639,11.95954778,13.11825368,12.28380444,12.38251847,11.22770455,12.3098111
223,F,2029,2029,Itahue 154,0,F,EtaMes,10.3069229,11.80631192,10.92443502,12.05447594,11.3620458,10.14729663,12.2802383,13.4606107,12.61241388,12.43498633,11.27576041,12.36334726
224,F,2030,2030,Itahue 154,0,F,EtaMes,10.34642642,11.84287773,10.96696613,12.09720676,11.40700327,10.1818626,12.33097816,13.50667658,12.66373819,12.43826705,11.27922215,12.36800154
225,F,2031,*,Itahue 154,0,F,EtaMes,10.34493794,11.83238463,10.96605719,12.09195391,11.40678921,10.17601979,12.33292173,13.49914189,12.66493687,12.61293545,11.43811367,12.5431115
226,F,2017,2017,Lampa 220,0,F,EtaMes,12.61743917,13.09059314,12.77515716,13.24831113,13.56374711,12.45972118,13.24831113,13.40602912,14.03690108,14.3450811,13.16372148,14.51384676
227,F,2018,2018,Lampa 220,0,F,EtaMes,13.5012528,14.00754978,13.67001846,14.17631544,14.51384676,13.33248714,14.17631544,14.3450811,15.02014374,14.08385217,12.92400552,14.24954455
228,F,2019,2019,Lampa 220,0,F,EtaMes,13.25539028,13.75246742,13.42108266,13.9181598,14.24954455,13.0896979,13.9181598,14.08385217,14.74662169,14.34123715,13.16019409,14.50995758
229,F,2020,2020,Lampa 220,0,F,EtaMes,13.49763496,14.00379627,13.6663554,14.17251671,14.50995758,13.32891452,14.17251671,14.34123715,15.01611889,14.54011681,13.34269543,14.71117701
230,F,2021,2021,Lampa 220,0,F,EtaMes,13.68481582,14.19799642,13.85587602,14.36905662,14.71117701,13.51375563,14.36905662,14.54011681,15.22435761,14.792185,13.57400506,14.96621071
231,F,2022,2022,Lampa 220,0,F,EtaMes,13.92205647,14.44413359,14.09608218,14.6181593,14.96621071,13.74803077,14.6181593,14.792185,15.48828782,15.04292074,13.80409197,15.21989627
232,F,2023,2023,Lampa 220,0,F,EtaMes,14.15804305,14.68896966,14.33501858,14.8659452,15.21989627,13.98106751,14.8659452,15.04292074,15.75082289,15.36832334,14.10269671,15.54912714
233,F,2024,2024,Lampa 220,0,F,EtaMes,14.46430432,15.00671573,14.64510812,15.18751954,15.54912714,14.28350052,15.18751954,15.36832334,16.09153856,15.82508502,14.52184272,16.01126249
234,F,2025,2025,Lampa 220,0,F,EtaMes,14.89419766,15.45273008,15.08037513,15.63890755,16.01126249,14.70802019,15.63890755,15.82508502,16.5697949,16.3904927,15.04068742,16.58332203
235,F,2026,2026,Lampa 220,0,F,EtaMes,15.42634607,16.00483405,15.6191754,16.19766338,16.58332203,15.23351675,16.19766338,16.3904927,17.16181001,16.93051672,15.53623888,17.12969927
236,F,2027,2027,Lampa 220,0,F,EtaMes,15.93460397,16.53215162,16.13378652,16.73133417,17.12969927,15.73542142,16.73133417,16.93051672,17.72724692,17.45961409,16.02176352,17.66502132
237,F,2028,2028,Lampa 220,0,F,EtaMes,16.43257797,17.04879965,16.6379852,17.25420687,17.66502132,16.22717075,17.25420687,17.45961409,18.28124299,18.00539944,16.52260184,18.21722767
238,F,2029,2029,Lampa 220,0,F,EtaMes,16.9462583,17.58174298,17.15808653,17.79357121,18.21722767,16.73443007,17.79357121,18.00539944,18.85271236,18.15862345,16.6632074,18.37225431
239,F,2030,2030,Lampa 220,0,F,EtaMes,17.09046913,17.73136172,17.30409999,17.94499259,18.37225431,16.87683826,17.94499259,18.15862345,19.01314691,18.24124272,16.73902273,18.45584557
240,F,2031,*,Lampa 220,0,F,EtaMes,17.16822844,17.81203701,17.3828313,18.02663986,18.45584557,16.95362558,18.02663986,18.24124272,19.09965414,18.57723241,17.04734268,18.79578809
241,F,2017,2017,Las Vegas 110,0,F,EtaMes,114.400528,127.201701,118.6144501,125.3456812,121.054455,121.0477827,124.7589102,122.7350908,129.1911709,134.4599478,123.6981605,131.0376411
242,F,2018,2018,Las Vegas 110,0,F,EtaMes,124.7795544,138.8647173,129.4161253,136.8204447,132.0944213,132.0972698,136.1746188,133.9456587,141.0456787,143.4705499,131.9031955,139.7762568
243,F,2019,2019,Las Vegas 110,0,F,EtaMes,133.0591815,148.2288811,138.0527004,146.0201671,140.9155107,140.9528905,145.3239394,142.9161245,150.5506422,151.1061618,138.8348219,147.1799317
244,F,2020,2020,Las Vegas 110,0,F,EtaMes,140.0583058,156.1647957,145.3601674,153.8165304,148.3900338,148.4451059,153.0770056,150.5172576,158.6177708,157.5030241,144.621259,153.375394
245,F,2021,2021,Las Vegas 110,0,F,EtaMes,145.9031546,162.8224845,151.4725597,160.3530065,154.6469898,154.7180274,159.5759012,156.8841936,165.3888263,164.5849346,151.0302616,160.2356781
246,F,2022,2022,Las Vegas 110,0,F,EtaMes,152.3767042,170.191333,158.2407954,167.5885158,161.5749792,161.6627726,166.7700341,163.9331548,172.883198,171.8316688,157.5838024,167.253999
247,F,2023,2023,Las Vegas 110,0,F,EtaMes,158.9966953,177.7338148,165.1644223,174.9935624,168.663069,168.768353,174.1324431,171.1459356,180.5548367,180.3383914,165.2855875,175.4958933
248,F,2024,2024,Las Vegas 110,0,F,EtaMes,166.7758057,186.5833483,173.2958617,183.6837989,176.9858926,177.1106062,182.7732216,179.6132734,189.5549235,190.6669494,174.6484496,185.5075187
249,F,2025,2025,Las Vegas 110,0,F,EtaMes,176.2317521,197.3219962,183.1740113,194.2319034,187.0944427,187.2407602,193.2620929,189.8946623,200.4753089,202.9381556,185.7803326,197.4051235
250,F,2026,2026,Las Vegas 110,0,F,EtaMes,187.4735817,210.0765509,194.913758,206.7618827,199.1063319,199.2774558,205.72223,202.1102513,213.4447226,215.2697605,196.9563989,209.3574139
251,F,2027,2027,Las Vegas 110,0,F,EtaMes,198.7610003,222.8989807,206.7064277,219.3562549,211.1746175,211.3717602,218.2457146,214.3854064,226.4845072,228.5238168,208.2326368,222.2062107
252,F,2028,2028,Las Vegas 110,0,F,EtaMes,210.6524457,236.6775534,219.1372889,232.8911036,224.1472919,224.1250916,231.7048584,227.3308636,240.4941905,242.0861623,220.4972925,235.3468404
253,F,2029,2029,Las Vegas 110,0,F,EtaMes,223.0504042,250.7857261,232.0965276,246.7456487,237.4168242,237.4199153,245.4806277,240.825505,254.842747,250.8401753,228.375405,243.8096324
254,F,2030,2030,Las Vegas 110,0,F,EtaMes,231.0105597,259.9172245,240.4424398,255.7016864,245.96839,245.9985216,254.3824136,249.5369812,264.1350528,258.9329183,235.6467692,251.6274888
255,F,2031,*,Las Vegas 110,0,F,EtaMes,238.3567344,268.3664346,248.1522235,263.9851901,253.8699739,253.9282116,262.6147491,257.5906701,272.7346111,271.0187086,246.5463631,263.3230365
256,F,2017,2017,Los Almendros 110,0,F,EtaMes,33.13041456,34.69642823,31.85929638,33.28196798,33.22381495,31.65619158,33.60064733,35.33271528,37.41093029,32.89801487,31.86628219,34.72226301
257,F,2018,2018,Los Almendros 110,0,F,EtaMes,32.12364562,33.32413929,30.61053277,31.87369608,31.9729453,30.29405054,32.22966349,34.15015183,36.11871409,20.99324812,21.33661396,23.1383191
258,F,2019,2019,Los Almendros 110,0,F,EtaMes,21.38698455,21.82841468,19.76181067,20.28122967,20.66496124,19.1801009,20.70509709,22.27086775,23.21602326,19.64413659,20.08323387,21.78632218
259,F,2020,2020,Los Almendros 110,0,F,EtaMes,20.26748502,20.57608843,18.56822565,19.05230558,19.41017545,17.9795765,19.20222941,21.00175984,21.87008988,19.89483228,20.34177324,22.06653377
260,F,2021,2021,Los Almendros 110,0,F,EtaMes,20.52815485,20.84026228,18.8052523,19.29527541,19.65767377,18.20868148,19.44696005,21.27120929,22.1506006,20.20546726,20.6629369,22.41449106
261,F,2022,2022,Los Almendros 110,0,F,EtaMes,20.8518465,21.16814476,19.09888372,19.59618881,19.96415509,18.49245555,19.75012366,21.60561782,22.49869176,20.50885427,20.97725294,22.75494767
262,F,2023,2023,Los Almendros 110,0,F,EtaMes,21.16855941,21.48882704,19.38565837,19.89000856,20.263394,18.7695127,20.04612962,21.9326407,22.83906797,20.09284812,20.64212829,22.3774986
263,F,2024,2024,Los Almendros 110,0,F,EtaMes,20.81745891,21.1143024,18.9861086,19.4710241,19.83235973,18.3765098,19.63010689,21.54733765,22.43297304,20.31111888,20.90787798,22.65930764
264,F,2025,2025,Los Almendros 110,0,F,EtaMes,21.0796304,21.37191013,19.18965164,19.6756014,20.03887299,18.57045661,19.8389473,21.80873016,22.70291757,21.03408364,21.65233927,23.46622916
265,F,2026,2026,Los Almendros 110,0,F,EtaMes,21.83028687,22.13290062,19.87300145,20.37621288,20.75250864,19.23136466,20.54494287,22.58509832,23.51116501,21.7240071,22.36283175,24.2363529
266,F,2027,2027,Los Almendros 110,0,F,EtaMes,22.54670901,22.85916951,20.52518575,21.04486229,21.43360718,19.86204629,21.21863768,23.3260053,24.28250531,22.40018265,23.05914653,24.99110138
267,F,2028,2028,Los Almendros 110,0,F,EtaMes,23.2488289,23.57094537,21.16435047,21.70016682,22.10110544,20.48016822,21.87892066,24.05214091,25.03846381,23.09707462,23.7768522,25.76905781
268,F,2029,2029,Los Almendros 110,0,F,EtaMes,23.97253594,24.30458855,21.82316596,22.37560859,22.78913563,21.11720573,22.55939656,24.80054534,25.81761634,23.29025565,23.97603507,25.98505061
269,F,2030,2030,Los Almendros 110,0,F,EtaMes,24.17345679,24.50820045,22.00606791,22.56308712,22.98018897,21.2937051,22.74787916,25.00809374,26.03373472,23.39282565,24.08194388,26.09995559
270,F,2031,*,Los Almendros 110,0,F,EtaMes,24.28033712,24.61646814,22.10336093,22.66278893,23.0818447,21.38735912,22.84785766,25.11834974,26.14857144,23.8202335,24.52226803,26.57730231
271,F,2017,2017,Los Vilos 220,0,F,EtaMes,104.7012129,120.5896024,109.9306488,118.2002614,112.6946047,113.104343,117.4637671,114.86381,122.7283322,122.3994523,109.8190475,118.2002033
272,F,2018,2018,Los Vilos 220,0,F,EtaMes,111.0033584,127.8480972,116.5475629,125.3149377,119.4778861,119.9122873,124.5341125,121.7776595,130.1155608,127.0743454,114.0134478,122.7147113
273,F,2019,2019,Los Vilos 220,0,F,EtaMes,115.2429919,132.7310944,120.9989504,130.101184,124.0411936,124.4921861,129.2905362,126.428804,135.0851609,129.9599549,116.60247,125.5013221
274,F,2020,2020,Los Vilos 220,0,F,EtaMes,117.8599346,135.7451577,123.7465997,133.0555272,126.8579262,127.3191599,132.2264712,129.2997546,138.1526804,131.4610719,117.9492998,126.9509392
275,F,2021,2021,Los Vilos 220,0,F,EtaMes,119.221289,137.3130973,125.1759486,134.5923999,128.3232129,128.7897741,133.7537678,130.7932459,139.7484284,133.2600163,119.563346,128.6881659
276,F,2022,2022,Los Vilos 220,0,F,EtaMes,120.8527413,139.1921222,126.8888859,136.4341942,130.0792181,130.5521639,135.584086,132.5830516,141.660779,134.9097586,121.0435251,130.2813092
277,F,2023,2023,Los Vilos 220,0,F,EtaMes,122.3488831,140.9153032,128.4597543,138.1232323,131.6895824,132.1683832,137.2625999,134.2244131,143.4145216,137.2474258,123.1409233,132.5387763
278,F,2024,2024,Los Vilos 220,0,F,EtaMes,124.4689,143.3570323,130.6856582,140.5165814,133.9714516,134.4585489,139.6410363,136.5502048,145.8995562,140.6054911,126.1538415,135.781634
279,F,2025,2025,Los Vilos 220,0,F,EtaMes,127.5143101,146.8645828,133.8831752,143.9546339,137.2493629,137.7483781,143.0576666,139.8912111,149.4693153,144.9622144,130.0627741,139.988888
280,F,2026,2026,Los Vilos 220,0,F,EtaMes,131.4653974,151.4152469,138.0316046,148.415132,141.5020951,142.0165725,147.4903718,144.2258022,154.1006882,148.8941426,133.5905726,143.7859205
281,F,2027,2027,Los Vilos 220,0,F,EtaMes,135.0312404,155.5222058,141.7755482,152.4407164,145.3401716,145.8686036,151.4908732,148.137756,158.2804865,152.9052332,137.1893971,147.6593997
282,F,2028,2028,Los Vilos 220,0,F,EtaMes,138.6688753,159.7118512,145.5948695,156.5473489,149.255521,149.7981886,155.5719176,152.1284701,162.5444378,156.7402161,140.6302145,151.362813
283,F,2029,2029,Los Vilos 220,0,F,EtaMes,142.1467993,163.7175495,149.2465028,160.473679,152.9989664,153.5552444,159.4737831,155.9439713,166.6211796,157.1030667,140.9557707,151.713215
284,F,2030,2030,Los Vilos 220,0,F,EtaMes,142.4758663,164.0965524,149.5920055,160.8451724,153.353156,153.9107218,159.8429618,156.3049785,167.0069044,156.8239225,140.7053175,151.4436476
285,F,2031,*,Los Vilos 220,0,F,EtaMes,142.2227121,163.8049821,149.3262072,160.5593792,153.0806748,153.6372499,159.5589494,156.0272524,166.7101629,158.6810635,142.3715787,153.2370743
286,F,2017,2017,Maitencillo 220,0,F,EtaMes,106.8785695,107.9394128,106.8880236,107.9350932,107.9251397,106.8937612,107.9337617,106.8969421,107.9432793,114.9435767,111.6270805,114.9360224
